onset	duration	sample	trial_type	stim_file	value
3.4805	0.0	3565	response	n/a	202
6.0010	0.0	6146	response	n/a	202
10.3008	0.2	10549	stimulus	n/a	42
10.7041	0.0	10962	response	n/a	201
11.9004	0.2	12187	stimulus	n/a	41
12.3281	0.0	12625	response	n/a	201
13.4336	0.2	13757	stimulus	n/a	42
13.8320	0.0	14165	response	n/a	201
15.0156	0.2	15377	stimulus	n/a	44
15.4248	0.0	15796	response	n/a	201
16.5322	0.2	16930	stimulus	n/a	42
16.9043	0.0	17311	response	n/a	201
18.0820	0.2	18517	stimulus	n/a	41
18.4326	0.0	18876	response	n/a	201
19.5479	0.2	20018	stimulus	n/a	45
19.8965	0.0	20375	response	n/a	201
21.0967	0.2	21604	stimulus	n/a	41
21.4639	0.0	21980	response	n/a	201
22.5469	0.2	23089	stimulus	n/a	42
22.9443	0.0	23496	response	n/a	201
24.1465	0.2	24727	stimulus	n/a	41
24.4883	0.0	25077	response	n/a	201
25.6289	0.2	26245	stimulus	n/a	44
25.9521	0.0	26576	response	n/a	201
27.0615	0.2	27712	stimulus	n/a	42
27.4326	0.0	28092	response	n/a	201
28.5781	0.2	29265	stimulus	n/a	44
28.9365	0.0	29632	response	n/a	201
29.9775	0.2	30698	stimulus	n/a	44
30.4082	0.0	31139	response	n/a	201
31.4766	0.2	32233	stimulus	n/a	41
31.8398	0.0	32605	response	n/a	201
32.9932	0.2	33786	stimulus	n/a	43
33.3203	0.0	34121	response	n/a	201
34.5586	0.2	35389	stimulus	n/a	45
34.9043	0.0	35743	response	n/a	201
36.0918	0.2	36959	stimulus	n/a	42
36.4238	0.0	37299	response	n/a	201
37.5576	0.2	38460	stimulus	n/a	42
37.9121	0.0	38823	response	n/a	201
39.1572	0.2	40098	stimulus	n/a	45
39.5195	0.0	40469	response	n/a	201
40.7568	0.2	41736	stimulus	n/a	41
41.1201	0.0	42108	response	n/a	201
42.3564	0.2	43374	stimulus	n/a	41
42.6641	0.0	43689	response	n/a	201
43.9219	0.2	44977	stimulus	n/a	43
44.2480	0.0	45311	response	n/a	201
45.4717	0.2	46564	stimulus	n/a	42
45.7920	0.0	46892	response	n/a	201
46.9209	0.2	48048	stimulus	n/a	45
47.2402	0.0	48375	response	n/a	201
48.3877	0.2	49550	stimulus	n/a	44
48.7197	0.0	49890	response	n/a	201
49.8203	0.2	51017	stimulus	n/a	44
50.1514	0.0	51356	response	n/a	201
51.2861	0.2	52518	stimulus	n/a	43
51.6953	0.0	52937	response	n/a	201
52.8027	0.2	54071	stimulus	n/a	45
53.1436	0.0	54420	response	n/a	201
54.4023	0.2	55709	stimulus	n/a	45
54.6875	0.0	56001	response	n/a	201
55.9014	0.2	57244	stimulus	n/a	41
56.2158	0.0	57566	response	n/a	201
57.3506	0.2	58728	stimulus	n/a	41
57.6475	0.0	59032	response	n/a	201
58.9004	0.2	60315	stimulus	n/a	44
59.2314	0.0	60654	response	n/a	201
60.3828	0.2	61833	stimulus	n/a	42
60.7432	0.0	62202	response	n/a	201
61.8164	0.2	63301	stimulus	n/a	43
62.2393	0.0	63734	response	n/a	201
63.4150	0.2	64938	stimulus	n/a	43
63.7031	0.0	65233	response	n/a	201
64.8652	0.2	66423	stimulus	n/a	41
65.1914	0.0	66757	response	n/a	201
66.3477	0.2	67941	stimulus	n/a	44
66.6475	0.0	68248	response	n/a	201
67.7803	0.2	69408	stimulus	n/a	41
68.1113	0.0	69747	response	n/a	201
69.3799	0.2	71046	stimulus	n/a	41
69.6797	0.0	71353	response	n/a	201
77.4434	0.2	79303	stimulus	n/a	23
77.9268	0.0	79798	response	n/a	201
78.9434	0.2	80839	stimulus	n/a	21
79.3428	0.0	81248	response	n/a	201
80.4258	0.2	82357	stimulus	n/a	21
80.7275	0.0	82666	response	n/a	201
81.9756	0.2	83944	stimulus	n/a	21
82.2793	0.0	84255	response	n/a	201
83.5078	0.2	85513	stimulus	n/a	23
83.8232	0.0	85836	response	n/a	201
85.0244	0.2	87066	stimulus	n/a	25
85.3750	0.0	87425	response	n/a	201
86.5234	0.2	88601	stimulus	n/a	25
86.8545	0.0	88940	response	n/a	201
87.9404	0.2	90052	stimulus	n/a	22
88.4229	0.0	90546	response	n/a	201
89.4561	0.2	91604	stimulus	n/a	24
89.8945	0.0	92053	response	n/a	201
90.9727	0.2	93157	stimulus	n/a	23
91.3193	0.0	93512	response	n/a	201
92.5049	0.2	94726	stimulus	n/a	22
92.8145	0.0	95043	response	n/a	202
93.9707	0.2	96227	stimulus	n/a	22
94.4307	0.0	96698	response	n/a	201
95.3877	0.2	97678	stimulus	n/a	24
95.8467	0.0	98148	response	n/a	201
96.9531	0.2	99281	stimulus	n/a	24
97.3027	0.0	99639	response	n/a	201
98.5361	0.2	100902	stimulus	n/a	25
98.8789	0.0	101253	response	n/a	201
100.1025	0.2	102506	stimulus	n/a	21
100.5742	0.0	102989	response	n/a	201
101.5684	0.2	104007	stimulus	n/a	25
101.8711	0.0	104317	response	n/a	201
103.1182	0.2	105594	stimulus	n/a	21
103.4229	0.0	105906	response	n/a	201
104.6172	0.2	107129	stimulus	n/a	23
104.9424	0.0	107462	response	n/a	201
106.2168	0.2	108767	stimulus	n/a	23
106.5264	0.0	109084	response	n/a	201
107.7832	0.2	110371	stimulus	n/a	21
108.0781	0.0	110673	response	n/a	201
109.3320	0.2	111957	stimulus	n/a	23
109.6221	0.0	112254	response	n/a	201
110.8652	0.2	113527	stimulus	n/a	22
111.3184	0.0	113991	response	n/a	201
112.4648	0.2	115165	stimulus	n/a	25
112.8066	0.0	115515	response	n/a	201
113.9141	0.2	116649	stimulus	n/a	24
114.3262	0.0	117071	response	n/a	201
115.4805	0.2	118253	stimulus	n/a	23
115.7666	0.0	118546	response	n/a	201
116.9297	0.2	119737	stimulus	n/a	25
117.2705	0.0	120086	response	n/a	201
118.4287	0.2	121272	stimulus	n/a	22
118.7178	0.0	121568	response	n/a	201
119.8789	0.2	122757	stimulus	n/a	25
120.2305	0.0	123117	response	n/a	201
121.4609	0.2	124377	stimulus	n/a	25
121.7666	0.0	124690	response	n/a	201
123.0107	0.2	125964	stimulus	n/a	22
123.3984	0.0	126361	response	n/a	201
124.5605	0.2	127551	stimulus	n/a	25
124.8545	0.0	127852	response	n/a	201
125.9766	0.2	129001	stimulus	n/a	22
126.2539	0.0	129285	response	n/a	202
127.3760	0.2	130434	stimulus	n/a	21
127.7256	0.0	130792	response	n/a	201
128.8252	0.2	131918	stimulus	n/a	23
129.1260	0.0	132226	response	n/a	201
130.3750	0.2	133505	stimulus	n/a	22
130.7100	0.0	133848	response	n/a	201
131.9746	0.2	135143	stimulus	n/a	23
132.3096	0.0	135486	response	n/a	201
133.4736	0.2	136678	stimulus	n/a	23
133.7822	0.0	136994	response	n/a	201
134.9561	0.2	138196	stimulus	n/a	21
135.3496	0.0	138599	response	n/a	201
136.3896	0.2	139664	stimulus	n/a	23
136.6943	0.0	139976	response	n/a	201
147.9688	0.2	151521	stimulus	n/a	14
148.3652	0.0	151927	response	n/a	201
149.4180	0.2	153005	stimulus	n/a	15
149.7412	0.0	153336	response	n/a	201
150.9844	0.2	154609	stimulus	n/a	15
151.2695	0.0	154901	response	n/a	201
152.4004	0.2	156059	stimulus	n/a	13
