onset	duration	sample	trial_type	stim_file	value
16.1895	0.0	16579	response	n/a	202
20.4785	0.2	20971	stimulus	n/a	41
20.8848	0.0	21387	response	n/a	201
22.0283	0.2	22558	stimulus	n/a	45
22.3574	0.0	22895	response	n/a	201
23.4277	0.2	23991	stimulus	n/a	44
23.8291	0.0	24402	response	n/a	201
24.9600	0.2	25560	stimulus	n/a	42
25.3330	0.0	25942	response	n/a	201
26.4932	0.2	27130	stimulus	n/a	42
26.8691	0.0	27515	response	n/a	201
27.9590	0.2	28631	stimulus	n/a	43
28.3887	0.0	29071	response	n/a	201
29.3750	0.2	30081	stimulus	n/a	45
29.7568	0.0	30472	response	n/a	201
30.7910	0.2	31531	stimulus	n/a	43
31.1406	0.0	31889	response	n/a	201
32.3076	0.2	33084	stimulus	n/a	43
32.6533	0.0	33438	response	n/a	201
33.7236	0.2	34534	stimulus	n/a	42
34.0371	0.0	34855	response	n/a	201
35.1562	0.2	36001	stimulus	n/a	44
35.4766	0.0	36329	response	n/a	201
36.7061	0.2	37588	stimulus	n/a	43
36.9883	0.0	37877	response	n/a	201
38.2217	0.2	39140	stimulus	n/a	42
38.4609	0.0	39385	response	n/a	201
39.8213	0.2	40778	stimulus	n/a	43
40.0850	0.0	41048	response	n/a	201
41.3047	0.2	42297	stimulus	n/a	44
41.6211	0.0	42621	response	n/a	201
42.8369	0.2	43866	stimulus	n/a	44
43.1006	0.0	44136	response	n/a	202
44.2529	0.2	45316	stimulus	n/a	45
44.5811	0.0	45652	response	n/a	201
45.7197	0.2	46818	stimulus	n/a	42
46.0527	0.0	47159	response	n/a	201
47.1357	0.2	48268	stimulus	n/a	43
47.4365	0.0	48576	response	n/a	201
48.6016	0.2	49769	stimulus	n/a	45
48.9082	0.0	50083	response	n/a	201
50.0342	0.2	51236	stimulus	n/a	45
50.3320	0.0	51541	response	n/a	201
51.4512	0.2	52687	stimulus	n/a	42
51.7480	0.0	52991	response	n/a	201
52.9834	0.2	54256	stimulus	n/a	45
53.3242	0.0	54605	response	n/a	201
54.5332	0.2	55843	stimulus	n/a	44
54.8047	0.0	56121	response	n/a	201
55.9990	0.2	57344	stimulus	n/a	45
56.2607	0.0	57612	response	n/a	201
57.4648	0.2	58845	stimulus	n/a	42
57.7480	0.0	59135	response	n/a	201
58.9316	0.2	60347	stimulus	n/a	41
59.2119	0.0	60634	response	n/a	201
60.4473	0.2	61899	stimulus	n/a	41
60.7246	0.0	62183	response	n/a	201
61.9141	0.2	63401	stimulus	n/a	45
62.1963	0.0	63690	response	n/a	201
63.3467	0.2	64868	stimulus	n/a	45
63.6279	0.0	65156	response	n/a	201
64.8457	0.2	66403	stimulus	n/a	43
65.0918	0.0	66655	response	n/a	201
66.3291	0.2	67922	stimulus	n/a	43
66.5723	0.0	68171	response	n/a	201
67.8115	0.2	69440	stimulus	n/a	44
68.1885	0.0	69826	response	n/a	201
69.3447	0.2	71010	stimulus	n/a	41
69.5645	0.0	71235	response	n/a	201
70.8105	0.2	72511	stimulus	n/a	44
70.8760	0.0	72578	response	n/a	202
72.3096	0.2	74046	stimulus	n/a	43
72.5557	0.0	74298	response	n/a	201
73.7764	0.2	75548	stimulus	n/a	44
74.0596	0.0	75838	response	n/a	202
75.2090	0.2	77015	stimulus	n/a	41
75.5156	0.0	77329	response	n/a	201
76.6250	0.2	78465	stimulus	n/a	45
76.9160	0.0	78763	response	n/a	201
78.0410	0.2	79915	stimulus	n/a	43
78.4922	0.0	80377	response	n/a	201
133.4385	0.2	136642	stimulus	n/a	53
133.8027	0.0	137015	response	n/a	201
134.8711	0.2	138109	stimulus	n/a	51
135.1709	0.0	138416	response	n/a	201
136.2871	0.2	139559	stimulus	n/a	53
136.5869	0.0	139866	response	n/a	201
137.7861	0.2	141094	stimulus	n/a	54
138.0908	0.0	141406	response	n/a	201
139.2031	0.2	142545	stimulus	n/a	55
139.5625	0.0	142913	response	n/a	201
140.8018	0.2	144182	stimulus	n/a	52
141.0742	0.0	144461	response	n/a	201
142.2188	0.2	145633	stimulus	n/a	53
142.5225	0.0	145944	response	n/a	201
143.6348	0.2	147083	stimulus	n/a	51
143.9229	0.0	147378	response	n/a	201
145.1006	0.2	148584	stimulus	n/a	55
145.3789	0.0	148869	response	n/a	202
146.5332	0.2	150051	stimulus	n/a	52
146.8262	0.0	150351	response	n/a	201
148.1162	0.2	151672	stimulus	n/a	52
148.4580	0.0	152022	response	n/a	201
149.5322	0.2	153122	stimulus	n/a	53
149.8984	0.0	153497	response	n/a	201
150.9648	0.2	154589	stimulus	n/a	51
151.2822	0.0	154914	response	n/a	201
152.4482	0.2	156108	stimulus	n/a	55
152.7705	0.0	156438	response	n/a	201
154.0479	0.2	157746	stimulus	n/a	52
154.2900	0.0	157994	response	n/a	201
155.5801	0.2	159315	stimulus	n/a	51
155.8340	0.0	159575	response	n/a	201
157.1133	0.2	160885	stimulus	n/a	55
157.5225	0.0	161304	response	n/a	201
158.6455	0.2	162454	stimulus	n/a	51
