onset	duration	sample	trial_type	stim_file	value	event_type
75.2363	0.3	77043	stimulus	n/a	28	face
75.7266	0.0	77545	response	n/a	201	correct_response
76.6689	0.3	78510	stimulus	n/a	140	scrambled_face
77.0234	0.0	78873	response	n/a	201	correct_response
78.1855	0.3	80063	stimulus	n/a	119	scrambled_face
78.6631	0.0	80552	response	n/a	201	correct_response
79.751	0.3	81666	stimulus	n/a	125	scrambled_face
80.0791	0.0	82002	response	n/a	201	correct_response
81.251	0.3	83202	stimulus	n/a	131	scrambled_face
81.5908	0.0	83550	response	n/a	201	correct_response
82.7998	0.3	84788	stimulus	n/a	150	scrambled_car
83.2705	0.0	85270	response	n/a	201	correct_response
84.2998	0.3	86324	stimulus	n/a	104	scrambled_face
84.8467	0.0	86884	response	n/a	201	correct_response
85.8652	0.3	87927	stimulus	n/a	42	car
86.3584	0.0	88432	response	n/a	201	correct_response
87.4648	0.3	89565	stimulus	n/a	123	scrambled_face
87.8223	0.0	89931	response	n/a	201	correct_response
89.0312	0.3	91169	stimulus	n/a	180	scrambled_car
89.5508	0.0	91701	response	n/a	201	correct_response
90.5469	0.3	92721	stimulus	n/a	53	car
90.9668	0.0	93151	response	n/a	201	correct_response
91.9473	0.3	94155	stimulus	n/a	61	car
92.7109	0.0	94937	response	n/a	202	incorrect_response
93.3633	0.3	95605	stimulus	n/a	160	scrambled_car
93.7744	0.0	96026	response	n/a	201	correct_response
94.9629	0.3	97243	stimulus	n/a	59	car
95.3506	0.0	97640	response	n/a	201	correct_response
96.4453	0.3	98761	stimulus	n/a	33	face
96.7744	0.0	99098	response	n/a	202	incorrect_response
98.0117	0.3	100365	stimulus	n/a	107	scrambled_face
98.3828	0.0	100745	response	n/a	201	correct_response
99.6104	0.3	102002	stimulus	n/a	152	scrambled_car
100.166	0.0	102571	response	n/a	201	correct_response
101.1934	0.3	103623	stimulus	n/a	12	face
101.6465	0.0	104087	response	n/a	201	correct_response
111.207	0.3	113877	stimulus	n/a	151	scrambled_car
111.6543	0.0	114335	response	n/a	201	correct_response
112.6729	0.3	115378	stimulus	n/a	135	scrambled_face
113.0781	0.0	115793	response	n/a	201	correct_response
114.1885	0.3	116930	stimulus	n/a	47	car
114.6543	0.0	117407	response	n/a	201	correct_response
115.7549	0.3	118534	stimulus	n/a	32	face
116.1982	0.0	118988	response	n/a	201	correct_response
117.2549	0.3	120070	stimulus	n/a	170	scrambled_car
117.6865	0.0	120512	response	n/a	201	correct_response
118.7539	0.3	121605	stimulus	n/a	111	scrambled_face
119.0938	0.0	121953	response	n/a	201	correct_response
120.2529	0.3	123140	stimulus	n/a	155	scrambled_car
120.6064	0.0	123502	response	n/a	201	correct_response
121.7861	0.3	124710	stimulus	n/a	70	car
122.2617	0.0	125197	response	n/a	201	correct_response
123.2354	0.3	126194	stimulus	n/a	54	car
123.8779	0.0	126852	response	n/a	201	correct_response
124.7852	0.3	127781	stimulus	n/a	74	car
125.3096	0.0	128318	response	n/a	201	correct_response
126.2178	0.3	129248	stimulus	n/a	51	car
126.75	0.0	129793	response	n/a	201	correct_response
127.7842	0.3	130852	stimulus	n/a	64	car
128.1582	0.0	131235	response	n/a	201	correct_response
129.3672	0.3	132473	stimulus	n/a	158	scrambled_car
129.79	0.0	132906	response	n/a	201	correct_response
130.8662	0.3	134008	stimulus	n/a	17	face
131.3096	0.0	134462	response	n/a	201	correct_response
132.3662	0.3	135544	stimulus	n/a	163	scrambled_car
132.8213	0.0	136010	response	n/a	201	correct_response
133.7822	0.3	136994	stimulus	n/a	24	face
134.2539	0.0	137477	response	n/a	201	correct_response
135.2646	0.3	138512	stimulus	n/a	66	car
135.6699	0.0	138927	response	n/a	202	incorrect_response
136.6973	0.3	139979	stimulus	n/a	27	face
137.2695	0.0	140565	response	n/a	201	correct_response
138.1641	0.3	141481	stimulus	n/a	176	scrambled_car
138.5654	0.0	141892	response	n/a	201	correct_response
139.6797	0.3	143033	stimulus	n/a	162	scrambled_car
140.0537	0.0	143416	response	n/a	201	correct_response
141.2793	0.3	144671	stimulus	n/a	75	car
141.6699	0.0	145071	response	n/a	201	correct_response
142.6953	0.3	146121	stimulus	n/a	112	scrambled_face
143.1572	0.0	146594	response	n/a	201	correct_response
144.1953	0.3	147657	stimulus	n/a	60	car
144.6855	0.0	148159	response	n/a	201	correct_response
145.7607	0.3	149260	stimulus	n/a	154	scrambled_car
146.1895	0.0	149699	response	n/a	201	correct_response
147.2607	0.3	150796	stimulus	n/a	31	face
147.7256	0.0	151272	response	n/a	201	correct_response
148.8096	0.3	152382	stimulus	n/a	78	car
149.2773	0.0	152861	response	n/a	201	correct_response
150.3594	0.3	153969	stimulus	n/a	23	face
150.8857	0.0	154508	response	n/a	201	correct_response
151.9424	0.3	155590	stimulus	n/a	148	scrambled_car
152.4209	0.0	156080	response	n/a	201	correct_response
153.375	0.3	157057	stimulus	n/a	77	car
153.9648	0.0	157661	response	n/a	201	correct_response
154.791	0.3	158507	stimulus	n/a	41	car
155.2373	0.0	158964	response	n/a	201	correct_response
156.2734	0.3	160025	stimulus	n/a	138	scrambled_face
156.7012	0.0	160463	response	n/a	201	correct_response
157.6904	0.3	161476	stimulus	n/a	67	car
158.1572	0.0	161954	response	n/a	201	correct_response
159.1895	0.3	163011	stimulus	n/a	175	scrambled_car
159.6211	0.0	163453	response	n/a	201	correct_response
160.7227	0.3	164581	stimulus	n/a	132	scrambled_face
161.2129	0.0	165083	response	n/a	201	correct_response
162.2051	0.3	166099	stimulus	n/a	29	face
162.7246	0.0	166631	response	n/a	201	correct_response
163.7383	0.3	167669	stimulus	n/a	118	scrambled_face
164.293	0.0	168237	response	n/a	201	correct_response
165.3037	0.3	169272	stimulus	n/a	117	scrambled_face
166.3252	0.0	170318	response	n/a	201	correct_response
166.7539	0.3	170757	stimulus	n/a	4	face
167.2451	0.0	171260	response	n/a	201	correct_response
168.3027	0.3	172343	stimulus	n/a	62	car
168.8125	0.0	172865	response	n/a	201	correct_response
169.8193	0.3	173896	stimulus	n/a	22	face
170.1973	0.0	174283	response	n/a	201	correct_response
185.4805	0.3	189933	stimulus	n/a	174	scrambled_car
186.0127	0.0	190478	response	n/a	201	correct_response
186.9961	0.3	191485	stimulus	n/a	169	scrambled_car
187.4043	0.0	191903	response	n/a	201	correct_response
188.5293	0.3	193055	stimulus	n/a	49	car
189.0127	0.0	193550	response	n/a	201	correct_response
190.0117	0.3	194573	stimulus	n/a	105	scrambled_face
190.5566	0.0	195131	response	n/a	201	correct_response
191.4951	0.3	196092	stimulus	n/a	106	scrambled_face
192.0283	0.0	196638	response	n/a	201	correct_response
192.9111	0.3	197542	stimulus	n/a	161	scrambled_car
193.4443	0.0	198088	response	n/a	201	correct_response
194.377	0.3	199043	stimulus	n/a	52	car
194.8604	0.0	199538	response	n/a	201	correct_response
195.8936	0.3	200596	stimulus	n/a	139	scrambled_face
196.3887	0.0	201103	response	n/a	201	correct_response
197.4922	0.3	202233	stimulus	n/a	37	face
198.0205	0.0	202774	response	n/a	201	correct_response
198.9756	0.3	203752	stimulus	n/a	178	scrambled_car
199.332	0.0	204117	response	n/a	201	correct_response
200.4912	0.3	205304	stimulus	n/a	68	car
201.2686	0.0	206100	response	n/a	201	correct_response
201.9912	0.3	206840	stimulus	n/a	73	car
202.7002	0.0	207566	response	n/a	201	correct_response
203.3906	0.3	208273	stimulus	n/a	137	scrambled_face
203.876	0.0	208770	response	n/a	201	correct_response
204.9561	0.3	209876	stimulus	n/a	9	face
205.4443	0.0	210376	response	n/a	201	correct_response
206.5391	0.3	211497	stimulus	n/a	5	face
207.0518	0.0	212022	response	n/a	201	correct_response
208.0557	0.3	213050	stimulus	n/a	76	car
208.916	0.0	213931	response	n/a	201	correct_response
209.5547	0.3	214585	stimulus	n/a	56	car
210.3242	0.0	215373	response	n/a	201	correct_response
211.0879	0.3	216155	stimulus	n/a	65	car
211.7402	0.0	216823	response	n/a	201	correct_response
212.6035	0.3	217707	stimulus	n/a	149	scrambled_car
213.124	0.0	218240	response	n/a	201	correct_response
214.1035	0.3	219243	stimulus	n/a	1	face
214.6123	0.0	219764	response	n/a	201	correct_response
215.5361	0.3	220710	stimulus	n/a	128	scrambled_face
216.2041	0.0	221394	response	n/a	201	correct_response
217.002	0.3	222211	stimulus	n/a	172	scrambled_car
217.7637	0.0	222991	response	n/a	201	correct_response
218.502	0.3	223747	stimulus	n/a	146	scrambled_car
219.1074	0.0	224367	response	n/a	201	correct_response
219.9844	0.3	225265	stimulus	n/a	80	car
220.5234	0.0	225817	response	n/a	201	correct_response
221.417	0.3	226732	stimulus	n/a	159	scrambled_car
221.9717	0.0	227300	response	n/a	201	correct_response
222.9502	0.3	228302	stimulus	n/a	101	scrambled_face
223.4277	0.0	228791	response	n/a	201	correct_response
224.5166	0.3	229906	stimulus	n/a	40	face
225.0674	0.0	230470	response	n/a	201	correct_response
226.0654	0.3	231492	stimulus	n/a	134	scrambled_face
226.6602	0.0	232101	response	n/a	201	correct_response
227.582	0.3	233045	stimulus	n/a	21	face
228.1074	0.0	233583	response	n/a	201	correct_response
229.165	0.3	234666	stimulus	n/a	14	face
229.8037	0.0	235320	response	n/a	201	correct_response
230.5977	0.3	236133	stimulus	n/a	57	car
231.4121	0.0	236967	response	n/a	201	correct_response
232.1299	0.3	237702	stimulus	n/a	145	scrambled_car
232.916	0.0	238507	response	n/a	201	correct_response
233.6133	0.3	239221	stimulus	n/a	153	scrambled_car
234.3711	0.0	239997	response	n/a	201	correct_response
235.0957	0.3	240739	stimulus	n/a	116	scrambled_face
235.7559	0.0	241415	response	n/a	201	correct_response
236.5781	0.3	242257	stimulus	n/a	168	scrambled_car
237.2676	0.0	242963	response	n/a	201	correct_response
238.1279	0.3	243844	stimulus	n/a	109	scrambled_face
238.7715	0.0	244503	response	n/a	201	correct_response
239.6279	0.3	245380	stimulus	n/a	122	scrambled_face
240.3398	0.0	246109	response	n/a	201	correct_response
241.0439	0.3	246830	stimulus	n/a	113	scrambled_face
241.7471	0.0	247550	response	n/a	201	correct_response
242.5098	0.3	248331	stimulus	n/a	55	car
243.251	0.0	249090	response	n/a	201	correct_response
244.043	0.3	249901	stimulus	n/a	167	scrambled_car
244.8037	0.0	250680	response	n/a	201	correct_response
254.0059	0.3	260103	stimulus	n/a	136	scrambled_face
254.8027	0.0	260919	response	n/a	201	correct_response
255.5547	0.3	261689	stimulus	n/a	102	scrambled_face
256.1553	0.0	262304	response	n/a	201	correct_response
257.0547	0.3	263225	stimulus	n/a	7	face
257.5469	0.0	263729	response	n/a	201	correct_response
258.5879	0.3	264795	stimulus	n/a	36	face
259.1631	0.0	265384	response	n/a	201	correct_response
260.1035	0.3	266347	stimulus	n/a	16	face
260.6514	0.0	266908	response	n/a	201	correct_response
261.6025	0.3	267882	stimulus	n/a	13	face
262.2432	0.0	268538	response	n/a	201	correct_response
263.1855	0.3	269503	stimulus	n/a	72	car
263.8271	0.0	270160	response	n/a	201	correct_response
264.6855	0.3	271039	stimulus	n/a	71	car
265.3545	0.0	271724	response	n/a	201	correct_response
266.1182	0.3	272506	stimulus	n/a	108	scrambled_face
266.8506	0.0	273256	response	n/a	201	correct_response
267.5674	0.3	273990	stimulus	n/a	177	scrambled_car
268.291	0.0	274731	response	n/a	201	correct_response
268.9834	0.3	275440	stimulus	n/a	156	scrambled_car
269.667	0.0	276140	response	n/a	201	correct_response
270.417	0.3	276908	stimulus	n/a	45	car
271.0752	0.0	277582	response	n/a	201	correct_response
271.9824	0.3	278511	stimulus	n/a	142	scrambled_car
272.6348	0.0	279179	response	n/a	201	correct_response
273.4492	0.3	280013	stimulus	n/a	129	scrambled_face
274.2031	0.0	280785	response	n/a	201	correct_response
275.0146	0.3	281616	stimulus	n/a	173	scrambled_car
275.6582	0.0	282275	response	n/a	201	correct_response
276.5312	0.3	283169	stimulus	n/a	50	car
277.2344	0.0	283889	response	n/a	201	correct_response
277.9473	0.3	284619	stimulus	n/a	10	face
278.7148	0.0	285405	response	n/a	201	correct_response
279.5137	0.3	286223	stimulus	n/a	124	scrambled_face
280.1943	0.0	286920	response	n/a	201	correct_response
281.0293	0.3	287775	stimulus	n/a	35	face
281.6348	0.0	288395	response	n/a	201	correct_response
282.5957	0.3	289379	stimulus	n/a	2	face
283.1543	0.0	289951	response	n/a	201	correct_response
284.1787	0.3	291000	stimulus	n/a	46	car
284.8506	0.0	291688	response	n/a	201	correct_response
285.5947	0.3	292450	stimulus	n/a	69	car
286.2744	0.0	293146	response	n/a	201	correct_response
287.0938	0.3	293985	stimulus	n/a	43	car
287.6982	0.0	294604	response	n/a	201	correct_response
288.5938	0.3	295521	stimulus	n/a	38	face
289.5068	0.0	296456	response	n/a	201	correct_response
290.1592	0.3	297124	stimulus	n/a	179	scrambled_car
290.8584	0.0	297840	response	n/a	201	correct_response
291.626	0.3	298626	stimulus	n/a	176	scrambled_car
292.2988	0.0	299315	response	n/a	201	correct_response
293.208	0.3	300246	stimulus	n/a	164	scrambled_car
293.9385	0.0	300994	response	n/a	201	correct_response
294.6074	0.3	301679	stimulus	n/a	120	scrambled_face
295.4346	0.0	302526	response	n/a	201	correct_response
296.1406	0.3	303249	stimulus	n/a	179	scrambled_car
297.0098	0.0	304139	response	n/a	201	correct_response
297.6064	0.3	304750	stimulus	n/a	110	scrambled_face
298.3701	0.0	305532	response	n/a	201	correct_response
299.1729	0.3	306354	stimulus	n/a	127	scrambled_face
299.7705	0.0	306966	response	n/a	201	correct_response
300.7725	0.3	307992	stimulus	n/a	130	scrambled_face
301.4346	0.0	308670	response	n/a	201	correct_response
302.2715	0.3	309527	stimulus	n/a	148	scrambled_car
303.002	0.0	310275	response	n/a	201	correct_response
303.8711	0.3	311165	stimulus	n/a	168	scrambled_car
304.6338	0.0	311946	response	n/a	201	correct_response
305.4043	0.3	312735	stimulus	n/a	180	scrambled_car
306.2422	0.0	313593	response	n/a	201	correct_response
306.9531	0.3	314321	stimulus	n/a	103	scrambled_face
307.7461	0.0	315133	response	n/a	201	correct_response
308.5527	0.3	315959	stimulus	n/a	116	scrambled_face
309.21	0.0	316632	response	n/a	201	correct_response
310.0859	0.3	317529	stimulus	n/a	63	car
310.7939	0.0	318254	response	n/a	201	correct_response
311.6514	0.3	319132	stimulus	n/a	6	face
312.2822	0.0	319778	response	n/a	201	correct_response
313.0684	0.3	320583	stimulus	n/a	19	face
313.8018	0.0	321334	response	n/a	201	correct_response
327.0127	0.3	334862	stimulus	n/a	44	car
327.9932	0.0	335866	response	n/a	201	correct_response
328.6123	0.3	336500	stimulus	n/a	135	scrambled_face
329.2979	0.0	337202	response	n/a	201	correct_response
330.0957	0.3	338019	stimulus	n/a	177	scrambled_car
330.7773	0.0	338717	response	n/a	201	correct_response
331.5117	0.3	339469	stimulus	n/a	178	scrambled_car
332.1455	0.0	340118	response	n/a	201	correct_response
332.9941	0.3	340987	stimulus	n/a	39	face
333.6016	0.0	341609	response	n/a	201	correct_response
334.5439	0.3	342574	stimulus	n/a	151	scrambled_car
335.1689	0.0	343214	response	n/a	201	correct_response
335.96	0.3	344024	stimulus	n/a	34	face
336.5449	0.0	344623	response	n/a	201	correct_response
337.4258	0.3	345525	stimulus	n/a	67	car
337.9609	0.0	346073	response	n/a	202	incorrect_response
338.9922	0.3	347129	stimulus	n/a	101	scrambled_face
339.3369	0.0	347482	response	n/a	201	correct_response
340.4746	0.3	348647	stimulus	n/a	3	face
340.9453	0.0	349129	response	n/a	201	correct_response
341.9072	0.3	350114	stimulus	n/a	30	face
342.417	0.0	350636	response	n/a	201	correct_response
343.374	0.3	351616	stimulus	n/a	150	scrambled_car
344.2256	0.0	352488	response	n/a	201	correct_response
344.9229	0.3	353202	stimulus	n/a	154	scrambled_car
345.5215	0.0	353815	response	n/a	201	correct_response
346.4561	0.3	354772	stimulus	n/a	123	scrambled_face
347.0732	0.0	355404	response	n/a	201	correct_response
348.0059	0.3	356359	stimulus	n/a	137	scrambled_face
348.5928	0.0	356960	response	n/a	201	correct_response
349.5713	0.3	357962	stimulus	n/a	155	scrambled_car
350.4014	0.0	358812	response	n/a	201	correct_response
350.9707	0.3	359395	stimulus	n/a	73	car
351.7852	0.0	360229	response	n/a	201	correct_response
352.5703	0.3	361033	stimulus	n/a	152	scrambled_car
353.2969	0.0	361777	response	n/a	201	correct_response
353.9863	0.3	362483	stimulus	n/a	118	scrambled_face
354.6807	0.0	363194	response	n/a	201	correct_response
355.4199	0.3	363951	stimulus	n/a	174	scrambled_car
356.1445	0.0	364693	response	n/a	201	correct_response
356.9355	0.3	365503	stimulus	n/a	70	car
357.6006	0.0	366184	response	n/a	201	correct_response
358.5186	0.3	367124	stimulus	n/a	138	scrambled_face
359.1846	0.0	367806	response	n/a	201	correct_response
360.0508	0.3	368693	stimulus	n/a	145	scrambled_car
360.6885	0.0	369346	response	n/a	201	correct_response
361.501	0.3	370178	stimulus	n/a	159	scrambled_car
362.3613	0.0	371059	response	n/a	201	correct_response
363.0332	0.3	371747	stimulus	n/a	76	car
363.8408	0.0	372574	response	n/a	201	correct_response
364.4658	0.3	373214	stimulus	n/a	20	face
365.1768	0.0	373942	response	n/a	201	correct_response
365.8828	0.3	374665	stimulus	n/a	106	scrambled_face
366.5371	0.0	375335	response	n/a	201	correct_response
367.3818	0.3	376200	stimulus	n/a	112	scrambled_face
367.9043	0.0	376735	response	n/a	201	correct_response
368.8145	0.3	377667	stimulus	n/a	156	scrambled_car
369.5049	0.0	378374	response	n/a	201	correct_response
370.3975	0.3	379288	stimulus	n/a	124	scrambled_face
371.0088	0.0	379914	response	n/a	201	correct_response
371.8301	0.3	380755	stimulus	n/a	77	car
372.5127	0.0	381454	response	n/a	201	correct_response
373.3799	0.3	382342	stimulus	n/a	149	scrambled_car
374.0244	0.0	383002	response	n/a	201	correct_response
374.8789	0.3	383877	stimulus	n/a	11	face
375.4883	0.0	384501	response	n/a	201	correct_response
376.4619	0.3	385498	stimulus	n/a	122	scrambled_face
377.0322	0.0	386082	response	n/a	201	correct_response
378.0449	0.3	387119	stimulus	n/a	157	scrambled_car
378.6084	0.0	387696	response	n/a	201	correct_response
379.4775	0.3	388586	stimulus	n/a	121	scrambled_face
380.1367	0.0	389261	response	n/a	201	correct_response
380.9775	0.3	390122	stimulus	n/a	173	scrambled_car
381.8086	0.0	390973	response	n/a	201	correct_response
382.4932	0.3	391674	stimulus	n/a	29	face
383.2568	0.0	392456	response	n/a	201	correct_response
383.959	0.3	393175	stimulus	n/a	166	scrambled_car
384.6885	0.0	393922	response	n/a	201	correct_response
385.542	0.3	394796	stimulus	n/a	12	face
386.1279	0.0	395396	response	n/a	201	correct_response
409.2002	0.3	419022	stimulus	n/a	31	face
409.832	0.0	419669	response	n/a	201	correct_response
410.6162	0.3	420472	stimulus	n/a	28	face
411.0879	0.0	420955	response	n/a	201	correct_response
412.083	0.3	421974	stimulus	n/a	115	scrambled_face
412.5273	0.0	422429	response	n/a	201	correct_response
413.6484	0.3	423577	stimulus	n/a	30	face
414.2158	0.0	424158	response	n/a	201	correct_response
415.2314	0.3	425198	stimulus	n/a	141	scrambled_car
415.752	0.0	425731	response	n/a	201	correct_response
416.7314	0.3	426734	stimulus	n/a	103	scrambled_face
417.2393	0.0	427254	response	n/a	201	correct_response
418.3135	0.3	428354	stimulus	n/a	20	face
418.8398	0.0	428893	response	n/a	201	correct_response
419.8799	0.3	429958	stimulus	n/a	109	scrambled_face
420.3594	0.0	430449	response	n/a	201	correct_response
421.4629	0.3	431579	stimulus	n/a	13	face
422.0713	0.0	432202	response	n/a	201	correct_response
423.0283	0.3	433182	stimulus	n/a	44	car
423.6797	0.0	433849	response	n/a	201	correct_response
424.5117	0.3	434701	stimulus	n/a	2	face
425.1992	0.0	435405	response	n/a	201	correct_response
426.0273	0.3	436253	stimulus	n/a	139	scrambled_face
426.6631	0.0	436904	response	n/a	201	correct_response
427.5107	0.3	437772	stimulus	n/a	126	scrambled_face
428.1514	0.0	438428	response	n/a	201	correct_response
429.0264	0.3	439324	stimulus	n/a	18	face
429.6875	0.0	440001	response	n/a	201	correct_response
430.4932	0.3	440826	stimulus	n/a	38	face
431.2158	0.0	441566	response	n/a	201	correct_response
431.9424	0.3	442310	stimulus	n/a	4	face
432.6553	0.0	443040	response	n/a	201	correct_response
433.4082	0.3	443811	stimulus	n/a	102	scrambled_face
434.3037	0.0	444728	response	n/a	201	correct_response
434.9414	0.3	445381	stimulus	n/a	167	scrambled_car
435.7109	0.0	446169	response	n/a	201	correct_response
436.4404	0.3	446916	stimulus	n/a	15	face
437.1748	0.0	447668	response	n/a	201	correct_response
437.8398	0.3	448349	stimulus	n/a	17	face
438.6074	0.0	449135	response	n/a	201	correct_response
439.2393	0.3	449782	stimulus	n/a	133	scrambled_face
440.0312	0.0	450593	response	n/a	201	correct_response
440.7725	0.3	451352	stimulus	n/a	66	car
441.4316	0.0	452027	response	n/a	201	correct_response
442.3721	0.3	452990	stimulus	n/a	43	car
443.0068	0.0	453640	response	n/a	201	correct_response
443.8213	0.3	454474	stimulus	n/a	32	face
444.7676	0.0	455443	response	n/a	201	correct_response
445.3379	0.3	456027	stimulus	n/a	78	car
446.2393	0.0	456950	response	n/a	201	correct_response
446.7705	0.3	457494	stimulus	n/a	36	face
447.5352	0.0	458277	response	n/a	201	correct_response
448.2529	0.3	459012	stimulus	n/a	65	car
448.9512	0.0	459727	response	n/a	201	correct_response
449.7197	0.3	460514	stimulus	n/a	35	face
450.4951	0.0	461308	response	n/a	201	correct_response
451.252	0.3	462083	stimulus	n/a	57	car
452.0068	0.0	462856	response	n/a	201	correct_response
452.8516	0.3	463721	stimulus	n/a	80	car
453.583	0.0	464470	response	n/a	201	correct_response
454.2842	0.3	465188	stimulus	n/a	125	scrambled_face
455.0469	0.0	465969	response	n/a	201	correct_response
455.7666	0.3	466706	stimulus	n/a	130	scrambled_face
456.5029	0.0	467460	response	n/a	201	correct_response
457.2168	0.3	468191	stimulus	n/a	39	face
457.9268	0.0	468918	response	n/a	201	correct_response
458.8164	0.3	469829	stimulus	n/a	16	face
459.4707	0.0	470499	response	n/a	201	correct_response
460.3984	0.3	471449	stimulus	n/a	40	face
461.0791	0.0	472146	response	n/a	201	correct_response
461.915	0.3	473002	stimulus	n/a	21	face
462.6387	0.0	473743	response	n/a	201	correct_response
463.4307	0.3	474554	stimulus	n/a	132	scrambled_face
464.1982	0.0	475340	response	n/a	201	correct_response
464.8809	0.3	476039	stimulus	n/a	163	scrambled_car
465.5986	0.0	476774	response	n/a	201	correct_response
466.2969	0.3	477489	stimulus	n/a	22	face
466.9668	0.0	478175	response	n/a	201	correct_response
467.8965	0.3	479127	stimulus	n/a	144	scrambled_car
468.5342	0.0	479780	response	n/a	201	correct_response
490.0381	0.3	501800	stimulus	n/a	1	face
490.5742	0.0	502349	response	n/a	201	correct_response
491.5879	0.3	503387	stimulus	n/a	9	face
492.0137	0.0	503823	response	n/a	201	correct_response
493.1709	0.3	505008	stimulus	n/a	33	face
493.6221	0.0	505470	response	n/a	201	correct_response
494.7529	0.3	506628	stimulus	n/a	129	scrambled_face
495.2783	0.0	507166	response	n/a	201	correct_response
496.2529	0.3	508164	stimulus	n/a	72	car
496.7656	0.0	508689	response	n/a	201	correct_response
497.7852	0.3	509733	stimulus	n/a	75	car
498.3896	0.0	510352	response	n/a	201	correct_response
499.3848	0.3	511371	stimulus	n/a	165	scrambled_car
499.9258	0.0	511925	response	n/a	201	correct_response
500.9014	0.3	512924	stimulus	n/a	142	scrambled_car
501.7656	0.0	513809	response	n/a	201	correct_response
502.4502	0.3	514510	stimulus	n/a	158	scrambled_car
503.2295	0.0	515308	response	n/a	201	correct_response
504.0332	0.3	516131	stimulus	n/a	48	car
504.7256	0.0	516840	response	n/a	201	correct_response
505.5156	0.3	517649	stimulus	n/a	160	scrambled_car
506.2139	0.0	518364	response	n/a	201	correct_response
507.082	0.3	519253	stimulus	n/a	104	scrambled_face
507.8857	0.0	520076	response	n/a	201	correct_response
508.6816	0.3	520891	stimulus	n/a	69	car
509.3418	0.0	521567	response	n/a	201	correct_response
510.1973	0.3	522443	stimulus	n/a	59	car
510.8213	0.0	523082	response	n/a	201	correct_response
511.6973	0.3	523979	stimulus	n/a	105	scrambled_face
512.2939	0.0	524590	response	n/a	201	correct_response
513.1631	0.3	525480	stimulus	n/a	68	car
513.7021	0.0	526032	response	n/a	201	correct_response
514.7461	0.3	527101	stimulus	n/a	140	scrambled_face
515.3096	0.0	527678	response	n/a	201	correct_response
516.2451	0.3	528636	stimulus	n/a	110	scrambled_face
516.8213	0.0	529226	response	n/a	201	correct_response
517.7617	0.3	530189	stimulus	n/a	63	car
518.3896	0.0	530832	response	n/a	201	correct_response
519.3447	0.3	531810	stimulus	n/a	54	car
519.958	0.0	532438	response	n/a	201	correct_response
520.7441	0.3	533243	stimulus	n/a	14	face
521.4453	0.0	533961	response	n/a	201	correct_response
522.1768	0.3	534710	stimulus	n/a	47	car
523.0137	0.0	535567	response	n/a	201	correct_response
523.626	0.3	536194	stimulus	n/a	62	car
524.5332	0.0	537123	response	n/a	201	correct_response
525.209	0.3	537815	stimulus	n/a	61	car
525.9258	0.0	538549	response	n/a	201	correct_response
526.792	0.3	539436	stimulus	n/a	146	scrambled_car
