onset	duration	sample	trial_type	stim_file	value
1.5615	0.0	1600	response	n/a	212
6.5938	0.0	6753	response	n/a	212
11.0010	0.2	11266	stimulus	n/a	11
11.5381	0.0	11816	response	n/a	111
12.5996	0.2	12903	stimulus	n/a	12
13.1133	0.0	13429	response	n/a	212
14.0166	0.2	14354	stimulus	n/a	22
14.5771	0.0	14928	response	n/a	222
15.4658	0.2	15838	stimulus	n/a	22
15.9932	0.0	16378	response	n/a	222
17.0654	0.2	17476	stimulus	n/a	21
17.6260	0.0	18050	response	n/a	121
18.6309	0.2	19079	stimulus	n/a	11
19.0410	0.0	19499	response	n/a	111
20.0811	0.2	20564	stimulus	n/a	12
20.5537	0.0	21048	response	n/a	212
21.6797	0.2	22201	stimulus	n/a	12
22.1211	0.0	22653	response	n/a	212
23.2793	0.2	23839	stimulus	n/a	21
23.7930	0.0	24365	response	n/a	121
24.8125	0.2	25409	stimulus	n/a	22
25.5293	0.0	26143	response	n/a	222
26.4121	0.2	27047	stimulus	n/a	22
26.9131	0.0	27560	response	n/a	222
27.9111	0.2	28582	stimulus	n/a	11
28.4248	0.0	29108	response	n/a	111
29.4443	0.2	30152	stimulus	n/a	11
29.8574	0.0	30575	response	n/a	111
30.9102	0.2	31653	stimulus	n/a	21
31.6172	0.0	32377	response	n/a	121
32.3594	0.2	33137	stimulus	n/a	11
32.8652	0.0	33655	response	n/a	111
33.8926	0.2	34707	stimulus	n/a	11
34.2490	0.0	35072	response	n/a	111
35.3916	0.2	36242	stimulus	n/a	21
35.8652	0.0	36727	response	n/a	121
36.9414	0.2	37829	stimulus	n/a	22
37.4492	0.0	38349	response	n/a	222
38.4746	0.2	39399	stimulus	n/a	21
38.9453	0.0	39881	response	n/a	121
39.9404	0.2	40900	stimulus	n/a	11
40.3291	0.0	41298	response	n/a	111
41.3730	0.2	42367	stimulus	n/a	12
41.8408	0.0	42846	response	n/a	212
42.8389	0.2	43868	stimulus	n/a	21
43.3291	0.0	44370	response	n/a	121
44.3057	0.2	45370	stimulus	n/a	12
44.6973	0.0	45771	response	n/a	212
45.8711	0.2	46973	stimulus	n/a	11
