onset	duration	sample	trial_type	stim_file	value
4.4717	0.0	4580	response	n/a	202
7.6318	0.0	7816	response	n/a	202
11.7412	0.2	12024	stimulus	n/a	112
12.9736	0.2	13286	stimulus	n/a	212
13.3760	0.0	13698	response	n/a	201
14.7402	0.2	15095	stimulus	n/a	122
15.9561	0.2	16340	stimulus	n/a	222
16.6641	0.0	17065	response	n/a	201
17.6055	0.2	18029	stimulus	n/a	112
18.8887	0.2	19343	stimulus	n/a	212
19.2959	0.0	19760	response	n/a	201
20.5879	0.2	21083	stimulus	n/a	122
21.7539	0.2	22277	stimulus	n/a	222
22.5518	0.0	23094	response	n/a	201
23.4697	0.2	24034	stimulus	n/a	112
24.6699	0.2	25263	stimulus	n/a	212
25.4160	0.0	26027	response	n/a	201
26.4355	0.2	27071	stimulus	n/a	112
27.6182	0.2	28282	stimulus	n/a	212
27.9912	0.0	28664	response	n/a	201
29.3184	0.2	30023	stimulus	n/a	122
30.6172	0.2	31353	stimulus	n/a	222
31.2393	0.0	31990	response	n/a	201
32.2998	0.2	33076	stimulus	n/a	112
33.5498	0.2	34356	stimulus	n/a	212
34.3750	0.0	35201	response	n/a	201
35.2822	0.2	36130	stimulus	n/a	122
36.4316	0.2	37307	stimulus	n/a	222
37.3350	0.0	38232	response	n/a	201
38.1982	0.2	39116	stimulus	n/a	122
39.3643	0.2	40310	stimulus	n/a	222
40.1348	0.0	41099	response	n/a	201
41.1641	0.2	42153	stimulus	n/a	112
42.3467	0.2	43364	stimulus	n/a	212
42.9268	0.0	43958	response	n/a	201
44.0459	0.2	45104	stimulus	n/a	112
45.2793	0.2	46367	stimulus	n/a	212
46.0635	0.0	47170	response	n/a	201
47.0781	0.2	48209	stimulus	n/a	122
48.3447	0.2	49506	stimulus	n/a	222
49.0234	0.0	50201	response	n/a	201
50.0107	0.2	51212	stimulus	n/a	122
51.2598	0.2	52491	stimulus	n/a	222
52.0068	0.0	53256	response	n/a	201
52.8926	0.2	54163	stimulus	n/a	112
54.1758	0.2	55477	stimulus	n/a	212
55.2871	0.0	56615	response	n/a	201
55.8418	0.2	57183	stimulus	n/a	122
56.9746	0.2	58343	stimulus	n/a	222
57.6553	0.0	59040	response	n/a	201
58.7070	0.2	60117	stimulus	n/a	112
59.9072	0.2	61346	stimulus	n/a	212
60.4385	0.0	61890	response	n/a	201
61.6230	0.2	63103	stimulus	n/a	122
62.7393	0.2	64246	stimulus	n/a	222
63.3184	0.0	64839	response	n/a	201
64.3887	0.2	65935	stimulus	n/a	122
65.5381	0.2	67112	stimulus	n/a	222
66.2383	0.0	67829	response	n/a	201
67.2715	0.2	68887	stimulus	n/a	122
68.5205	0.2	70166	stimulus	n/a	222
69.2383	0.0	70901	response	n/a	201
82.5156	0.2	84497	stimulus	n/a	112
83.7314	0.2	85742	stimulus	n/a	212
84.1338	0.0	86154	response	n/a	201
85.5312	0.2	87585	stimulus	n/a	112
86.8145	0.2	88899	stimulus	n/a	212
87.5664	0.0	89669	response	n/a	201
88.5635	0.2	90690	stimulus	n/a	112
89.8467	0.2	92004	stimulus	n/a	212
90.4619	0.0	92634	response	n/a	202
91.5625	0.2	93761	stimulus	n/a	122
92.8623	0.2	95092	stimulus	n/a	222
93.5898	0.0	95837	response	n/a	201
94.5283	0.2	96798	stimulus	n/a	122
95.7275	0.2	98026	stimulus	n/a	222
96.3984	0.0	98713	response	n/a	201
97.4766	0.2	99817	stimulus	n/a	122
98.6934	0.2	101063	stimulus	n/a	222
99.3262	0.0	101711	response	n/a	201
100.4756	0.2	102888	stimulus	n/a	122
101.7256	0.2	104168	stimulus	n/a	222
102.3096	0.0	104766	response	n/a	201
103.4912	0.2	105976	stimulus	n/a	112
104.6074	0.2	107119	stimulus	n/a	212
105.2295	0.0	107756	response	n/a	201
106.3574	0.2	108911	stimulus	n/a	112
107.6396	0.2	110224	stimulus	n/a	212
108.0059	0.0	110599	response	n/a	201
109.3057	0.2	111930	stimulus	n/a	122
110.5225	0.2	113176	stimulus	n/a	222
111.1016	0.0	113769	response	n/a	201
112.1387	0.2	114831	stimulus	n/a	122
113.3877	0.2	116110	stimulus	n/a	222
113.9814	0.0	116718	response	n/a	201
115.0869	0.2	117850	stimulus	n/a	122
116.3037	0.2	119096	stimulus	n/a	222
116.9658	0.0	119774	response	n/a	201
118.0029	0.2	120836	stimulus	n/a	112
119.2861	0.2	122150	stimulus	n/a	212
119.8135	0.0	122690	response	n/a	201
121.0186	0.2	123924	stimulus	n/a	112
122.1846	0.2	125118	stimulus	n/a	212
122.7979	0.0	125746	response	n/a	201
123.9512	0.2	126927	stimulus	n/a	122
125.0840	0.2	128087	stimulus	n/a	222
125.8135	0.0	128834	response	n/a	201
126.6836	0.2	129725	stimulus	n/a	112
127.9658	0.2	131038	stimulus	n/a	212
128.6055	0.0	131693	response	n/a	201
129.6152	0.2	132727	stimulus	n/a	122
130.9150	0.2	134058	stimulus	n/a	222
131.4775	0.0	134634	response	n/a	201
132.6309	0.2	135815	stimulus	n/a	112
133.8311	0.2	137044	stimulus	n/a	212
134.3408	0.0	137566	response	n/a	201
135.5635	0.2	138818	stimulus	n/a	112
136.6797	0.2	139961	stimulus	n/a	212
137.3809	0.0	140679	response	n/a	201
138.4121	0.2	141735	stimulus	n/a	122
139.5283	0.2	142878	stimulus	n/a	222
140.0293	0.0	143391	response	n/a	201
156.1895	0.2	159939	stimulus	n/a	112
157.3223	0.2	161099	stimulus	n/a	212
157.9170	0.0	161708	response	n/a	201
159.0049	0.2	162822	stimulus	n/a	112
160.2881	0.2	164136	stimulus	n/a	212
160.6768	0.0	164534	response	n/a	201
162.0371	0.2	165927	stimulus	n/a	122
163.2363	0.2	167155	stimulus	n/a	222
163.7090	0.0	167639	response	n/a	201
165.0195	0.2	168981	stimulus	n/a	112
166.3193	0.2	170312	stimulus	n/a	212
166.8203	0.0	170825	response	n/a	201
167.9180	0.2	171949	stimulus	n/a	112
169.1514	0.2	173212	stimulus	n/a	212
169.4922	0.0	173561	response	n/a	201
170.7842	0.2	174884	stimulus	n/a	112
171.9004	0.2	176027	stimulus	n/a	212
172.2920	0.0	176428	response	n/a	201
173.6660	0.2	177835	stimulus	n/a	112
174.9492	0.2	179149	stimulus	n/a	212
175.7080	0.0	179926	response	n/a	201
176.6650	0.2	180906	stimulus	n/a	122
177.8486	0.2	182118	stimulus	n/a	222
178.3799	0.0	182662	response	n/a	201
179.5977	0.2	183909	stimulus	n/a	122
180.7803	0.2	185120	stimulus	n/a	222
181.4766	0.0	185833	response	n/a	201
182.4961	0.2	186877	stimulus	n/a	122
183.7959	0.2	188208	stimulus	n/a	222
184.3721	0.0	188798	response	n/a	201
185.5283	0.2	189982	stimulus	n/a	122
186.6953	0.2	191177	stimulus	n/a	222
187.5156	0.0	192017	response	n/a	201
188.4609	0.2	192985	stimulus	n/a	122
189.6436	0.2	194196	stimulus	n/a	222
190.2441	0.0	194811	response	n/a	201
191.3438	0.2	195937	stimulus	n/a	122
192.4600	0.2	197080	stimulus	n/a	222
193.1641	0.0	197801	response	n/a	201
194.2090	0.2	198871	stimulus	n/a	112
195.4248	0.2	200116	stimulus	n/a	212
196.0039	0.0	200709	response	n/a	201
197.1914	0.2	201925	stimulus	n/a	112
198.4746	0.2	203239	stimulus	n/a	212
199.3242	0.0	204109	response	n/a	201
200.2070	0.2	205013	stimulus	n/a	122
201.3896	0.2	206224	stimulus	n/a	222
202.3076	0.0	207164	response	n/a	201
203.0059	0.2	207879	stimulus	n/a	112
204.1221	0.2	209022	stimulus	n/a	212
204.7236	0.0	209638	response	n/a	201
205.9053	0.2	210848	stimulus	n/a	112
207.0215	0.2	211991	stimulus	n/a	212
207.3477	0.0	212325	response	n/a	201
208.6367	0.2	213645	stimulus	n/a	112
209.7705	0.2	214806	stimulus	n/a	212
