onset	duration	sample	trial_type	stim_file	value	event_type
119.0908	0.3	121950	stimulus	n/a	132	scrambled_face
119.4121	0.0	122279	response	n/a	201	correct_response
120.6738	0.3	123571	stimulus	n/a	79	car
120.9883	0.0	123893	response	n/a	201	correct_response
122.1396	0.3	125072	stimulus	n/a	3	face
122.4043	0.0	125343	response	n/a	201	correct_response
123.5723	0.3	126539	stimulus	n/a	175	scrambled_car
123.916	0.0	126891	response	n/a	201	correct_response
125.0049	0.3	128006	stimulus	n/a	15	face
125.292	0.0	128300	response	n/a	201	correct_response
126.6045	0.3	129644	stimulus	n/a	55	car
126.9004	0.0	129947	response	n/a	201	correct_response
128.1377	0.3	131214	stimulus	n/a	78	car
128.4521	0.0	131536	response	n/a	202	incorrect_response
129.7197	0.3	132834	stimulus	n/a	35	face
129.9561	0.0	133076	response	n/a	201	correct_response
134.8848	0.3	138123	stimulus	n/a	9	face
135.3564	0.0	138606	response	n/a	201	correct_response
136.335	0.3	139608	stimulus	n/a	28	face
136.5723	0.0	139851	response	n/a	201	correct_response
137.8008	0.3	141109	stimulus	n/a	114	scrambled_face
138.0117	0.0	141325	response	n/a	202	incorrect_response
139.4004	0.3	142747	stimulus	n/a	124	scrambled_face
139.748	0.0	143103	response	n/a	201	correct_response
140.9492	0.3	144333	stimulus	n/a	108	scrambled_face
141.2119	0.0	144602	response	n/a	201	correct_response
142.4658	0.3	145886	stimulus	n/a	139	scrambled_face
142.7158	0.0	146142	response	n/a	201	correct_response
143.9814	0.3	147438	stimulus	n/a	146	scrambled_car
144.2998	0.0	147764	response	n/a	201	correct_response
145.5479	0.3	149042	stimulus	n/a	50	car
145.916	0.0	149419	response	n/a	201	correct_response
147.0645	0.3	150595	stimulus	n/a	109	scrambled_face
147.4922	0.0	151033	response	n/a	201	correct_response
148.4805	0.3	152045	stimulus	n/a	7	face
148.7637	0.0	152335	response	n/a	201	correct_response
149.9629	0.3	153563	stimulus	n/a	167	scrambled_car
150.3721	0.0	153982	response	n/a	201	correct_response
151.3789	0.3	155013	stimulus	n/a	177	scrambled_car
151.6123	0.0	155252	response	n/a	202	incorrect_response
152.8955	0.3	156566	stimulus	n/a	37	face
153.124	0.0	156800	response	n/a	201	correct_response
154.4609	0.3	158169	stimulus	n/a	17	face
154.6602	0.0	158373	response	n/a	201	correct_response
155.9443	0.3	159688	stimulus	n/a	116	scrambled_face
156.2041	0.0	159954	response	n/a	201	correct_response
157.4268	0.3	161206	stimulus	n/a	131	scrambled_face
157.6279	0.0	161412	response	n/a	201	correct_response
158.876	0.3	162690	stimulus	n/a	19	face
159.2119	0.0	163034	response	n/a	201	correct_response
160.293	0.3	164141	stimulus	n/a	32	face
160.6436	0.0	164500	response	n/a	201	correct_response
161.7754	0.3	165659	stimulus	n/a	126	scrambled_face
162.0117	0.0	165901	response	n/a	201	correct_response
163.3418	0.3	167263	stimulus	n/a	121	scrambled_face
163.668	0.0	167597	response	n/a	201	correct_response
164.874	0.3	168832	stimulus	n/a	70	car
165.1875	0.0	169153	response	n/a	201	correct_response
166.3408	0.3	170334	stimulus	n/a	6	face
166.6914	0.0	170693	response	n/a	201	correct_response
167.8232	0.3	171852	stimulus	n/a	44	car
168.1797	0.0	172217	response	n/a	201	correct_response
169.3564	0.3	173422	stimulus	n/a	156	scrambled_car
169.5957	0.0	173667	response	n/a	202	incorrect_response
170.8057	0.3	174906	stimulus	n/a	73	car
171.1631	0.0	175272	response	n/a	201	correct_response
172.2549	0.3	176390	stimulus	n/a	48	car
172.5869	0.0	176730	response	n/a	201	correct_response
173.8047	0.3	177977	stimulus	n/a	31	face
174.0029	0.0	178180	response	n/a	202	incorrect_response
175.2871	0.3	179495	stimulus	n/a	65	car
175.6436	0.0	179860	response	n/a	201	correct_response
176.7031	0.3	180945	stimulus	n/a	53	car
177.0908	0.0	181342	response	n/a	201	correct_response
178.2363	0.3	182515	stimulus	n/a	47	car
178.4756	0.0	182760	response	n/a	201	correct_response
179.7861	0.3	184102	stimulus	n/a	46	car
180.0107	0.0	184332	response	n/a	201	correct_response
181.3682	0.3	185722	stimulus	n/a	153	scrambled_car
181.7393	0.0	186102	response	n/a	202	incorrect_response
182.835	0.3	187224	stimulus	n/a	11	face
183.083	0.0	187478	response	n/a	201	correct_response
184.2344	0.3	188657	stimulus	n/a	45	car
184.5469	0.0	188977	response	n/a	201	correct_response
185.7334	0.3	190192	stimulus	n/a	147	scrambled_car
185.9473	0.0	190411	response	n/a	202	incorrect_response
187.2998	0.3	191796	stimulus	n/a	5	face
187.5234	0.0	192025	response	n/a	201	correct_response
188.8994	0.3	193434	stimulus	n/a	23	face
189.1631	0.0	193704	response	n/a	202	incorrect_response
190.4814	0.3	195054	stimulus	n/a	36	face
190.7148	0.0	195293	response	n/a	201	correct_response
192.0645	0.3	196675	stimulus	n/a	165	scrambled_car
192.3789	0.0	196997	response	n/a	201	correct_response
193.5479	0.3	198194	stimulus	n/a	180	scrambled_car
193.9951	0.0	198652	response	n/a	201	correct_response
198.9121	0.3	203687	stimulus	n/a	141	scrambled_car
199.3311	0.0	204116	response	n/a	201	correct_response
200.3613	0.3	205171	stimulus	n/a	61	car
200.6504	0.0	205467	response	n/a	201	correct_response
201.7773	0.3	206621	stimulus	n/a	155	scrambled_car
202.1152	0.0	206967	response	n/a	201	correct_response
203.2939	0.3	208174	stimulus	n/a	173	scrambled_car
203.6191	0.0	208507	response	n/a	201	correct_response
204.7432	0.3	209658	stimulus	n/a	168	scrambled_car
204.9385	0.0	209858	response	n/a	201	correct_response
206.1758	0.3	211125	stimulus	n/a	140	scrambled_face
206.5469	0.0	211505	response	n/a	201	correct_response
207.6924	0.3	212678	stimulus	n/a	10	face
208.0908	0.0	213086	response	n/a	201	correct_response
209.0918	0.3	214111	stimulus	n/a	74	car
209.4346	0.0	214462	response	n/a	201	correct_response
210.6748	0.3	215732	stimulus	n/a	152	scrambled_car
210.9629	0.0	216027	response	n/a	201	correct_response
212.1074	0.3	217199	stimulus	n/a	56	car
212.4023	0.0	217501	response	n/a	202	incorrect_response
213.624	0.3	218752	stimulus	n/a	134	scrambled_face
213.9785	0.0	219115	response	n/a	201	correct_response
215.1562	0.3	220321	stimulus	n/a	144	scrambled_car
215.3945	0.0	220565	response	n/a	201	correct_response
216.6729	0.3	221874	stimulus	n/a	102	scrambled_face
216.9229	0.0	222130	response	n/a	201	correct_response
218.2715	0.3	223511	stimulus	n/a	42	car
218.6104	0.0	223858	response	n/a	201	correct_response
219.8545	0.3	225132	stimulus	n/a	77	car
220.0986	0.0	225382	response	n/a	201	correct_response
221.2705	0.3	226582	stimulus	n/a	27	face
221.5781	0.0	226897	response	n/a	201	correct_response
222.8037	0.3	228152	stimulus	n/a	29	face
223.0742	0.0	228429	response	n/a	201	correct_response
224.2197	0.3	229602	stimulus	n/a	69	car
224.5303	0.0	229920	response	n/a	201	correct_response
225.7363	0.3	231155	stimulus	n/a	104	scrambled_face
225.9863	0.0	231411	response	n/a	201	correct_response
227.2021	0.3	232656	stimulus	n/a	145	scrambled_car
227.5059	0.0	232967	response	n/a	202	incorrect_response
228.7178	0.3	234208	stimulus	n/a	130	scrambled_face
228.9697	0.0	234466	response	n/a	201	correct_response
230.2842	0.3	235812	stimulus	n/a	159	scrambled_car
230.5859	0.0	236121	response	n/a	201	correct_response
231.8174	0.3	237382	stimulus	n/a	58	car
232.2422	0.0	237817	response	n/a	201	correct_response
233.2832	0.3	238883	stimulus	n/a	72	car
233.5703	0.0	239177	response	n/a	201	correct_response
234.749	0.3	240384	stimulus	n/a	27	face
234.9941	0.0	240635	response	n/a	201	correct_response
236.165	0.3	241834	stimulus	n/a	106	scrambled_face
236.4736	0.0	242150	response	n/a	201	correct_response
237.7148	0.3	243421	stimulus	n/a	122	scrambled_face
237.9297	0.0	243641	response	n/a	201	correct_response
239.2148	0.3	244957	stimulus	n/a	138	scrambled_face
239.5137	0.0	245263	response	n/a	201	correct_response
240.7637	0.3	246543	stimulus	n/a	154	scrambled_car
241.1221	0.0	246910	response	n/a	201	correct_response
242.2803	0.3	248096	stimulus	n/a	136	scrambled_face
242.5381	0.0	248360	response	n/a	201	correct_response
243.8457	0.3	249699	stimulus	n/a	161	scrambled_car
244.0576	0.0	249916	response	n/a	201	correct_response
245.3789	0.3	251269	stimulus	n/a	120	scrambled_face
245.6816	0.0	251579	response	n/a	201	correct_response
246.9453	0.3	252873	stimulus	n/a	33	face
247.1777	0.0	253111	response	n/a	202	incorrect_response
248.3779	0.3	254340	stimulus	n/a	127	scrambled_face
248.7461	0.0	254717	response	n/a	202	incorrect_response
249.8438	0.3	255841	stimulus	n/a	8	face
250.2178	0.0	256224	response	n/a	202	incorrect_response
251.3936	0.3	257428	stimulus	n/a	64	car
251.6016	0.0	257641	response	n/a	202	incorrect_response
252.8262	0.3	258895	stimulus	n/a	51	car
253.2334	0.0	259312	response	n/a	201	correct_response
254.3926	0.3	260499	stimulus	n/a	42	car
254.5859	0.0	260697	response	n/a	201	correct_response
255.8086	0.3	261949	stimulus	n/a	3	face
256.0254	0.0	262171	response	n/a	201	correct_response
257.3584	0.3	263536	stimulus	n/a	101	scrambled_face
257.5938	0.0	263777	response	n/a	202	incorrect_response
262.6729	0.3	268978	stimulus	n/a	68	car
263.0654	0.0	269380	response	n/a	202	incorrect_response
264.2725	0.3	270616	stimulus	n/a	133	scrambled_face
264.6494	0.0	271002	response	n/a	201	correct_response
265.8047	0.3	272185	stimulus	n/a	11	face
266.1055	0.0	272493	response	n/a	201	correct_response
267.2207	0.3	273635	stimulus	n/a	119	scrambled_face
267.5449	0.0	273967	response	n/a	201	correct_response
268.7207	0.3	275171	stimulus	n/a	37	face
269.0176	0.0	275475	response	n/a	201	correct_response
270.2197	0.3	276706	stimulus	n/a	78	car
270.6572	0.0	277154	response	n/a	201	correct_response
271.6357	0.3	278156	stimulus	n/a	10	face
271.9053	0.0	278432	response	n/a	201	correct_response
273.1523	0.3	279709	stimulus	n/a	80	car
273.4492	0.0	280013	response	n/a	201	correct_response
274.6182	0.3	281210	stimulus	n/a	174	scrambled_car
275.0254	0.0	281627	response	n/a	201	correct_response
276.085	0.3	282712	stimulus	n/a	77	car
276.3135	0.0	282946	response	n/a	202	incorrect_response
277.6836	0.3	284349	stimulus	n/a	137	scrambled_face
277.9287	0.0	284600	response	n/a	201	correct_response
279.1504	0.3	285851	stimulus	n/a	60	car
279.3135	0.0	286018	response	n/a	201	correct_response
280.7334	0.3	287472	stimulus	n/a	126	scrambled_face
280.9531	0.0	287697	response	n/a	202	incorrect_response
282.2822	0.3	289058	stimulus	n/a	158	scrambled_car
282.6006	0.0	289384	response	n/a	201	correct_response
283.8818	0.3	290696	stimulus	n/a	139	scrambled_face
284.0811	0.0	290900	response	n/a	201	correct_response
285.3809	0.3	292231	stimulus	n/a	166	scrambled_car
285.6094	0.0	292465	response	n/a	201	correct_response
286.9473	0.3	293835	stimulus	n/a	56	car
287.3369	0.0	294234	response	n/a	201	correct_response
288.4131	0.3	295336	stimulus	n/a	18	face
288.6885	0.0	295618	response	n/a	202	incorrect_response
289.9463	0.3	296906	stimulus	n/a	38	face
290.1689	0.0	297134	response	n/a	202	incorrect_response
291.4121	0.3	298407	stimulus	n/a	7	face
291.6172	0.0	298617	response	n/a	201	correct_response
292.8623	0.3	299892	stimulus	n/a	172	scrambled_car
293.2568	0.0	300296	response	n/a	201	correct_response
294.3779	0.3	301444	stimulus	n/a	136	scrambled_face
294.6807	0.0	301754	response	n/a	201	correct_response
295.9443	0.3	303048	stimulus	n/a	179	scrambled_car
296.1611	0.0	303270	response	n/a	201	correct_response
297.3604	0.3	304498	stimulus	n/a	50	car
297.5684	0.0	304711	response	n/a	202	incorrect_response
298.9434	0.3	306119	stimulus	n/a	120	scrambled_face
299.1045	0.0	306284	response	n/a	202	incorrect_response
300.3926	0.3	307603	stimulus	n/a	134	scrambled_face
300.6406	0.0	307857	response	n/a	201	correct_response
301.959	0.3	309207	stimulus	n/a	107	scrambled_face
302.2002	0.0	309454	response	n/a	201	correct_response
303.4082	0.3	310691	stimulus	n/a	9	face
303.7607	0.0	311052	response	n/a	201	correct_response
304.874	0.3	312192	stimulus	n/a	101	scrambled_face
305.0811	0.0	312404	response	n/a	201	correct_response
306.3906	0.3	313745	stimulus	n/a	34	face
306.5605	0.0	313919	response	n/a	201	correct_response
307.9229	0.3	315314	stimulus	n/a	44	car
308.1201	0.0	315516	response	n/a	202	incorrect_response
309.4062	0.3	316833	stimulus	n/a	127	scrambled_face
309.6641	0.0	317097	response	n/a	201	correct_response
310.8721	0.3	318334	stimulus	n/a	41	car
311.2168	0.0	318687	response	n/a	201	correct_response
312.4053	0.3	319904	stimulus	n/a	138	scrambled_face
312.7607	0.0	320268	response	n/a	201	correct_response
313.8877	0.3	321422	stimulus	n/a	156	scrambled_car
314.1846	0.0	321726	response	n/a	201	correct_response
315.4375	0.3	323009	stimulus	n/a	32	face
315.9922	0.0	323577	response	n/a	201	correct_response
316.9697	0.3	324578	stimulus	n/a	169	scrambled_car
317.3682	0.0	324986	response	n/a	201	correct_response
318.5029	0.3	326148	stimulus	n/a	143	scrambled_car
318.7686	0.0	326420	response	n/a	201	correct_response
320.002	0.3	327683	stimulus	n/a	157	scrambled_car
320.2959	0.0	327984	response	n/a	201	correct_response
321.585	0.3	329304	stimulus	n/a	178	scrambled_car
321.8398	0.0	329565	response	n/a	201	correct_response
327.0	0.3	334849	stimulus	n/a	30	face
327.3359	0.0	335193	response	n/a	201	correct_response
328.583	0.3	336470	stimulus	n/a	170	scrambled_car
328.8564	0.0	336750	response	n/a	202	incorrect_response
330.1152	0.3	338039	stimulus	n/a	167	scrambled_car
330.3838	0.0	338314	response	n/a	201	correct_response
331.5811	0.3	339540	stimulus	n/a	173	scrambled_car
331.8643	0.0	339830	response	n/a	201	correct_response
333.1475	0.3	341144	stimulus	n/a	55	car
333.4639	0.0	341468	response	n/a	201	correct_response
334.6973	0.3	342731	stimulus	n/a	5	face
334.9043	0.0	342943	response	n/a	202	incorrect_response
336.1963	0.3	344266	stimulus	n/a	2	face
336.5283	0.0	344606	response	n/a	201	correct_response
337.7793	0.3	345887	stimulus	n/a	130	scrambled_face
338.0	0.0	346113	response	n/a	201	correct_response
339.1953	0.3	347337	stimulus	n/a	147	scrambled_car
339.5117	0.0	347661	response	n/a	201	correct_response
340.5947	0.3	348770	stimulus	n/a	124	scrambled_face
340.8799	0.0	349062	response	n/a	201	correct_response
342.0273	0.3	350237	stimulus	n/a	146	scrambled_car
342.3516	0.0	350569	response	n/a	201	correct_response
343.5273	0.3	351773	stimulus	n/a	46	car
343.8477	0.0	352101	response	n/a	201	correct_response
344.96	0.3	353240	stimulus	n/a	177	scrambled_car
345.208	0.0	353494	response	n/a	202	incorrect_response
346.4766	0.3	354793	stimulus	n/a	158	scrambled_car
346.7041	0.0	355026	response	n/a	201	correct_response
347.8926	0.3	356243	stimulus	n/a	135	scrambled_face
348.2393	0.0	356598	response	n/a	201	correct_response
349.458	0.3	357846	stimulus	n/a	108	scrambled_face
349.6475	0.0	358040	response	n/a	201	correct_response
350.9746	0.3	359399	stimulus	n/a	114	scrambled_face
351.1992	0.0	359629	response	n/a	201	correct_response
352.457	0.3	360917	stimulus	n/a	132	scrambled_face
352.6719	0.0	361137	response	n/a	201	correct_response
353.9072	0.3	362402	stimulus	n/a	20	face
354.1113	0.0	362611	response	n/a	202	incorrect_response
355.3564	0.3	363886	stimulus	n/a	149	scrambled_car
355.4951	0.0	364028	response	n/a	202	incorrect_response
356.9395	0.3	365507	stimulus	n/a	75	car
357.2158	0.0	365790	response	n/a	201	correct_response
358.4883	0.3	367093	stimulus	n/a	58	car
358.7676	0.0	367379	response	n/a	202	incorrect_response
359.9883	0.3	368629	stimulus	n/a	29	face
360.3271	0.0	368976	response	n/a	201	correct_response
361.5205	0.3	370198	stimulus	n/a	116	scrambled_face
361.7354	0.0	370418	response	n/a	201	correct_response
363.0205	0.3	371734	stimulus	n/a	53	car
363.2158	0.0	371934	response	n/a	202	incorrect_response
364.5693	0.3	373320	stimulus	n/a	122	scrambled_face
364.8555	0.0	373613	response	n/a	201	correct_response
366.0361	0.3	374822	stimulus	n/a	141	scrambled_car
366.2393	0.0	375030	response	n/a	202	incorrect_response
367.5518	0.3	376374	stimulus	n/a	12	face
367.9033	0.0	376734	response	n/a	201	correct_response
368.9678	0.3	377824	stimulus	n/a	164	scrambled_car
369.375	0.0	378241	response	n/a	201	correct_response
370.3672	0.3	379257	stimulus	n/a	51	car
370.7031	0.0	379601	response	n/a	201	correct_response
371.917	0.3	380844	stimulus	n/a	168	scrambled_car
372.3516	0.0	381289	response	n/a	201	correct_response
373.3662	0.3	382328	stimulus	n/a	13	face
373.6631	0.0	382632	response	n/a	201	correct_response
374.8662	0.3	383864	stimulus	n/a	48	car
375.0947	0.0	384098	response	n/a	201	correct_response
376.3486	0.3	385382	stimulus	n/a	115	scrambled_face
376.6875	0.0	385729	response	n/a	201	correct_response
377.7979	0.3	386866	stimulus	n/a	52	car
378.0869	0.0	387162	response	n/a	202	incorrect_response
379.3311	0.3	388436	stimulus	n/a	161	scrambled_car
379.5752	0.0	388686	response	n/a	201	correct_response
380.7471	0.3	389886	stimulus	n/a	113	scrambled_face
380.9346	0.0	390078	response	n/a	202	incorrect_response
382.2129	0.3	391387	stimulus	n/a	123	scrambled_face
382.4951	0.0	391676	response	n/a	201	correct_response
383.6465	0.3	392855	stimulus	n/a	174	scrambled_car
383.9512	0.0	393167	response	n/a	201	correct_response
385.1455	0.3	394390	stimulus	n/a	131	scrambled_face
385.3984	0.0	394649	response	n/a	201	correct_response
390.6436	0.3	400020	stimulus	n/a	118	scrambled_face
391.0625	0.0	400449	response	n/a	201	correct_response
392.127	0.3	401539	stimulus	n/a	153	scrambled_car
392.4229	0.0	401842	response	n/a	201	correct_response
393.5928	0.3	403040	stimulus	n/a	142	scrambled_car
393.9746	0.0	403431	response	n/a	201	correct_response
395.1924	0.3	404678	stimulus	n/a	69	car
395.5742	0.0	405069	response	n/a	201	correct_response
396.7246	0.3	406247	stimulus	n/a	35	face
397.127	0.0	406659	response	n/a	201	correct_response
398.2412	0.3	407800	stimulus	n/a	66	car
398.5664	0.0	408133	response	n/a	201	correct_response
399.7734	0.3	409369	stimulus	n/a	21	face
400.0068	0.0	409608	response	n/a	201	correct_response
401.2402	0.3	410871	stimulus	n/a	16	face
401.5107	0.0	411148	response	n/a	201	correct_response
402.7725	0.3	412440	stimulus	n/a	49	car
403.1025	0.0	412778	response	n/a	201	correct_response
404.3721	0.3	414078	stimulus	n/a	14	face
404.7109	0.0	414425	response	n/a	201	correct_response
405.8721	0.3	415614	stimulus	n/a	128	scrambled_face
406.2305	0.0	415981	response	n/a	201	correct_response
407.3047	0.3	417081	stimulus	n/a	4	face
407.6543	0.0	417439	response	n/a	201	correct_response
408.7373	0.3	418548	stimulus	n/a	61	car
409.166	0.0	418987	response	n/a	201	correct_response
410.2031	0.3	420049	stimulus	n/a	1	face
410.5664	0.0	420421	response	n/a	201	correct_response
411.6191	0.3	421499	stimulus	n/a	76	car
411.8623	0.0	421748	response	n/a	201	correct_response
413.1523	0.3	423069	stimulus	n/a	22	face
413.3906	0.0	423313	response	n/a	201	correct_response
414.7021	0.3	424656	stimulus	n/a	102	scrambled_face
415.0947	0.0	425058	response	n/a	201	correct_response
416.1016	0.3	426089	stimulus	n/a	36	face
416.5098	0.0	426507	response	n/a	201	correct_response
417.7012	0.3	427727	stimulus	n/a	112	scrambled_face
417.9902	0.0	428023	response	n/a	202	incorrect_response
419.1172	0.3	429177	stimulus	n/a	121	scrambled_face
419.4141	0.0	429481	response	n/a	201	correct_response
420.6992	0.3	430797	stimulus	n/a	176	scrambled_car
421.0537	0.0	431160	response	n/a	202	incorrect_response
422.2822	0.3	432418	stimulus	n/a	117	scrambled_face
422.5186	0.0	432660	response	n/a	201	correct_response
423.8154	0.3	433988	stimulus	n/a	106	scrambled_face
424.1904	0.0	434372	response	n/a	201	correct_response
425.248	0.3	435455	stimulus	n/a	23	face
425.4385	0.0	435650	response	n/a	202	incorrect_response
