onset	duration	sample	trial_type	stim_file	value
3.2842	0.0	3364	response	n/a	202
4.7881	0.0	4904	response	n/a	202
9.0967	0.2	9316	stimulus	n/a	22
9.8760	0.0	10114	response	n/a	201
10.6299	0.2	10886	stimulus	n/a	21
11.2363	0.0	11507	response	n/a	201
12.1621	0.2	12455	stimulus	n/a	25
12.6045	0.0	12908	response	n/a	201
13.7451	0.2	14076	stimulus	n/a	25
14.1963	0.0	14538	response	n/a	201
15.3281	0.2	15697	stimulus	n/a	25
15.6846	0.0	16062	response	n/a	201
16.9111	0.2	17318	stimulus	n/a	24
17.3398	0.0	17757	response	n/a	201
18.4434	0.2	18887	stimulus	n/a	21
18.8359	0.0	19289	response	n/a	201
19.8594	0.2	20337	stimulus	n/a	21
20.2119	0.0	20698	response	n/a	201
21.3594	0.2	21873	stimulus	n/a	22
21.7881	0.0	22312	response	n/a	201
22.9248	0.2	23476	stimulus	n/a	23
23.3877	0.0	23950	response	n/a	201
24.3418	0.2	24927	stimulus	n/a	22
24.8438	0.0	25441	response	n/a	201
25.8574	0.2	26479	stimulus	n/a	21
26.2363	0.0	26867	response	n/a	201
27.4238	0.2	28083	stimulus	n/a	23
27.8037	0.0	28472	response	n/a	201
28.8896	0.2	29584	stimulus	n/a	22
29.2441	0.0	29947	response	n/a	201
30.3389	0.2	31068	stimulus	n/a	23
30.6758	0.0	31413	response	n/a	201
31.8389	0.2	32604	stimulus	n/a	22
32.2363	0.0	33011	response	n/a	201
33.3379	0.2	34139	stimulus	n/a	22
33.6836	0.0	34493	response	n/a	201
34.8877	0.2	35726	stimulus	n/a	25
35.3643	0.0	36214	response	n/a	201
36.3701	0.2	37244	stimulus	n/a	21
36.7314	0.0	37614	response	n/a	202
37.8867	0.2	38797	stimulus	n/a	25
38.2754	0.0	39195	response	n/a	201
39.4697	0.2	40418	stimulus	n/a	24
39.8516	0.0	40809	response	n/a	201
40.9023	0.2	41885	stimulus	n/a	24
41.2197	0.0	42210	response	n/a	201
42.5020	0.2	43523	stimulus	n/a	23
42.8760	0.0	43906	response	n/a	201
44.0010	0.2	45058	stimulus	n/a	21
44.3477	0.0	45413	response	n/a	201
45.5342	0.2	46628	stimulus	n/a	23
45.8760	0.0	46978	response	n/a	201
47.0000	0.2	48129	stimulus	n/a	24
47.3320	0.0	48469	response	n/a	201
48.5664	0.2	49733	stimulus	n/a	21
48.9473	0.0	50123	response	n/a	201
50.0156	0.2	51217	stimulus	n/a	24
50.4277	0.0	51639	response	n/a	201
51.4648	0.2	52701	stimulus	n/a	24
51.8037	0.0	53048	response	n/a	201
53.0146	0.2	54288	stimulus	n/a	21
53.4434	0.0	54727	response	n/a	201
54.4971	0.2	55806	stimulus	n/a	22
54.9795	0.0	56300	response	n/a	201
55.9463	0.2	57290	stimulus	n/a	24
56.2910	0.0	57643	response	n/a	201
57.3965	0.2	58775	stimulus	n/a	25
57.6992	0.0	59085	response	n/a	201
58.9287	0.2	60344	stimulus	n/a	22
59.2676	0.0	60691	response	n/a	201
60.3281	0.2	61777	stimulus	n/a	21
60.8594	0.0	62321	response	n/a	201
61.7783	0.2	63262	stimulus	n/a	25
62.2275	0.0	63722	response	n/a	201
63.2939	0.2	64814	stimulus	n/a	23
63.6113	0.0	65139	response	n/a	201
64.8604	0.2	66418	stimulus	n/a	23
65.1787	0.0	66744	response	n/a	201
66.3096	0.2	67902	stimulus	n/a	23
66.6670	0.0	68268	response	n/a	201
67.9092	0.2	69540	stimulus	n/a	21
68.4434	0.0	70087	response	n/a	201
79.1553	0.2	81056	stimulus	n/a	51
79.7393	0.0	81654	response	n/a	201
80.5879	0.2	82523	stimulus	n/a	53
81.0107	0.0	82956	response	n/a	201
82.1875	0.2	84161	stimulus	n/a	51
82.5391	0.0	84521	response	n/a	201
83.7373	0.2	85748	stimulus	n/a	53
84.0752	0.0	86094	response	n/a	201
85.2529	0.2	87300	stimulus	n/a	52
85.5869	0.0	87642	response	n/a	201
86.7188	0.2	88801	stimulus	n/a	52
87.0430	0.0	89133	response	n/a	201
88.2188	0.2	90337	stimulus	n/a	55
88.5869	0.0	90714	response	n/a	201
89.6514	0.2	91804	stimulus	n/a	54
90.0430	0.0	92205	response	n/a	201
91.2012	0.2	93391	stimulus	n/a	52
91.6025	0.0	93802	response	n/a	201
92.6006	0.2	94824	stimulus	n/a	52
92.9062	0.0	95137	response	n/a	201
94.0498	0.2	96308	stimulus	n/a	55
94.4902	0.0	96759	response	n/a	201
95.4824	0.2	97775	stimulus	n/a	53
95.8506	0.0	98152	response	n/a	201
97.0322	0.2	99362	stimulus	n/a	51
97.3867	0.0	99725	response	n/a	201
98.6318	0.2	101000	stimulus	n/a	53
98.9629	0.0	101339	response	n/a	201
100.2139	0.2	102620	stimulus	n/a	54
100.4824	0.0	102895	response	n/a	201
101.7471	0.2	104190	stimulus	n/a	54
102.1309	0.0	104583	response	n/a	201
103.1465	0.2	105623	stimulus	n/a	51
103.4980	0.0	105983	response	n/a	201
104.5625	0.2	107073	stimulus	n/a	54
104.8662	0.0	107384	response	n/a	201
105.9785	0.2	108523	stimulus	n/a	53
106.2979	0.0	108850	response	n/a	201
107.4453	0.2	110025	stimulus	n/a	53
