onset	duration	sample	trial_type	stim_file	value
3.6514	0.0	3740	response	n/a	202
7.7949	0.0	7983	response	n/a	202
11.8555	0.5	12141	stimulus	n/a	121
12.3389	0.0	12636	response	n/a	202
13.3711	0.5	13693	stimulus	n/a	112
13.7393	0.0	14070	response	n/a	202
14.7871	0.5	15143	stimulus	n/a	122
15.2266	0.0	15593	response	n/a	201
16.3701	0.5	16764	stimulus	n/a	122
16.7783	0.0	17182	response	n/a	202
17.9033	0.5	18334	stimulus	n/a	112
18.4268	0.0	18870	response	n/a	202
19.4854	0.5	19954	stimulus	n/a	121
20.0664	0.0	20549	response	n/a	201
21.0684	0.5	21575	stimulus	n/a	121
21.3945	0.0	21909	response	n/a	202
22.5176	0.5	23059	stimulus	n/a	121
22.9629	0.0	23515	response	n/a	202
24.0342	0.5	24612	stimulus	n/a	112
24.5068	0.0	25096	response	n/a	202
25.5664	0.5	26181	stimulus	n/a	111
26.0664	0.0	26693	response	n/a	202
27.0332	0.5	27683	stimulus	n/a	121
27.4590	0.0	28119	response	n/a	202
28.5820	0.5	29269	stimulus	n/a	121
28.9863	0.0	29683	response	n/a	202
30.1152	0.5	30839	stimulus	n/a	111
30.5625	0.0	31297	response	n/a	201
31.6309	0.5	32391	stimulus	n/a	111
32.0908	0.0	32862	response	n/a	202
33.0977	0.5	33893	stimulus	n/a	122
33.6660	0.0	34475	response	n/a	202
34.6641	0.5	35497	stimulus	n/a	112
35.2422	0.0	36089	response	n/a	202
36.2295	0.5	37100	stimulus	n/a	121
36.8184	0.0	37703	response	n/a	202
37.7295	0.5	38636	stimulus	n/a	122
38.1699	0.0	39087	response	n/a	202
39.2617	0.5	40205	stimulus	n/a	122
39.8662	0.0	40824	response	n/a	202
40.8115	0.5	41792	stimulus	n/a	121
41.4502	0.0	42446	response	n/a	202
42.2109	0.5	43225	stimulus	n/a	111
42.6182	0.0	43642	response	n/a	201
43.6768	0.5	44726	stimulus	n/a	122
44.0498	0.0	45108	response	n/a	201
45.2100	0.5	46296	stimulus	n/a	121
45.5303	0.0	46624	response	n/a	201
46.8096	0.5	47934	stimulus	n/a	121
47.1699	0.0	48303	response	n/a	201
48.2920	0.5	49452	stimulus	n/a	122
48.7539	0.0	49925	response	n/a	202
49.8916	0.5	51090	stimulus	n/a	121
50.4258	0.0	51637	response	n/a	202
51.3574	0.5	52591	stimulus	n/a	111
51.8018	0.0	53046	response	n/a	201
52.8906	0.5	54161	stimulus	n/a	112
53.3701	0.0	54652	response	n/a	202
53.4980	0.0	54783	response	n/a	202
54.4062	0.5	55713	stimulus	n/a	122
54.9463	0.0	56266	response	n/a	202
55.8896	0.5	57232	stimulus	n/a	112
56.4424	0.0	57798	response	n/a	201
57.4219	0.5	58801	stimulus	n/a	121
58.0098	0.0	59403	response	n/a	201
58.9053	0.5	60320	stimulus	n/a	121
59.5459	0.0	60976	response	n/a	201
60.4209	0.5	61872	stimulus	n/a	121
60.8896	0.0	62352	response	n/a	201
61.9375	0.5	63425	stimulus	n/a	121
62.3301	0.0	63827	response	n/a	201
63.4863	0.5	65011	stimulus	n/a	111
63.9453	0.0	65481	response	n/a	201
65.0527	0.5	66615	stimulus	n/a	122
65.4893	0.0	67062	response	n/a	202
66.6025	0.5	68202	stimulus	n/a	122
67.1699	0.0	68783	response	n/a	201
68.0518	0.5	69686	stimulus	n/a	111
68.6260	0.0	70274	response	n/a	201
69.6016	0.5	71273	stimulus	n/a	111
70.1055	0.0	71789	response	n/a	201
71.1006	0.5	72808	stimulus	n/a	111
71.4814	0.0	73198	response	n/a	201
78.7539	0.0	80645	response	n/a	202
83.9932	0.0	86010	response	n/a	202
88.0283	0.5	90142	stimulus	n/a	111
88.5615	0.0	90688	response	n/a	201
89.5938	0.5	91745	stimulus	n/a	111
89.9932	0.0	92154	response	n/a	201
91.1436	0.5	93332	stimulus	n/a	111
91.4814	0.0	93678	response	n/a	201
92.6758	0.5	94901	stimulus	n/a	121
93.1533	0.0	95390	response	n/a	201
94.2256	0.5	96488	stimulus	n/a	121
94.6650	0.0	96938	response	n/a	201
95.8252	0.5	98126	stimulus	n/a	112
96.4014	0.0	98716	response	n/a	201
97.3408	0.5	99678	stimulus	n/a	112
97.8174	0.0	100166	response	n/a	201
98.8906	0.5	101265	stimulus	n/a	122
99.3047	0.0	101689	response	n/a	201
100.4072	0.5	102818	stimulus	n/a	122
100.8408	0.0	103262	response	n/a	201
101.9727	0.5	104421	stimulus	n/a	121
102.3691	0.0	104827	response	n/a	201
103.5723	0.5	106059	stimulus	n/a	121
104.0410	0.0	106539	response	n/a	202
105.0547	0.5	107577	stimulus	n/a	112
105.6484	0.0	108185	response	n/a	201
106.5713	0.5	109130	stimulus	n/a	121
106.9609	0.0	109529	response	n/a	201
108.1045	0.5	110700	stimulus	n/a	111
108.6328	0.0	111241	response	n/a	202
108.7930	0.0	111405	response	n/a	202
109.5371	0.5	112167	stimulus	n/a	121
109.9688	0.0	112609	response	n/a	201
111.0029	0.5	113668	stimulus	n/a	122
111.5049	0.0	114182	response	n/a	201
112.5693	0.5	115272	stimulus	n/a	112
113.0244	0.0	115738	response	n/a	202
114.1016	0.5	116841	stimulus	n/a	112
114.8730	0.0	117631	response	n/a	202
115.5010	0.5	118274	stimulus	n/a	111
115.9922	0.0	118777	response	n/a	201
117.0508	0.5	119861	stimulus	n/a	112
117.5283	0.0	120350	response	n/a	201
118.4834	0.5	121328	stimulus	n/a	112
119.0088	0.0	121866	response	n/a	201
119.9834	0.5	122864	stimulus	n/a	122
120.6162	0.0	123512	response	n/a	201
121.5156	0.5	124433	stimulus	n/a	111
121.9922	0.0	124921	response	n/a	201
123.1152	0.5	126071	stimulus	n/a	121
123.7686	0.0	126740	response	n/a	201
124.5811	0.5	127572	stimulus	n/a	121
125.1123	0.0	128116	response	n/a	201
125.9980	0.5	129023	stimulus	n/a	122
126.5205	0.0	129558	response	n/a	201
127.4971	0.5	130558	stimulus	n/a	112
127.8799	0.0	130950	response	n/a	202
128.9795	0.5	132076	stimulus	n/a	121
129.4639	0.0	132572	response	n/a	201
130.5127	0.5	133646	stimulus	n/a	111
130.9199	0.0	134063	response	n/a	201
131.9951	0.5	135164	stimulus	n/a	111
132.3760	0.0	135554	response	n/a	201
133.4785	0.5	136683	stimulus	n/a	112
133.9199	0.0	137135	response	n/a	201
134.8779	0.5	138116	stimulus	n/a	112
135.2402	0.0	138487	response	n/a	202
135.4561	0.0	138708	response	n/a	202
136.4111	0.5	139686	stimulus	n/a	121
136.9043	0.0	140191	response	n/a	201
137.8604	0.5	141170	stimulus	n/a	122
138.3281	0.0	141649	response	n/a	201
139.4600	0.5	142808	stimulus	n/a	122
139.9678	0.0	143328	response	n/a	201
140.9756	0.5	144360	stimulus	n/a	111
141.4316	0.0	144827	response	n/a	202
141.5518	0.0	144950	response	n/a	202
142.3916	0.5	145810	stimulus	n/a	122
142.9678	0.0	146400	response	n/a	201
143.8584	0.5	147312	stimulus	n/a	111
144.3838	0.0	147850	response	n/a	201
145.4570	0.5	148949	stimulus	n/a	111
145.8477	0.0	149349	response	n/a	201
147.0400	0.5	150570	stimulus	n/a	121
147.4395	0.0	150979	response	n/a	202
147.6084	0.0	151152	response	n/a	202
150.9678	0.0	154592	response	n/a	202
156.4160	0.0	160171	response	n/a	202
160.4189	0.5	164270	stimulus	n/a	112
161.0078	0.0	164873	response	n/a	201
161.8848	0.5	165771	stimulus	n/a	122
162.4561	0.0	166356	response	n/a	201
163.4346	0.5	167358	stimulus	n/a	112
163.8555	0.0	167789	response	n/a	201
163.9199	0.0	167855	response	n/a	202
164.8506	0.5	168808	stimulus	n/a	122
165.4238	0.0	169395	response	n/a	201
166.4170	0.5	170412	stimulus	n/a	112
166.8232	0.0	170828	response	n/a	202
167.1113	0.0	171123	response	n/a	202
167.9658	0.5	171998	stimulus	n/a	122
168.3115	0.0	172352	response	n/a	201
169.3818	0.5	173448	stimulus	n/a	112
169.7598	0.0	173835	response	n/a	201
170.8320	0.5	174933	stimulus	n/a	112
171.1670	0.0	175276	response	n/a	201
172.2646	0.5	176400	stimulus	n/a	121
172.6152	0.0	176759	response	n/a	202
173.7637	0.5	177935	stimulus	n/a	121
174.1836	0.0	178365	response	n/a	202
174.2871	0.0	178471	response	n/a	202
175.3301	0.5	179539	stimulus	n/a	122
175.7432	0.0	179962	response	n/a	201
176.8965	0.5	181143	stimulus	n/a	122
177.3838	0.0	181642	response	n/a	201
178.4785	0.5	182763	stimulus	n/a	111
178.8477	0.0	183141	response	n/a	202
179.9453	0.5	184265	stimulus	n/a	121
180.3516	0.0	184681	response	n/a	201
181.3613	0.5	185715	stimulus	n/a	111
181.7588	0.0	186122	response	n/a	201
182.9111	0.5	187302	stimulus	n/a	121
183.2871	0.0	187687	response	n/a	201
184.3271	0.5	188752	stimulus	n/a	111
184.6787	0.0	189112	response	n/a	201
185.9268	0.5	190390	stimulus	n/a	121
186.2793	0.0	190751	response	n/a	201
187.3926	0.5	191891	stimulus	n/a	111
187.7666	0.0	192274	response	n/a	201
188.8418	0.5	193375	stimulus	n/a	111
189.2227	0.0	193765	response	n/a	201
190.3086	0.5	194877	stimulus	n/a	112
190.8633	0.0	195445	response	n/a	201
191.7910	0.5	196395	stimulus	n/a	111
192.1914	0.0	196805	response	n/a	201
193.2070	0.5	197845	stimulus	n/a	122
193.7266	0.0	198377	response	n/a	201
194.7568	0.5	199432	stimulus	n/a	111
195.1191	0.0	199803	response	n/a	202
195.2305	0.0	199917	response	n/a	202
196.1562	0.5	200865	stimulus	n/a	112
196.5430	0.0	201261	response	n/a	202
196.7188	0.0	201441	response	n/a	202
197.7051	0.5	202451	stimulus	n/a	112
198.0469	0.0	202801	response	n/a	201
199.3047	0.5	204089	stimulus	n/a	111
199.6553	0.0	204448	response	n/a	202
199.7832	0.0	204579	response	n/a	202
200.7539	0.5	205573	stimulus	n/a	112
201.2227	0.0	206053	response	n/a	201
202.2041	0.5	207058	stimulus	n/a	112
202.6631	0.0	207528	response	n/a	201
203.6699	0.5	208559	stimulus	n/a	112
204.1592	0.0	209060	response	n/a	201
205.2529	0.5	210180	stimulus	n/a	122
205.6943	0.0	210632	response	n/a	201
206.7520	0.5	211715	stimulus	n/a	112
207.1748	0.0	212148	response	n/a	201
208.2520	0.5	213251	stimulus	n/a	122
208.7109	0.0	213721	response	n/a	202
209.8516	0.5	214889	stimulus	n/a	122
210.2148	0.0	215261	response	n/a	201
211.3174	0.5	216390	stimulus	n/a	121
211.6865	0.0	216768	response	n/a	202
212.7666	0.5	217874	stimulus	n/a	122
213.2949	0.0	218415	response	n/a	201
214.2832	0.5	219427	stimulus	n/a	112
214.7744	0.0	219930	response	n/a	201
215.7656	0.5	220945	stimulus	n/a	121
216.1270	0.0	221315	response	n/a	202
216.3340	0.0	221527	response	n/a	202
217.1982	0.5	222412	stimulus	n/a	111
217.5986	0.0	222822	response	n/a	201
218.7646	0.5	224016	stimulus	n/a	112
219.1982	0.0	224460	response	n/a	202
225.5264	0.0	230940	response	n/a	202
227.0381	0.0	232488	response	n/a	202
231.1270	0.5	236675	stimulus	n/a	122
231.6064	0.0	237166	response	n/a	201
232.6934	0.5	238279	stimulus	n/a	111
233.2139	0.0	238812	response	n/a	201
234.2422	0.5	239865	stimulus	n/a	111
234.7021	0.0	240336	response	n/a	201
235.7256	0.5	241384	stimulus	n/a	112
236.1016	0.0	241769	response	n/a	202
237.2744	0.5	242970	stimulus	n/a	121
237.8936	0.0	243604	response	n/a	202
238.7578	0.5	244489	stimulus	n/a	111
239.1816	0.0	244923	response	n/a	201
240.1738	0.5	245939	stimulus	n/a	121
240.6777	0.0	246455	response	n/a	201
241.6895	0.5	247491	stimulus	n/a	112
242.2139	0.0	248028	response	n/a	201
