onset	duration	sample	trial_type	stim_file	value
4.5693	0.0	4680	response	n/a	202
7.6973	0.0	7883	response	n/a	202
11.9453	0.2	12233	stimulus	n/a	55
12.7051	0.0	13011	response	n/a	201
13.3789	0.2	13701	stimulus	n/a	51
13.9775	0.0	14314	response	n/a	201
14.8613	0.2	15219	stimulus	n/a	55
15.3691	0.0	15739	response	n/a	201
16.4277	0.2	16823	stimulus	n/a	55
16.8330	0.0	17238	response	n/a	201
17.9434	0.2	18375	stimulus	n/a	52
18.7852	0.0	19237	response	n/a	201
19.4434	0.2	19911	stimulus	n/a	55
20.0088	0.0	20490	response	n/a	201
20.9756	0.2	21480	stimulus	n/a	52
21.4971	0.0	22014	response	n/a	201
22.4258	0.2	22965	stimulus	n/a	53
22.8887	0.0	23439	response	n/a	201
23.9248	0.2	24500	stimulus	n/a	54
24.3848	0.0	24971	response	n/a	201
25.3906	0.2	26001	stimulus	n/a	53
25.8252	0.0	26446	response	n/a	201
26.8242	0.2	27469	stimulus	n/a	53
27.2412	0.0	27896	response	n/a	201
28.2568	0.2	28936	stimulus	n/a	53
28.6572	0.0	29346	response	n/a	201
29.6895	0.2	30403	stimulus	n/a	51
30.2090	0.0	30935	response	n/a	201
31.2393	0.2	31990	stimulus	n/a	53
31.6084	0.0	32368	response	n/a	201
32.7217	0.2	33508	stimulus	n/a	55
33.0889	0.0	33884	response	n/a	201
34.2715	0.2	35095	stimulus	n/a	54
34.6729	0.0	35506	response	n/a	201
35.6875	0.2	36545	stimulus	n/a	53
36.1367	0.0	37005	response	n/a	201
37.2705	0.2	38166	stimulus	n/a	53
37.6729	0.0	38578	response	n/a	201
38.7197	0.2	39650	stimulus	n/a	52
39.1211	0.0	40061	response	n/a	201
40.3027	0.2	41271	stimulus	n/a	52
40.6328	0.0	41609	response	n/a	201
41.8682	0.2	42874	stimulus	n/a	52
42.2002	0.0	43214	response	n/a	201
43.4346	0.2	44478	stimulus	n/a	52
43.7441	0.0	44795	response	n/a	201
44.9844	0.2	46065	stimulus	n/a	54
45.3926	0.0	46483	response	n/a	201
46.4336	0.2	47549	stimulus	n/a	52
46.8809	0.0	48007	response	n/a	201
47.8330	0.2	48982	stimulus	n/a	52
48.2402	0.0	49399	response	n/a	201
49.2324	0.2	50415	stimulus	n/a	53
49.6328	0.0	50825	response	n/a	201
50.7490	0.2	51968	stimulus	n/a	54
51.1279	0.0	52356	response	n/a	201
52.2314	0.2	53486	stimulus	n/a	51
