onset	duration	sample	trial_type	stim_file	value
12.4102	0.0	12709	response	n/a	202
13.8027	0.0	14135	response	n/a	202
17.8730	0.5	18303	stimulus	n/a	222
18.4746	0.0	18919	response	n/a	201
19.3896	0.5	19856	stimulus	n/a	222
19.7939	0.0	20270	response	n/a	201
20.8555	0.5	21357	stimulus	n/a	211
21.3223	0.0	21835	response	n/a	201
22.2881	0.5	22824	stimulus	n/a	211
22.8340	0.0	23383	response	n/a	201
23.7373	0.5	24308	stimulus	n/a	211
24.1865	0.0	24768	response	n/a	201
25.1367	0.5	25741	stimulus	n/a	221
25.7139	0.0	26332	response	n/a	201
26.6699	0.5	27311	stimulus	n/a	212
27.1465	0.0	27799	response	n/a	201
28.2363	0.5	28915	stimulus	n/a	211
28.8105	0.0	29503	response	n/a	202
29.6357	0.5	30348	stimulus	n/a	222
30.1777	0.0	30903	response	n/a	201
31.0850	0.5	31832	stimulus	n/a	221
31.7705	0.0	32534	response	n/a	201
32.5010	0.5	33282	stimulus	n/a	221
33.0420	0.0	33836	response	n/a	201
34.0674	0.5	34886	stimulus	n/a	222
34.5781	0.0	35409	response	n/a	201
35.5332	0.5	36387	stimulus	n/a	221
36.2100	0.0	37080	response	n/a	201
37.1162	0.5	38008	stimulus	n/a	222
37.8984	0.0	38809	response	n/a	201
38.5156	0.5	39441	stimulus	n/a	211
39.2656	0.0	40209	response	n/a	201
40.0322	0.5	40994	stimulus	n/a	211
40.6104	0.0	41586	response	n/a	201
41.5977	0.5	42597	stimulus	n/a	211
42.0742	0.0	43085	response	n/a	201
43.0977	0.5	44133	stimulus	n/a	212
43.7695	0.0	44821	response	n/a	201
44.5801	0.5	45651	stimulus	n/a	211
45.2979	0.0	46386	response	n/a	201
46.0469	0.5	47153	stimulus	n/a	211
46.6660	0.0	47787	response	n/a	201
47.4961	0.5	48637	stimulus	n/a	221
48.1055	0.0	49261	response	n/a	201
48.9287	0.5	50104	stimulus	n/a	212
49.5537	0.0	50744	response	n/a	201
50.4277	0.5	51639	stimulus	n/a	222
51.3936	0.0	52628	response	n/a	201
51.9443	0.5	53192	stimulus	n/a	211
52.5137	0.0	53775	response	n/a	201
53.4102	0.5	54693	stimulus	n/a	222
54.4893	0.0	55798	response	n/a	201
54.8438	0.5	56161	stimulus	n/a	222
55.6572	0.0	56994	response	n/a	201
56.4258	0.5	57781	stimulus	n/a	212
57.0654	0.0	58436	response	n/a	201
57.8418	0.5	59231	stimulus	n/a	211
58.3691	0.0	59771	response	n/a	201
59.2920	0.5	60716	stimulus	n/a	211
59.7451	0.0	61180	response	n/a	201
60.8740	0.5	62336	stimulus	n/a	221
61.4092	0.0	62884	response	n/a	201
62.3740	0.5	63872	stimulus	n/a	222
63.0420	0.0	64556	response	n/a	201
63.8398	0.5	65373	stimulus	n/a	221
64.4492	0.0	65997	response	n/a	201
65.2725	0.5	66840	stimulus	n/a	211
65.7939	0.0	67374	response	n/a	201
66.8057	0.5	68410	stimulus	n/a	221
67.3457	0.0	68963	response	n/a	201
68.3887	0.5	70031	stimulus	n/a	222
68.9854	0.0	70642	response	n/a	201
69.8213	0.5	71498	stimulus	n/a	212
70.4414	0.0	72133	response	n/a	201
71.3037	0.5	73016	stimulus	n/a	222
71.8174	0.0	73542	response	n/a	201
72.8535	0.5	74603	stimulus	n/a	212
73.3135	0.0	75074	response	n/a	202
74.3525	0.5	76138	stimulus	n/a	222
74.7529	0.0	76548	response	n/a	201
75.9521	0.5	77776	stimulus	n/a	211
76.4971	0.0	78334	response	n/a	201
85.8486	0.5	87910	stimulus	n/a	211
86.5049	0.0	88582	response	n/a	201
87.3818	0.5	89480	stimulus	n/a	211
87.8574	0.0	89967	response	n/a	201
88.9482	0.5	91084	stimulus	n/a	221
89.4805	0.0	91629	response	n/a	201
90.4971	0.5	92670	stimulus	n/a	221
90.9688	0.0	93153	response	n/a	201
91.9463	0.5	94154	stimulus	n/a	221
92.3691	0.0	94587	response	n/a	201
93.4795	0.5	95724	stimulus	n/a	211
93.9209	0.0	96176	response	n/a	201
94.9619	0.5	97242	stimulus	n/a	222
95.5049	0.0	97798	response	n/a	201
96.3789	0.5	98693	stimulus	n/a	221
97.1123	0.0	99444	response	n/a	201
97.9775	0.5	100330	stimulus	n/a	211
98.4570	0.0	100821	response	n/a	201
99.5107	0.5	101900	stimulus	n/a	212
99.8965	0.0	102295	response	n/a	202
101.0605	0.5	103487	stimulus	n/a	222
101.6162	0.0	104056	response	n/a	201
102.6260	0.5	105090	stimulus	n/a	222
103.0967	0.0	105572	response	n/a	201
104.1260	0.5	106626	stimulus	n/a	211
104.5850	0.0	107096	response	n/a	201
105.5420	0.5	108076	stimulus	n/a	211
106.0166	0.0	108562	response	n/a	201
107.0742	0.5	109645	stimulus	n/a	211
107.6406	0.0	110225	response	n/a	201
108.6406	0.5	111249	stimulus	n/a	221
109.1768	0.0	111798	response	n/a	201
110.2070	0.5	112853	stimulus	n/a	212
110.6484	0.0	113305	response	n/a	202
111.6230	0.5	114303	stimulus	n/a	221
112.1045	0.0	114796	response	n/a	201
113.1895	0.5	115907	stimulus	n/a	211
113.6006	0.0	116328	response	n/a	201
114.7549	0.5	117510	stimulus	n/a	222
115.4561	0.0	118228	response	n/a	201
116.2715	0.5	119063	stimulus	n/a	212
116.9365	0.0	119744	response	n/a	201
117.7539	0.5	120581	stimulus	n/a	211
118.4004	0.0	121243	response	n/a	201
119.2539	0.5	122117	stimulus	n/a	222
119.9365	0.0	122816	response	n/a	201
120.8027	0.5	123703	stimulus	n/a	211
121.4326	0.0	124348	response	n/a	201
122.3525	0.5	125290	stimulus	n/a	211
122.8398	0.0	125789	response	n/a	201
123.8516	0.5	126825	stimulus	n/a	221
124.3125	0.0	127297	response	n/a	201
125.3184	0.5	128327	stimulus	n/a	222
125.9043	0.0	128927	response	n/a	201
126.9180	0.5	129965	stimulus	n/a	211
127.5605	0.0	130623	response	n/a	201
128.3838	0.5	131466	stimulus	n/a	221
128.9043	0.0	131999	response	n/a	201
129.9668	0.5	133087	stimulus	n/a	221
130.4404	0.0	133572	response	n/a	201
131.4824	0.5	134639	stimulus	n/a	222
132.1436	0.0	135316	response	n/a	201
133.0488	0.5	136243	stimulus	n/a	212
133.6318	0.0	136840	response	n/a	201
134.6318	0.5	137864	stimulus	n/a	221
135.1758	0.0	138421	response	n/a	202
136.1807	0.5	139450	stimulus	n/a	212
136.9043	0.0	140191	response	n/a	201
137.6807	0.5	140986	stimulus	n/a	211
138.2236	0.0	141542	response	n/a	201
139.1963	0.5	142538	stimulus	n/a	221
139.6797	0.0	143033	response	n/a	201
140.7627	0.5	144142	stimulus	n/a	211
141.2158	0.0	144606	response	n/a	201
142.2617	0.5	145677	stimulus	n/a	222
142.9600	0.0	146392	response	n/a	201
143.6787	0.5	147128	stimulus	n/a	212
144.2637	0.0	147727	response	n/a	201
145.2607	0.5	148748	stimulus	n/a	222
145.6875	0.0	149185	response	n/a	201
153.4414	0.5	157125	stimulus	n/a	221
154.1035	0.0	157803	response	n/a	201
154.8740	0.5	158592	stimulus	n/a	211
155.3672	0.0	159097	response	n/a	201
156.3408	0.5	160094	stimulus	n/a	222
156.9434	0.0	160711	response	n/a	201
157.8066	0.5	161595	stimulus	n/a	212
158.3594	0.0	162161	response	n/a	201
159.3564	0.5	163182	stimulus	n/a	221
159.9912	0.0	163832	response	n/a	201
160.8721	0.5	164734	stimulus	n/a	211
161.3438	0.0	165217	response	n/a	201
162.4385	0.5	166338	stimulus	n/a	211
162.9678	0.0	166880	response	n/a	201
163.9209	0.5	167856	stimulus	n/a	222
164.5830	0.0	168534	response	n/a	201
165.3701	0.5	169340	stimulus	n/a	222
166.0068	0.0	169992	response	n/a	201
166.9365	0.5	170944	stimulus	n/a	211
167.5752	0.0	171598	response	n/a	201
168.4199	0.5	172463	stimulus	n/a	212
169.1514	0.0	173212	response	n/a	201
169.8525	0.5	173930	stimulus	n/a	211
170.5674	0.0	174662	response	n/a	201
171.4180	0.5	175533	stimulus	n/a	211
171.9033	0.0	176030	response	n/a	201
172.8848	0.5	177035	stimulus	n/a	211
173.3271	0.0	177488	response	n/a	201
174.4004	0.5	178587	stimulus	n/a	222
175.2148	0.0	179421	response	n/a	201
175.8164	0.5	180037	stimulus	n/a	211
176.3516	0.0	180585	response	n/a	201
177.2666	0.5	181522	stimulus	n/a	221
177.9111	0.0	182182	response	n/a	201
178.6992	0.5	182989	stimulus	n/a	222
179.3594	0.0	183665	response	n/a	201
180.1318	0.5	184456	stimulus	n/a	211
180.6631	0.0	185000	response	n/a	201
181.6143	0.5	185974	stimulus	n/a	212
182.1113	0.0	186483	response	n/a	201
183.1143	0.5	187510	stimulus	n/a	222
183.8867	0.0	188301	response	n/a	201
184.5635	0.5	188994	stimulus	n/a	221
185.1670	0.0	189612	response	n/a	201
186.1465	0.5	190615	stimulus	n/a	222
186.6787	0.0	191160	response	n/a	201
187.7461	0.5	192253	stimulus	n/a	212
188.2871	0.0	192807	response	n/a	201
189.1621	0.5	193703	stimulus	n/a	211
