onset	duration	sample	trial_type	stim_file	value
2.1846	0.0	2238	response	n/a	202
6.5049	0.0	6662	response	n/a	202
10.7832	0.3	11043	stimulus	n/a	168
11.3447	0.0	11618	response	n/a	201
12.2158	0.3	12510	stimulus	n/a	158
12.6885	0.0	12994	response	n/a	201
13.6650	0.3	13994	stimulus	n/a	121
14.0645	0.0	14403	response	n/a	201
15.2480	0.3	15615	stimulus	n/a	70
15.6729	0.0	16050	response	n/a	201
16.7314	0.3	17134	stimulus	n/a	149
17.1367	0.0	17549	response	n/a	201
18.2637	0.3	18703	stimulus	n/a	30
18.6719	0.0	19121	response	n/a	201
19.8135	0.3	20290	stimulus	n/a	32
20.1768	0.0	20662	response	n/a	201
21.3125	0.3	21825	stimulus	n/a	9
21.7363	0.0	22259	response	n/a	201
22.8125	0.3	23361	stimulus	n/a	105
23.2725	0.0	23832	response	n/a	201
24.4121	0.3	24999	stimulus	n/a	45
25.0645	0.0	25667	response	n/a	201
25.8613	0.3	26483	stimulus	n/a	34
26.3604	0.0	26994	response	n/a	201
27.3936	0.3	28052	stimulus	n/a	58
27.8643	0.0	28534	response	n/a	201
28.8936	0.3	29588	stimulus	n/a	137
29.3838	0.0	30090	response	n/a	201
30.3594	0.3	31089	stimulus	n/a	109
30.8242	0.0	31565	response	n/a	201
31.8594	0.3	32625	stimulus	n/a	12
32.2480	0.0	33023	response	n/a	201
33.4580	0.3	34262	stimulus	n/a	4
33.8477	0.0	34661	response	n/a	201
34.9082	0.3	35747	stimulus	n/a	47
35.4561	0.0	36308	response	n/a	201
36.3906	0.3	37265	stimulus	n/a	128
36.7197	0.0	37602	response	n/a	201
37.8398	0.3	38749	stimulus	n/a	37
38.1602	0.0	39077	response	n/a	201
39.2734	0.3	40217	stimulus	n/a	65
39.6475	0.0	40600	response	n/a	201
40.8057	0.3	41786	stimulus	n/a	174
41.2803	0.0	42272	response	n/a	201
42.2051	0.3	43219	stimulus	n/a	35
42.6318	0.0	43656	response	n/a	201
43.8047	0.3	44857	stimulus	n/a	25
44.2637	0.0	45327	response	n/a	201
45.3379	0.3	46427	stimulus	n/a	53
45.7441	0.0	46843	response	n/a	201
46.7539	0.3	47877	stimulus	n/a	107
47.0635	0.0	48194	response	n/a	201
48.3027	0.3	49463	stimulus	n/a	166
48.6240	0.0	49792	response	n/a	201
49.8359	0.3	51033	stimulus	n/a	152
50.1592	0.0	51364	response	n/a	201
51.2520	0.3	52483	stimulus	n/a	77
51.6797	0.0	52921	response	n/a	201
52.8350	0.3	54104	stimulus	n/a	145
53.2559	0.0	54535	response	n/a	201
54.4346	0.3	55742	stimulus	n/a	113
54.7354	0.0	56050	response	n/a	201
