onset	duration	sample	trial_type	stim_file	value
4.6123	0.2	4724	stimulus	n/a	12
5.1357	0.0	5260	response	n/a	212
6.0117	0.2	6157	stimulus	n/a	22
6.7197	0.0	6882	response	n/a	222
7.4775	0.2	7658	stimulus	n/a	22
8.0400	0.0	8234	response	n/a	222
8.8945	0.2	9109	stimulus	n/a	12
9.3516	0.0	9577	response	n/a	212
10.3936	0.2	10644	stimulus	n/a	11
10.9355	0.0	11199	response	n/a	111
11.8262	0.2	12111	stimulus	n/a	21
12.4795	0.0	12780	response	n/a	121
13.3262	0.2	13647	stimulus	n/a	11
13.8154	0.0	14148	response	n/a	111
14.8418	0.2	15199	stimulus	n/a	11
15.3760	0.0	15746	response	n/a	111
16.3584	0.2	16752	stimulus	n/a	21
16.9521	0.0	17360	response	n/a	121
17.9580	0.2	18390	stimulus	n/a	12
18.4482	0.0	18892	response	n/a	212
19.3906	0.2	19857	stimulus	n/a	21
20.0400	0.0	20522	response	n/a	121
20.8564	0.2	21358	stimulus	n/a	22
21.7275	0.0	22250	response	n/a	222
22.3564	0.2	22894	stimulus	n/a	11
23.3193	0.0	23880	response	n/a	111
23.9053	0.2	24480	stimulus	n/a	21
24.7676	0.0	25363	response	n/a	121
25.4551	0.2	26067	stimulus	n/a	22
26.1758	0.0	26805	response	n/a	222
26.9375	0.2	27585	stimulus	n/a	12
27.6953	0.0	28361	response	n/a	212
28.4541	0.2	29138	stimulus	n/a	12
29.2236	0.0	29926	response	n/a	212
29.9365	0.2	30656	stimulus	n/a	11
30.4873	0.0	31220	response	n/a	111
31.5361	0.2	32294	stimulus	n/a	22
32.0635	0.0	32834	response	n/a	222
33.1357	0.2	33932	stimulus	n/a	12
33.6719	0.0	34481	response	n/a	212
34.6514	0.2	35484	stimulus	n/a	11
35.1836	0.0	36029	response	n/a	111
36.1006	0.2	36968	stimulus	n/a	22
36.6396	0.0	37520	response	n/a	222
37.6006	0.2	38504	stimulus	n/a	22
38.3115	0.0	39232	response	n/a	222
39.0996	0.2	40039	stimulus	n/a	21
39.8311	0.0	40788	response	n/a	121
40.5830	0.2	41558	stimulus	n/a	11
41.4717	0.0	42468	response	n/a	111
42.1318	0.2	43144	stimulus	n/a	21
42.7354	0.0	43762	response	n/a	121
43.7148	0.2	44765	stimulus	n/a	12
44.1592	0.0	45220	response	n/a	212
45.2314	0.2	46318	stimulus	n/a	22
45.8232	0.0	46924	response	n/a	222
46.6973	0.2	47819	stimulus	n/a	12
47.3193	0.0	48456	response	n/a	212
48.2471	0.2	49406	stimulus	n/a	11
48.8711	0.0	50045	response	n/a	111
49.7627	0.2	50958	stimulus	n/a	21
50.4551	0.0	51667	response	n/a	121
51.2461	0.2	52477	stimulus	n/a	21
