onset	duration	sample	trial_type	stim_file	value
7.2080	0.0	7382	response	n/a	202
11.2881	0.2	11560	stimulus	n/a	112
12.4043	0.2	12703	stimulus	n/a	212
12.8008	0.0	13109	response	n/a	201
14.2041	0.2	14546	stimulus	n/a	112
15.4873	0.2	15860	stimulus	n/a	212
16.1445	0.0	16533	response	n/a	201
17.1025	0.2	17514	stimulus	n/a	112
18.2529	0.2	18692	stimulus	n/a	212
18.6006	0.0	19048	response	n/a	201
20.0518	0.2	20534	stimulus	n/a	112
21.3184	0.2	21831	stimulus	n/a	212
21.7363	0.0	22259	response	n/a	201
22.9512	0.2	23503	stimulus	n/a	122
24.1504	0.2	24731	stimulus	n/a	222
24.7764	0.0	25372	response	n/a	201
25.7832	0.2	26403	stimulus	n/a	112
27.0664	0.2	27717	stimulus	n/a	212
27.4805	0.0	28141	response	n/a	201
28.7822	0.2	29474	stimulus	n/a	122
30.0312	0.2	30753	stimulus	n/a	222
30.7197	0.0	31458	response	n/a	201
31.7646	0.2	32528	stimulus	n/a	122
33.0469	0.2	33841	stimulus	n/a	222
33.7275	0.0	34538	response	n/a	201
34.7803	0.2	35616	stimulus	n/a	122
36.0791	0.2	36946	stimulus	n/a	222
36.7119	0.0	37594	response	n/a	201
37.7793	0.2	38687	stimulus	n/a	112
38.9287	0.2	39864	stimulus	n/a	212
39.3516	0.0	40297	response	n/a	201
40.7109	0.2	41689	stimulus	n/a	122
41.1201	0.0	42108	response	n/a	202
41.9775	0.2	42986	stimulus	n/a	222
43.0957	0.0	44131	response	n/a	201
43.7266	0.2	44777	stimulus	n/a	122
44.9434	0.2	46023	stimulus	n/a	222
45.8232	0.0	46924	response	n/a	201
46.6592	0.2	47780	stimulus	n/a	122
47.8252	0.2	48974	stimulus	n/a	222
48.7031	0.0	49873	response	n/a	202
49.6084	0.2	50800	stimulus	n/a	112
50.7910	0.2	52011	stimulus	n/a	212
51.4150	0.0	52650	response	n/a	201
52.4736	0.2	53734	stimulus	n/a	122
53.7734	0.2	55065	stimulus	n/a	222
54.7197	0.0	56034	response	n/a	201
55.3730	0.2	56703	stimulus	n/a	122
56.6221	0.2	57982	stimulus	n/a	222
57.3672	0.0	58745	response	n/a	201
58.4053	0.2	59808	stimulus	n/a	122
59.5879	0.2	61019	stimulus	n/a	222
60.2471	0.0	61694	response	n/a	201
61.2373	0.2	62708	stimulus	n/a	122
62.4033	0.2	63902	stimulus	n/a	222
63.3350	0.0	64856	response	n/a	202
64.1357	0.2	65676	stimulus	n/a	112
65.4355	0.2	67007	stimulus	n/a	212
66.1035	0.0	67691	response	n/a	201
67.0518	0.2	68662	stimulus	n/a	122
68.2510	0.2	69890	stimulus	n/a	222
68.9668	0.0	70623	response	n/a	201
90.1436	0.2	92308	stimulus	n/a	122
91.3594	0.2	93553	stimulus	n/a	222
92.0225	0.0	94232	response	n/a	201
92.9922	0.2	95225	stimulus	n/a	112
