onset	duration	sample	trial_type	stim_file	value
3.2090	0.2	3287	stimulus	n/a	14
3.5273	0.0	3613	response	n/a	201
4.7910	0.2	4907	stimulus	n/a	15
5.0391	0.0	5161	response	n/a	201
6.2412	0.2	6392	stimulus	n/a	14
6.5107	0.0	6668	response	n/a	201
7.6406	0.2	7825	stimulus	n/a	14
7.9912	0.0	8184	response	n/a	201
9.1230	0.2	9343	stimulus	n/a	13
9.4873	0.0	9716	response	n/a	201
10.6396	0.2	10896	stimulus	n/a	12
10.9434	0.0	11207	response	n/a	201
12.1221	0.2	12414	stimulus	n/a	11
12.3750	0.0	12673	response	n/a	202
13.7051	0.2	14035	stimulus	n/a	15
13.9434	0.0	14279	response	n/a	201
15.2881	0.2	15656	stimulus	n/a	15
15.5752	0.0	15950	response	n/a	201
16.8701	0.2	17276	stimulus	n/a	14
17.1904	0.0	17604	response	n/a	201
18.3203	0.2	18761	stimulus	n/a	11
18.5986	0.0	19046	response	n/a	202
19.7529	0.2	20228	stimulus	n/a	14
19.9990	0.0	20480	response	n/a	201
21.1689	0.2	21678	stimulus	n/a	14
21.4150	0.0	21930	response	n/a	201
22.6680	0.2	23213	stimulus	n/a	14
23.0391	0.0	23593	response	n/a	201
24.2510	0.2	24834	stimulus	n/a	13
24.6543	0.0	25247	response	n/a	201
25.6836	0.2	26301	stimulus	n/a	14
25.9346	0.0	26558	response	n/a	201
27.2832	0.2	27939	stimulus	n/a	13
27.5830	0.0	28246	response	n/a	201
28.6992	0.2	29389	stimulus	n/a	12
29.0547	0.0	29753	response	n/a	201
30.1992	0.2	30925	stimulus	n/a	12
30.4141	0.0	31145	response	n/a	202
31.7480	0.2	32511	stimulus	n/a	11
32.0303	0.0	32800	response	n/a	202
33.3477	0.2	34149	stimulus	n/a	11
33.7588	0.0	34570	response	n/a	202
34.7803	0.2	35616	stimulus	n/a	13
35.2383	0.0	36085	response	n/a	201
36.3633	0.2	37237	stimulus	n/a	14
36.6543	0.0	37535	response	n/a	201
37.9463	0.2	38858	stimulus	n/a	14
38.2139	0.0	39132	response	n/a	201
39.3789	0.2	40325	stimulus	n/a	13
39.6787	0.0	40632	response	n/a	201
40.9453	0.2	41929	stimulus	n/a	11
41.2227	0.0	42213	response	n/a	201
42.3945	0.2	43413	stimulus	n/a	14
42.6299	0.0	43654	response	n/a	201
43.8945	0.2	44949	stimulus	n/a	13
44.1660	0.0	45227	response	n/a	201
45.3438	0.2	46433	stimulus	n/a	12
45.6543	0.0	46751	response	n/a	201
46.7764	0.2	47900	stimulus	n/a	13
47.0225	0.0	48152	response	n/a	201
48.2930	0.2	49453	stimulus	n/a	13
48.5898	0.0	49757	response	n/a	201
49.8584	0.2	51056	stimulus	n/a	11
50.1182	0.0	51322	response	n/a	202
51.3086	0.2	52541	stimulus	n/a	11
51.6377	0.0	52878	response	n/a	202
52.8076	0.2	54076	stimulus	n/a	12
53.0615	0.0	54336	response	n/a	202
54.2900	0.2	55594	stimulus	n/a	13
54.6064	0.0	55918	response	n/a	201
55.7070	0.2	57045	stimulus	n/a	13
55.9658	0.0	57310	response	n/a	201
57.1562	0.2	58529	stimulus	n/a	15
57.3896	0.0	58768	response	n/a	201
58.6221	0.2	60030	stimulus	n/a	13
58.8535	0.0	60267	response	n/a	201
60.1055	0.2	61549	stimulus	n/a	14
60.3662	0.0	61816	response	n/a	201
61.6875	0.2	63169	stimulus	n/a	11
62.0381	0.0	63528	response	n/a	201
74.2666	0.2	76050	stimulus	n/a	32
74.7334	0.0	76528	response	n/a	201
75.8164	0.2	77637	stimulus	n/a	32
76.0859	0.0	77913	response	n/a	201
77.2822	0.2	79138	stimulus	n/a	32
77.5332	0.0	79395	response	n/a	201
78.8154	0.2	80708	stimulus	n/a	34
79.0537	0.0	80952	response	n/a	201
80.3477	0.2	82277	stimulus	n/a	35
80.5977	0.0	82533	response	n/a	201
81.7803	0.2	83744	stimulus	n/a	33
82.0459	0.0	84016	response	n/a	202
83.2305	0.2	85229	stimulus	n/a	33
83.4854	0.0	85490	response	n/a	202
84.6963	0.2	86730	stimulus	n/a	34
85.0449	0.0	87087	response	n/a	202
86.2295	0.2	88300	stimulus	n/a	31
86.5010	0.0	88578	response	n/a	201
87.6455	0.2	89750	stimulus	n/a	32
87.9092	0.0	90020	response	n/a	201
89.1445	0.2	91285	stimulus	n/a	33
89.4854	0.0	91634	response	n/a	202
90.5439	0.2	92718	stimulus	n/a	32
90.7891	0.0	92969	response	n/a	201
92.0938	0.2	94305	stimulus	n/a	35
92.4209	0.0	94640	response	n/a	201
93.6426	0.2	95891	stimulus	n/a	34
93.8936	0.0	96148	response	n/a	201
95.2422	0.2	97529	stimulus	n/a	31
95.5166	0.0	97810	response	n/a	201
96.6924	0.2	99014	stimulus	n/a	33
96.9893	0.0	99318	response	n/a	202
98.2080	0.2	100566	stimulus	n/a	32
98.5811	0.0	100948	response	n/a	201
99.7412	0.2	102136	stimulus	n/a	35
100.1094	0.0	102513	response	n/a	201
101.2236	0.2	103654	stimulus	n/a	33
101.4688	0.0	103905	response	n/a	202
102.7227	0.2	105189	stimulus	n/a	31
103.0693	0.0	105544	response	n/a	201
104.1729	0.2	106674	stimulus	n/a	34
104.5410	0.0	107051	response	n/a	201
105.7217	0.2	108260	stimulus	n/a	34
106.0449	0.0	108591	response	n/a	201
107.1553	0.2	109728	stimulus	n/a	33
107.5488	0.0	110131	response	n/a	201
108.6709	0.2	111280	stimulus	n/a	33
108.9893	0.0	111606	response	n/a	202
110.1035	0.2	112747	stimulus	n/a	32
110.4443	0.0	113096	response	n/a	201
111.6865	0.2	114368	stimulus	n/a	35
111.9727	0.0	114661	response	n/a	201
