onset	duration	sample	trial_type	stim_file	value
2.8994	n/a	2970	STATUS	n/a	1
6.0830	0.1	6230	stimulus	n/a	180
6.6621	0.1	6823	stimulus	n/a	180
7.2188	0.1	7393	stimulus	n/a	180
7.7793	0.1	7967	stimulus	n/a	180
8.3389	0.1	8540	stimulus	n/a	180
8.9121	0.1	9127	stimulus	n/a	180
9.5029	0.1	9732	stimulus	n/a	180
10.1123	0.1	10356	stimulus	n/a	180
10.7529	0.1	11012	stimulus	n/a	180
11.3359	0.1	11609	stimulus	n/a	180
11.8828	0.1	12169	stimulus	n/a	180
12.5020	0.1	12803	stimulus	n/a	180
13.1289	0.1	13445	stimulus	n/a	180
13.6895	0.1	14019	stimulus	n/a	180
14.2754	0.1	14619	stimulus	n/a	180
14.8652	0.1	15223	stimulus	n/a	80
15.4658	0.1	15838	stimulus	n/a	70
16.0625	0.1	16449	stimulus	n/a	80
16.6719	0.1	17073	stimulus	n/a	70
17.2959	0.1	17712	stimulus	n/a	80
17.9287	0.1	18360	stimulus	n/a	80
18.5654	0.1	19012	stimulus	n/a	70
19.1260	0.1	19586	stimulus	n/a	80
19.7285	0.1	20203	stimulus	n/a	70
20.3652	0.1	20855	stimulus	n/a	80
20.9219	0.1	21425	stimulus	n/a	80
21.5156	0.1	22033	stimulus	n/a	80
22.1523	0.1	22685	stimulus	n/a	70
22.6885	0.1	23234	stimulus	n/a	80
23.2559	0.1	23815	stimulus	n/a	80
23.8320	0.1	24405	stimulus	n/a	80
24.4219	0.1	25009	stimulus	n/a	80
25.0420	0.1	25644	stimulus	n/a	80
25.6650	0.1	26282	stimulus	n/a	80
26.2959	0.1	26928	stimulus	n/a	80
26.8623	0.1	27508	stimulus	n/a	80
27.4287	0.1	28088	stimulus	n/a	70
28.0557	0.1	28730	stimulus	n/a	80
28.6152	0.1	29303	stimulus	n/a	70
29.1553	0.1	29856	stimulus	n/a	80
29.7051	0.1	30419	stimulus	n/a	80
30.3291	0.1	31058	stimulus	n/a	80
30.8887	0.1	31631	stimulus	n/a	80
31.4453	0.1	32201	stimulus	n/a	80
31.9951	0.1	32764	stimulus	n/a	80
32.6152	0.1	33399	stimulus	n/a	80
33.1523	0.1	33949	stimulus	n/a	70
33.7588	0.1	34570	stimulus	n/a	80
34.3623	0.1	35188	stimulus	n/a	80
34.9521	0.1	35792	stimulus	n/a	80
35.5186	0.1	36372	stimulus	n/a	70
36.0752	0.1	36942	stimulus	n/a	80
36.6455	0.1	37526	stimulus	n/a	80
37.2617	0.1	38157	stimulus	n/a	80
37.8389	0.1	38748	stimulus	n/a	80
38.4590	0.1	39383	stimulus	n/a	70
39.0449	0.1	39983	stimulus	n/a	80
39.6455	0.1	40598	stimulus	n/a	70
40.2021	0.1	41168	stimulus	n/a	80
40.7617	0.1	41741	stimulus	n/a	80
41.3086	0.1	42301	stimulus	n/a	80
41.9189	0.1	42926	stimulus	n/a	80
42.4951	0.1	43516	stimulus	n/a	80
43.0713	0.1	44106	stimulus	n/a	80
43.6982	0.1	44748	stimulus	n/a	80
44.2812	0.1	45345	stimulus	n/a	80
44.8516	0.1	45929	stimulus	n/a	80
45.3984	0.1	46489	stimulus	n/a	80
46.0117	0.1	47117	stimulus	n/a	80
46.6221	0.1	47742	stimulus	n/a	70
47.2217	0.1	48356	stimulus	n/a	80
47.8018	0.1	48950	stimulus	n/a	80
48.4248	0.1	49588	stimulus	n/a	80
49.0283	0.1	50206	stimulus	n/a	80
49.5850	0.1	50776	stimulus	n/a	80
50.1348	0.1	51339	stimulus	n/a	70
50.7549	0.1	51974	stimulus	n/a	80
51.3652	0.1	52599	stimulus	n/a	80
51.9219	0.1	53169	stimulus	n/a	80
52.4785	0.1	53739	stimulus	n/a	80
53.0244	0.1	54298	stimulus	n/a	80
53.6318	0.1	54920	stimulus	n/a	70
54.2344	0.1	55537	stimulus	n/a	80
54.8613	0.1	56179	stimulus	n/a	80
55.4150	0.1	56746	stimulus	n/a	70
56.0381	0.1	57384	stimulus	n/a	80
56.6084	0.1	57968	stimulus	n/a	80
57.1553	0.1	58528	stimulus	n/a	70
57.7119	0.1	59098	stimulus	n/a	80
58.2783	0.1	59678	stimulus	n/a	80
58.8447	0.1	60258	stimulus	n/a	80
59.3916	0.1	60818	stimulus	n/a	80
59.9609	0.1	61401	stimulus	n/a	80
60.5518	0.1	62006	stimulus	n/a	80
61.1709	0.1	62640	stimulus	n/a	80
61.7109	0.1	63193	stimulus	n/a	70
62.3145	0.1	63811	stimulus	n/a	80
62.9150	0.1	64426	stimulus	n/a	70
63.4912	0.1	65016	stimulus	n/a	80
64.0244	0.1	65562	stimulus	n/a	80
64.5742	0.1	66125	stimulus	n/a	80
65.1875	0.1	66753	stimulus	n/a	80
65.7979	0.1	67378	stimulus	n/a	80
66.3643	0.1	67958	stimulus	n/a	80
66.9082	0.1	68515	stimulus	n/a	70
67.4814	0.1	69102	stimulus	n/a	80
68.1045	0.1	69740	stimulus	n/a	70
68.6777	0.1	70327	stimulus	n/a	80
69.2744	0.1	70938	stimulus	n/a	80
69.8311	0.1	71508	stimulus	n/a	80
70.4248	0.1	72116	stimulus	n/a	80
71.0078	0.1	72713	stimulus	n/a	80
71.6143	0.1	73334	stimulus	n/a	80
72.1514	0.1	73884	stimulus	n/a	80
72.7549	0.1	74502	stimulus	n/a	70
73.3340	0.1	75095	stimulus	n/a	80
73.8975	0.1	75672	stimulus	n/a	80
74.4775	0.1	76266	stimulus	n/a	80
75.0576	0.1	76860	stimulus	n/a	80
75.6074	0.1	77423	stimulus	n/a	70
76.2041	0.1	78034	stimulus	n/a	80
76.7910	0.1	78635	stimulus	n/a	80
77.3740	0.1	79232	stimulus	n/a	80
77.9541	0.1	79826	stimulus	n/a	80
78.5273	0.1	80413	stimulus	n/a	80
79.1406	0.1	81041	stimulus	n/a	80
79.6973	0.1	81611	stimulus	n/a	80
80.2578	0.1	82185	stimulus	n/a	80
80.8945	0.1	82837	stimulus	n/a	80
81.4639	0.1	83420	stimulus	n/a	80
82.0879	0.1	84059	stimulus	n/a	80
82.6973	0.1	84683	stimulus	n/a	80
83.2871	0.1	85287	stimulus	n/a	80
83.8672	0.1	85881	stimulus	n/a	80
84.4873	0.1	86516	stimulus	n/a	80
85.1211	0.1	87165	stimulus	n/a	80
85.6709	0.1	87728	stimulus	n/a	80
86.2607	0.1	88332	stimulus	n/a	80
86.8213	0.1	88906	stimulus	n/a	80
87.3809	0.1	89479	stimulus	n/a	80
87.9346	0.1	90046	stimulus	n/a	70
88.5137	0.1	90639	stimulus	n/a	80
89.1270	0.1	91267	stimulus	n/a	70
89.7676	0.1	91923	stimulus	n/a	80
90.3643	0.1	92534	stimulus	n/a	80
90.9678	0.1	93152	stimulus	n/a	80
91.6006	0.1	93800	stimulus	n/a	80
92.1777	0.1	94391	stimulus	n/a	80
92.7207	0.1	94947	stimulus	n/a	80
93.3438	0.1	95585	stimulus	n/a	80
93.9111	0.1	96166	stimulus	n/a	80
94.4941	0.1	96763	stimulus	n/a	80
95.1211	0.1	97405	stimulus	n/a	80
95.6943	0.1	97992	stimulus	n/a	80
96.2676	0.1	98579	stimulus	n/a	80
96.8311	0.1	99156	stimulus	n/a	80
97.4102	0.1	99749	stimulus	n/a	80
98.0273	0.1	100381	stimulus	n/a	70
98.5635	0.1	100930	stimulus	n/a	80
99.1074	0.1	101487	stimulus	n/a	70
99.7168	0.1	102111	stimulus	n/a	80
100.3408	0.1	102750	stimulus	n/a	80
100.9307	0.1	103354	stimulus	n/a	70
101.5303	0.1	103968	stimulus	n/a	80
102.1367	0.1	104589	stimulus	n/a	80
102.7607	0.1	105228	stimulus	n/a	80
103.3037	0.1	105784	stimulus	n/a	80
103.9336	0.1	106429	stimulus	n/a	80
104.5176	0.1	107027	stimulus	n/a	70
105.0967	0.1	107620	stimulus	n/a	80
105.6670	0.1	108204	stimulus	n/a	80
106.2373	0.1	108788	stimulus	n/a	80
106.8574	0.1	109423	stimulus	n/a	80
107.4805	0.1	110061	stimulus	n/a	70
108.0508	0.1	110645	stimulus	n/a	80
108.6367	0.1	111245	stimulus	n/a	80
109.1973	0.1	111819	stimulus	n/a	80
109.7539	0.1	112389	stimulus	n/a	80
