onset	duration	sample	trial_type	stim_file	value
5.4922	0.0	5625	response	n/a	222
7.5156	0.0	7697	response	n/a	222
11.7939	0.2	12078	stimulus	n/a	11
12.2432	0.0	12538	response	n/a	111
13.3936	0.2	13716	stimulus	n/a	21
13.9316	0.0	14267	response	n/a	121
14.8594	0.2	15217	stimulus	n/a	12
15.2197	0.0	15586	response	n/a	212
16.3086	0.2	16701	stimulus	n/a	12
16.6914	0.0	17093	response	n/a	212
17.8418	0.2	18271	stimulus	n/a	12
18.2119	0.0	18650	response	n/a	212
19.4072	0.2	19874	stimulus	n/a	22
19.8838	0.0	20362	response	n/a	222
20.8408	0.2	21342	stimulus	n/a	11
21.2676	0.0	21779	response	n/a	111
22.3232	0.2	22860	stimulus	n/a	21
22.8115	0.0	23360	response	n/a	121
23.8896	0.2	24464	stimulus	n/a	11
24.2754	0.0	24859	response	n/a	111
25.3389	0.2	25948	stimulus	n/a	22
25.7549	0.0	26374	response	n/a	222
26.8047	0.2	27449	stimulus	n/a	22
27.2275	0.0	27882	response	n/a	222
28.3877	0.2	29070	stimulus	n/a	21
29.0430	0.0	29741	response	n/a	121
29.8877	0.2	30606	stimulus	n/a	21
30.2988	0.0	31027	response	n/a	121
31.4199	0.2	32175	stimulus	n/a	11
31.8350	0.0	32600	response	n/a	111
32.9199	0.2	33711	stimulus	n/a	22
33.3467	0.0	34148	response	n/a	222
34.4854	0.2	35314	stimulus	n/a	11
34.8750	0.0	35713	response	n/a	111
36.0684	0.2	36935	stimulus	n/a	11
36.5469	0.0	37425	response	n/a	111
37.5010	0.2	38402	stimulus	n/a	11
37.8994	0.0	38810	response	n/a	111
38.9170	0.2	39852	stimulus	n/a	21
39.5234	0.0	40473	response	n/a	121
40.4004	0.2	41371	stimulus	n/a	21
40.9150	0.0	41898	response	n/a	121
41.8330	0.2	42838	stimulus	n/a	21
42.2510	0.0	43266	response	n/a	121
43.2988	0.2	44339	stimulus	n/a	21
43.7793	0.0	44831	response	n/a	121
44.8320	0.2	45909	stimulus	n/a	11
45.2188	0.0	46305	response	n/a	111
46.3643	0.2	47478	stimulus	n/a	22
46.8906	0.0	48017	response	n/a	122
47.9473	0.2	49099	stimulus	n/a	11
48.3711	0.0	49533	response	n/a	111
49.4639	0.2	50652	stimulus	n/a	12
49.8750	0.0	51073	response	n/a	212
51.0459	0.2	52272	stimulus	n/a	22
51.4590	0.0	52695	response	n/a	222
52.4795	0.2	53740	stimulus	n/a	12
52.8906	0.0	54161	response	n/a	212
54.0283	0.2	55326	stimulus	n/a	22
54.5146	0.0	55824	response	n/a	222
55.5947	0.2	56930	stimulus	n/a	22
56.0029	0.0	57348	response	n/a	222
57.1777	0.2	58551	stimulus	n/a	12
57.5625	0.0	58945	response	n/a	212
58.6768	0.2	60086	stimulus	n/a	22
59.1709	0.0	60592	response	n/a	222
60.2266	0.2	61673	stimulus	n/a	12
60.6104	0.0	62066	response	n/a	212
61.6758	0.2	63157	stimulus	n/a	12
62.0508	0.0	63541	response	n/a	212
63.2754	0.2	64795	stimulus	n/a	22
63.7461	0.0	65277	response	n/a	222
64.6914	0.2	66245	stimulus	n/a	21
65.1621	0.0	66727	response	n/a	121
66.1914	0.2	67781	stimulus	n/a	21
66.5781	0.0	68177	response	n/a	121
67.7402	0.2	69367	stimulus	n/a	11
68.0742	0.0	69709	response	n/a	111
69.1729	0.2	70834	stimulus	n/a	12
69.6104	0.0	71282	response	n/a	212
70.6895	0.2	72387	stimulus	n/a	12
71.0107	0.0	72716	response	n/a	212
86.1006	0.2	88168	stimulus	n/a	11
86.5596	0.0	88638	response	n/a	111
87.5664	0.2	89669	stimulus	n/a	22
87.9922	0.0	90105	response	n/a	222
89.1328	0.2	91273	stimulus	n/a	12
89.5117	0.0	91661	response	n/a	212
90.6318	0.2	92808	stimulus	n/a	12
90.9443	0.0	93128	response	n/a	212
92.1816	0.2	94395	stimulus	n/a	22
92.6719	0.0	94897	response	n/a	222
93.6143	0.2	95862	stimulus	n/a	12
93.9756	0.0	96232	response	n/a	212
95.0635	0.2	97346	stimulus	n/a	21
95.5596	0.0	97854	response	n/a	121
96.4961	0.2	98813	stimulus	n/a	22
97.2881	0.0	99624	response	n/a	222
98.0459	0.2	100400	stimulus	n/a	21
98.5273	0.0	100893	response	n/a	121
99.6455	0.2	102038	stimulus	n/a	21
100.1680	0.0	102573	response	n/a	121
101.1445	0.2	103573	stimulus	n/a	12
101.5996	0.0	104039	response	n/a	212
102.6943	0.2	105160	stimulus	n/a	11
103.1035	0.0	105579	response	n/a	111
104.1768	0.2	106678	stimulus	n/a	11
104.5996	0.0	107111	response	n/a	111
105.6934	0.2	108231	stimulus	n/a	21
106.1836	0.0	108733	response	n/a	121
107.1592	0.2	109732	stimulus	n/a	11
107.5596	0.0	110142	response	n/a	111
108.6094	0.2	111217	stimulus	n/a	11
108.9355	0.0	111551	response	n/a	111
110.0752	0.2	112718	stimulus	n/a	12
110.5039	0.0	113157	response	n/a	212
111.6416	0.2	114322	stimulus	n/a	22
112.0391	0.0	114729	response	n/a	222
113.1240	0.2	115840	stimulus	n/a	21
113.5430	0.0	116269	response	n/a	121
114.7070	0.2	117461	stimulus	n/a	11
115.0869	0.0	117850	response	n/a	111
116.2725	0.2	119064	stimulus	n/a	22
116.7275	0.0	119530	response	n/a	222
117.8555	0.2	120685	stimulus	n/a	12
118.2148	0.0	121053	response	n/a	212
119.3213	0.2	122186	stimulus	n/a	21
119.7754	0.0	122651	response	n/a	121
120.7881	0.2	123688	stimulus	n/a	21
121.1914	0.0	124101	response	n/a	121
122.2207	0.2	125155	stimulus	n/a	21
122.7109	0.0	125657	response	n/a	121
123.8203	0.2	126793	stimulus	n/a	11
124.2314	0.0	127214	response	n/a	111
125.3525	0.2	128362	stimulus	n/a	22
125.8789	0.0	128901	response	n/a	222
126.8193	0.2	129864	stimulus	n/a	22
127.2871	0.0	130343	response	n/a	222
128.2354	0.2	131314	stimulus	n/a	12
128.6309	0.0	131719	response	n/a	212
129.7178	0.2	132832	stimulus	n/a	12
130.1426	0.0	133267	response	n/a	212
131.3008	0.2	134453	stimulus	n/a	22
131.7832	0.0	134947	response	n/a	222
132.7666	0.2	135954	stimulus	n/a	12
133.1992	0.0	136397	response	n/a	212
134.2998	0.2	137524	stimulus	n/a	11
134.7031	0.0	137937	response	n/a	111
135.8828	0.2	139145	stimulus	n/a	21
136.2549	0.0	139526	response	n/a	121
137.3154	0.2	140612	stimulus	n/a	11
137.6387	0.0	140943	response	n/a	111
138.8818	0.2	142216	stimulus	n/a	22
139.2871	0.0	142631	response	n/a	222
140.3477	0.2	143717	stimulus	n/a	22
140.7109	0.0	144089	response	n/a	222
141.9473	0.2	145355	stimulus	n/a	11
142.3828	0.0	145801	response	n/a	111
143.3965	0.2	146839	stimulus	n/a	21
143.8389	0.0	147292	response	n/a	121
144.9297	0.2	148409	stimulus	n/a	12
145.3105	0.0	148799	response	n/a	212
156.6250	0.2	160385	stimulus	n/a	11
157.0469	0.0	160817	response	n/a	111
158.1250	0.2	161921	stimulus	n/a	21
158.5986	0.0	162406	response	n/a	121
159.5908	0.2	163422	stimulus	n/a	21
160.0068	0.0	163848	response	n/a	121
161.0400	0.2	164906	stimulus	n/a	22
161.4785	0.0	165355	response	n/a	222
162.6396	0.2	166544	stimulus	n/a	11
163.0703	0.0	166985	response	n/a	111
164.0391	0.2	167977	stimulus	n/a	11
164.4062	0.0	168353	response	n/a	111
165.5557	0.2	169530	stimulus	n/a	12
165.9502	0.0	169934	response	n/a	212
167.1045	0.2	171116	stimulus	n/a	21
167.6064	0.0	171630	response	n/a	121
168.6709	0.2	172720	stimulus	n/a	12
169.0781	0.0	173137	response	n/a	212
170.0869	0.2	174170	stimulus	n/a	22
170.6777	0.0	174775	response	n/a	222
171.5527	0.2	175671	stimulus	n/a	21
171.9746	0.0	176103	response	n/a	121
173.0361	0.2	177190	stimulus	n/a	21
173.4385	0.0	177602	response	n/a	121
