onset	duration	sample	trial_type	stim_file	value
1.2607	0.0	1292	response	n/a	222
5.5664	0.2	5701	stimulus	n/a	12
6.1006	0.0	6248	response	n/a	212
7.0156	0.2	7185	stimulus	n/a	22
7.5723	0.0	7755	response	n/a	222
8.5156	0.2	8721	stimulus	n/a	11
8.9160	0.0	9131	response	n/a	111
10.0146	0.2	10256	stimulus	n/a	12
10.3965	0.0	10647	response	n/a	212
11.4473	0.2	11723	stimulus	n/a	11
11.8525	0.0	12138	response	n/a	111
12.9141	0.2	13225	stimulus	n/a	22
13.4844	0.0	13809	response	n/a	222
14.4131	0.2	14760	stimulus	n/a	11
14.8203	0.0	15177	response	n/a	111
15.9961	0.2	16381	stimulus	n/a	21
16.5000	0.0	16897	response	n/a	121
17.5449	0.2	17967	stimulus	n/a	12
17.9238	0.0	18355	response	n/a	212
19.0781	0.2	19537	stimulus	n/a	21
19.5244	0.0	19994	response	n/a	121
20.5107	0.2	21004	stimulus	n/a	22
20.9160	0.0	21419	response	n/a	222
21.9941	0.2	22523	stimulus	n/a	22
22.4355	0.0	22975	response	n/a	222
23.5430	0.2	24109	stimulus	n/a	12
23.8916	0.0	24466	response	n/a	212
25.0928	0.2	25696	stimulus	n/a	11
25.4043	0.0	26015	response	n/a	111
26.6250	0.2	27265	stimulus	n/a	11
26.9639	0.0	27612	response	n/a	111
28.1914	0.2	28869	stimulus	n/a	11
28.5957	0.0	29283	response	n/a	111
29.6406	0.2	30353	stimulus	n/a	11
30.0195	0.0	30741	response	n/a	111
31.1572	0.2	31906	stimulus	n/a	12
31.4756	0.0	32232	response	n/a	212
32.5898	0.2	33373	stimulus	n/a	22
33.0439	0.0	33838	response	n/a	222
34.0391	0.2	34857	stimulus	n/a	12
34.4756	0.0	35304	response	n/a	212
35.5059	0.2	36359	stimulus	n/a	12
35.8838	0.0	36746	response	n/a	212
36.9551	0.2	37843	stimulus	n/a	22
37.4277	0.0	38327	response	n/a	222
38.5049	0.2	39430	stimulus	n/a	12
38.8037	0.0	39736	response	n/a	212
40.0869	0.2	41050	stimulus	n/a	21
40.6357	0.0	41612	response	n/a	121
41.5869	0.2	42586	stimulus	n/a	21
42.0039	0.0	43013	response	n/a	121
43.0195	0.2	44053	stimulus	n/a	11
43.4199	0.0	44463	response	n/a	111
44.5527	0.2	45623	stimulus	n/a	22
44.9951	0.0	46076	response	n/a	222
46.0684	0.2	47175	stimulus	n/a	21
46.5391	0.0	47657	response	n/a	121
47.5684	0.2	48711	stimulus	n/a	21
48.0996	0.0	49255	response	n/a	121
49.0342	0.2	50212	stimulus	n/a	22
49.4277	0.0	50615	response	n/a	222
50.4668	0.2	51679	stimulus	n/a	22
50.9316	0.0	52155	response	n/a	222
52.0000	0.2	53249	stimulus	n/a	21
52.3633	0.0	53621	response	n/a	121
53.3994	0.2	54682	stimulus	n/a	21
53.7715	0.0	55063	response	n/a	121
54.9316	0.2	56251	stimulus	n/a	11
55.3154	0.0	56644	response	n/a	111
56.4150	0.2	57770	stimulus	n/a	11
56.7314	0.0	58094	response	n/a	111
57.9141	0.2	59305	stimulus	n/a	21
58.4033	0.0	59806	response	n/a	121
59.4805	0.2	60909	stimulus	n/a	12
59.8828	0.0	61321	response	n/a	212
60.9629	0.2	62427	stimulus	n/a	22
61.3711	0.0	62845	response	n/a	222
62.5625	0.2	64065	stimulus	n/a	21
62.9707	0.0	64483	response	n/a	121
64.0957	0.2	65635	stimulus	n/a	12
64.4590	0.0	66007	response	n/a	212
77.2236	0.2	79078	stimulus	n/a	11
77.7393	0.0	79606	response	n/a	111
78.7236	0.2	80614	stimulus	n/a	11
79.0186	0.0	80916	response	n/a	111
80.2061	0.2	82132	stimulus	n/a	12
80.5469	0.0	82481	response	n/a	212
81.7227	0.2	83685	stimulus	n/a	12
82.0752	0.0	84046	response	n/a	212
83.2217	0.2	85220	stimulus	n/a	22
83.6426	0.0	85651	response	n/a	222
84.6377	0.2	86670	stimulus	n/a	21
85.0186	0.0	87060	response	n/a	121
86.1045	0.2	88172	stimulus	n/a	21
86.4424	0.0	88518	response	n/a	121
87.7031	0.2	89809	stimulus	n/a	22
88.0664	0.0	90181	response	n/a	222
89.2529	0.2	91396	stimulus	n/a	11
89.5547	0.0	91705	response	n/a	111
90.8359	0.2	93017	stimulus	n/a	22
91.1309	0.0	93319	response	n/a	222
92.4355	0.2	94655	stimulus	n/a	11
92.6748	0.0	94900	response	n/a	111
93.9014	0.2	96156	stimulus	n/a	12
94.2266	0.0	96489	response	n/a	212
95.3506	0.2	97640	stimulus	n/a	21
95.7061	0.0	98004	response	n/a	121
96.9004	0.2	99227	stimulus	n/a	12
97.2500	0.0	99585	response	n/a	212
98.4668	0.2	100831	stimulus	n/a	12
98.7861	0.0	101158	response	n/a	212
99.9492	0.2	102349	stimulus	n/a	11
100.1943	0.0	102600	response	n/a	111
101.5156	0.2	103953	stimulus	n/a	21
101.8740	0.0	104320	response	n/a	221
102.9316	0.2	105403	stimulus	n/a	22
103.2979	0.0	105778	response	n/a	222
104.4639	0.2	106972	stimulus	n/a	22
104.8584	0.0	107376	response	n/a	222
105.9141	0.2	108457	stimulus	n/a	11
106.2500	0.0	108801	response	n/a	111
107.3965	0.2	109975	stimulus	n/a	22
107.7539	0.0	110341	response	n/a	222
108.8291	0.2	111442	stimulus	n/a	22
109.2344	0.0	111857	response	n/a	222
110.2617	0.2	112909	stimulus	n/a	21
110.6182	0.0	113274	response	n/a	121
111.8115	0.2	114496	stimulus	n/a	22
112.2256	0.0	114920	response	n/a	222
113.3115	0.2	116032	stimulus	n/a	12
113.6582	0.0	116387	response	n/a	212
114.8105	0.2	117567	stimulus	n/a	22
115.2422	0.0	118009	response	n/a	222
116.3096	0.2	119102	stimulus	n/a	12
116.6660	0.0	119467	response	n/a	212
117.7266	0.2	120553	stimulus	n/a	11
118.0664	0.0	120901	response	n/a	111
119.2920	0.2	122156	stimulus	n/a	21
119.6982	0.0	122572	response	n/a	121
120.8750	0.2	123777	stimulus	n/a	12
121.2334	0.0	124144	response	n/a	212
122.4248	0.2	125364	stimulus	n/a	21
122.7861	0.0	125734	response	n/a	121
