onset	duration	sample	trial_type	stim_file	value
3.8730	0.0	3967	response	n/a	202
5.9365	0.0	6080	response	n/a	202
10.2139	0.3	10460	stimulus	n/a	39
10.5850	0.0	10840	response	n/a	201
11.6465	0.3	11927	stimulus	n/a	141
12.0723	0.0	12363	response	n/a	201
13.0957	0.3	13411	stimulus	n/a	54
13.4971	0.0	13822	response	n/a	201
14.6621	0.3	15015	stimulus	n/a	113
14.9922	0.0	15353	response	n/a	202
16.0947	0.3	16482	stimulus	n/a	150
16.4971	0.0	16894	response	n/a	201
17.5107	0.3	17932	stimulus	n/a	75
17.9688	0.0	18401	response	n/a	201
19.0605	0.3	19519	stimulus	n/a	70
19.4248	0.0	19892	response	n/a	201
20.6260	0.3	21122	stimulus	n/a	43
21.0088	0.0	21514	response	n/a	201
22.0430	0.3	22573	stimulus	n/a	131
22.3447	0.0	22882	response	n/a	201
23.5752	0.3	24142	stimulus	n/a	63
24.0088	0.0	24586	response	n/a	201
25.1748	0.3	25780	stimulus	n/a	76
25.5605	0.0	26175	response	n/a	201
26.6074	0.3	27247	stimulus	n/a	19
26.9199	0.0	27567	response	n/a	202
28.1572	0.3	28834	stimulus	n/a	38
28.5439	0.0	29230	response	n/a	201
29.6895	0.3	30403	stimulus	n/a	112
29.9521	0.0	30672	response	n/a	201
31.2393	0.3	31990	stimulus	n/a	136
31.6318	0.0	32392	response	n/a	201
32.7217	0.3	33508	stimulus	n/a	175
33.2002	0.0	33998	response	n/a	201
34.3047	0.3	35129	stimulus	n/a	162
34.7520	0.0	35587	response	n/a	201
35.9043	0.3	36767	stimulus	n/a	11
36.2324	0.0	37103	response	n/a	201
37.4033	0.3	38302	stimulus	n/a	58
37.7998	0.0	38708	response	n/a	201
38.8701	0.3	39804	stimulus	n/a	36
39.2324	0.0	40175	response	n/a	201
40.4023	0.3	41373	stimulus	n/a	35
40.7441	0.0	41723	response	n/a	201
41.8691	0.3	42875	stimulus	n/a	52
42.3281	0.0	43345	response	n/a	201
43.4180	0.3	44461	stimulus	n/a	24
43.8164	0.0	44869	response	n/a	201
44.8174	0.3	45894	stimulus	n/a	146
45.2324	0.0	46319	response	n/a	201
46.3838	0.3	47498	stimulus	n/a	2
46.7119	0.0	47834	response	n/a	201
47.9668	0.3	49119	stimulus	n/a	120
48.3115	0.0	49472	response	n/a	201
49.4492	0.3	50637	stimulus	n/a	74
49.7920	0.0	50988	response	n/a	201
50.9160	0.3	52139	stimulus	n/a	59
51.2314	0.0	52462	response	n/a	201
52.3818	0.3	53640	stimulus	n/a	135
52.7441	0.0	54011	response	n/a	201
53.9648	0.3	55261	stimulus	n/a	134
54.3682	0.0	55674	response	n/a	201
55.4473	0.3	56779	stimulus	n/a	138
55.7920	0.0	57132	response	n/a	201
56.9639	0.3	58332	stimulus	n/a	137
57.3115	0.0	58688	response	n/a	201
58.5625	0.3	59969	stimulus	n/a	3
58.9199	0.0	60335	response	n/a	201
60.1289	0.3	61573	stimulus	n/a	22
60.4473	0.0	61899	response	n/a	201
61.6113	0.3	63091	stimulus	n/a	124
62.0400	0.0	63530	response	n/a	201
63.2109	0.3	64729	stimulus	n/a	23
63.5117	0.0	65037	response	n/a	201
64.6611	0.3	66214	stimulus	n/a	50
65.0234	0.0	66585	response	n/a	201
66.1436	0.3	67732	stimulus	n/a	147
66.5596	0.0	68158	response	n/a	201
67.6934	0.3	69319	stimulus	n/a	72
67.9834	0.0	69616	response	n/a	201
69.1758	0.3	70837	stimulus	n/a	129
69.5352	0.0	71205	response	n/a	201
79.8223	0.3	81739	stimulus	n/a	144
80.1914	0.0	82117	response	n/a	201
81.2383	0.3	83189	stimulus	n/a	128
81.5508	0.0	83509	response	n/a	201
82.7373	0.3	84724	stimulus	n/a	159
83.1113	0.0	85107	response	n/a	201
84.1533	0.3	86174	stimulus	n/a	177
84.4873	0.0	86516	response	n/a	201
85.6201	0.3	87676	stimulus	n/a	101
85.9668	0.0	88031	response	n/a	201
87.1191	0.3	89211	stimulus	n/a	153
87.4473	0.0	89547	response	n/a	201
88.6025	0.3	90730	stimulus	n/a	114
88.9111	0.0	91046	response	n/a	201
90.0020	0.3	92163	stimulus	n/a	157
90.3672	0.0	92537	response	n/a	201
91.4844	0.3	93681	stimulus	n/a	151
91.8066	0.0	94011	response	n/a	201
93.0342	0.3	95268	stimulus	n/a	158
93.4307	0.0	95674	response	n/a	201
94.5332	0.3	96803	stimulus	n/a	173
94.9033	0.0	97182	response	n/a	201
96.0830	0.3	98390	stimulus	n/a	132
96.4385	0.0	98754	response	n/a	201
97.6152	0.3	99959	stimulus	n/a	142
97.9590	0.0	100311	response	n/a	201
99.1318	0.3	101512	stimulus	n/a	73
99.3828	0.0	101769	response	n/a	202
100.6641	0.3	103081	stimulus	n/a	140
101.1104	0.0	103538	response	n/a	201
102.0811	0.3	104532	stimulus	n/a	65
102.5586	0.0	105021	response	n/a	201
103.6299	0.3	106118	stimulus	n/a	8
104.1904	0.0	106692	response	n/a	201
105.1631	0.3	107688	stimulus	n/a	26
105.4551	0.0	107987	response	n/a	201
106.6455	0.3	109206	stimulus	n/a	118
107.0225	0.0	109592	response	n/a	201
108.1113	0.3	110707	stimulus	n/a	78
108.4150	0.0	111018	response	n/a	201
109.6279	0.3	112260	stimulus	n/a	179
110.2070	0.0	112853	response	n/a	201
111.2275	0.3	113898	stimulus	n/a	20
111.5986	0.0	114278	response	n/a	201
112.7598	0.3	115467	stimulus	n/a	168
113.0947	0.0	115810	response	n/a	201
114.3594	0.3	117105	stimulus	n/a	13
114.6465	0.0	117399	response	n/a	201
115.7920	0.3	118572	stimulus	n/a	117
116.1660	0.0	118955	response	n/a	201
117.3086	0.3	120125	stimulus	n/a	27
117.6309	0.0	120455	response	n/a	201
118.8584	0.3	121712	stimulus	n/a	33
119.2227	0.0	122085	response	n/a	201
120.2910	0.3	123179	stimulus	n/a	167
120.6143	0.0	123510	response	n/a	201
121.7900	0.3	124714	stimulus	n/a	149
122.2061	0.0	125140	response	n/a	201
123.2568	0.3	126216	stimulus	n/a	57
123.6299	0.0	126598	response	n/a	201
124.7891	0.3	127785	stimulus	n/a	130
125.1826	0.0	128188	response	n/a	201
126.2217	0.3	129252	stimulus	n/a	122
126.5420	0.0	129580	response	n/a	201
127.6553	0.3	130720	stimulus	n/a	29
128.0059	0.0	131079	response	n/a	201
129.1045	0.3	132204	stimulus	n/a	31
129.3984	0.0	132505	response	n/a	201
130.6533	0.3	133790	stimulus	n/a	164
131.0703	0.0	134217	response	n/a	201
132.2363	0.3	135411	stimulus	n/a	121
132.6143	0.0	135798	response	n/a	201
133.7363	0.3	136947	stimulus	n/a	109
134.0938	0.0	137313	response	n/a	201
135.1523	0.3	138397	stimulus	n/a	34
135.5098	0.0	138763	response	n/a	201
136.6182	0.3	139898	stimulus	n/a	119
137.1016	0.0	140393	response	n/a	201
138.1514	0.3	141468	stimulus	n/a	40
138.4863	0.0	141811	response	n/a	201
151.7461	0.3	155389	stimulus	n/a	30
152.2373	0.0	155892	response	n/a	201
153.2461	0.3	156925	stimulus	n/a	123
153.5654	0.0	157252	response	n/a	201
154.7617	0.3	158477	stimulus	n/a	53
155.1816	0.0	158907	response	n/a	201
156.1943	0.3	159944	stimulus	n/a	166
156.6934	0.0	160455	response	n/a	201
157.7939	0.3	161582	stimulus	n/a	62
158.2051	0.0	162003	response	n/a	201
159.2939	0.3	163118	stimulus	n/a	110
159.6934	0.0	163527	response	n/a	201
160.7266	0.3	164585	stimulus	n/a	80
161.1016	0.0	164969	response	n/a	201
162.2422	0.3	166137	stimulus	n/a	111
162.5811	0.0	166484	response	n/a	201
163.6924	0.3	167622	stimulus	n/a	102
164.0293	0.0	167967	response	n/a	201
165.1914	0.3	169157	stimulus	n/a	21
165.5811	0.0	169556	response	n/a	201
