onset	duration	sample	trial_type	stim_file	value	event_type
37.6611	0.0	38566	response	n/a	201	correct_response
38.8916	0.3	39826	stimulus	n/a	141	scrambled_car
39.2686	0.0	40212	response	n/a	201	correct_response
40.3584	0.3	41328	stimulus	n/a	107	scrambled_face
40.8135	0.0	41794	response	n/a	201	correct_response
41.9238	0.3	42931	stimulus	n/a	177	scrambled_car
42.2852	0.0	43301	response	n/a	201	correct_response
43.5234	0.3	44569	stimulus	n/a	171	scrambled_car
43.9414	0.0	44997	response	n/a	201	correct_response
44.9727	0.3	46053	stimulus	n/a	102	scrambled_face
45.2051	0.0	46291	response	n/a	202	incorrect_response
46.5723	0.3	47691	stimulus	n/a	149	scrambled_car
46.8525	0.0	47978	response	n/a	201	correct_response
48.0547	0.3	49209	stimulus	n/a	33	face
48.3408	0.0	49502	response	n/a	201	correct_response
49.5713	0.3	50762	stimulus	n/a	25	face
49.957	0.0	51157	response	n/a	201	correct_response
51.1709	0.3	52400	stimulus	n/a	175	scrambled_car
51.4443	0.0	52680	response	n/a	201	correct_response
52.6533	0.3	53918	stimulus	n/a	21	face
52.917	0.0	54188	response	n/a	201	correct_response
54.0859	0.3	55385	stimulus	n/a	73	car
54.3408	0.0	55646	response	n/a	201	correct_response
55.5195	0.3	56853	stimulus	n/a	136	scrambled_face
55.7969	0.0	57137	response	n/a	201	correct_response
56.9521	0.3	58320	stimulus	n/a	66	car
57.0928	0.0	58464	response	n/a	201	correct_response
58.4844	0.3	59889	stimulus	n/a	1	face
58.6846	0.0	60094	response	n/a	202	incorrect_response
60.0176	0.3	61459	stimulus	n/a	11	face
60.3486	0.0	61798	response	n/a	201	correct_response
61.6006	0.3	63080	stimulus	n/a	65	car
61.9805	0.0	63469	response	n/a	201	correct_response
63.0498	0.3	64564	stimulus	n/a	174	scrambled_car
63.4209	0.0	64944	response	n/a	201	correct_response
64.5996	0.3	66151	stimulus	n/a	163	scrambled_car
64.9482	0.0	66508	response	n/a	201	correct_response
66.0156	0.3	67601	stimulus	n/a	12	face
66.3809	0.0	67975	response	n/a	201	correct_response
67.498	0.3	69119	stimulus	n/a	156	scrambled_car
67.748	0.0	69375	response	n/a	202	incorrect_response
68.998	0.3	70655	stimulus	n/a	169	scrambled_car
69.2441	0.0	70907	response	n/a	201	correct_response
75.2783	0.3	77086	stimulus	n/a	119	scrambled_face
75.7158	0.0	77534	response	n/a	201	correct_response
76.7119	0.3	78554	stimulus	n/a	130	scrambled_face
77.0762	0.0	78927	response	n/a	201	correct_response
78.2275	0.3	80106	stimulus	n/a	117	scrambled_face
78.5	0.0	80385	response	n/a	201	correct_response
79.8105	0.3	81727	stimulus	n/a	63	car
80.124	0.0	82048	response	n/a	201	correct_response
81.2764	0.3	83228	stimulus	n/a	178	scrambled_car
81.5723	0.0	83531	response	n/a	201	correct_response
82.8096	0.3	84798	stimulus	n/a	160	scrambled_car
83.0605	0.0	85055	response	n/a	201	correct_response
84.4092	0.3	86436	stimulus	n/a	3	face
84.7881	0.0	86824	response	n/a	201	correct_response
85.9082	0.3	87971	stimulus	n/a	42	car
86.2363	0.0	88307	response	n/a	202	incorrect_response
87.4912	0.3	89592	stimulus	n/a	35	face
87.7236	0.0	89830	response	n/a	202	incorrect_response
88.957	0.3	91093	stimulus	n/a	109	scrambled_face
89.2842	0.0	91428	response	n/a	201	correct_response
90.4902	0.3	92663	stimulus	n/a	58	car
90.708	0.0	92886	response	n/a	201	correct_response
91.9229	0.3	94130	stimulus	n/a	116	scrambled_face
92.3643	0.0	94582	response	n/a	201	correct_response
93.3721	0.3	95614	stimulus	n/a	20	face
93.708	0.0	95958	response	n/a	201	correct_response
94.8721	0.3	97150	stimulus	n/a	114	scrambled_face
95.1318	0.0	97416	response	n/a	201	correct_response
96.3379	0.3	98651	stimulus	n/a	133	scrambled_face
96.6357	0.0	98956	response	n/a	202	incorrect_response
97.9209	0.3	100272	stimulus	n/a	31	face
98.3154	0.0	100676	response	n/a	201	correct_response
99.4863	0.3	101875	stimulus	n/a	26	face
99.8438	0.0	102241	response	n/a	201	correct_response
101.0859	0.3	103513	stimulus	n/a	24	face
101.4199	0.0	103855	response	n/a	201	correct_response
102.5527	0.3	105015	stimulus	n/a	134	scrambled_face
103.2676	0.0	105747	response	n/a	201	correct_response
104.0684	0.3	106567	stimulus	n/a	48	car
104.4277	0.0	106935	response	n/a	201	correct_response
105.4678	0.3	108000	stimulus	n/a	47	car
105.7559	0.0	108295	response	n/a	201	correct_response
106.8838	0.3	109450	stimulus	n/a	19	face
107.2832	0.0	109859	response	n/a	202	incorrect_response
108.3672	0.3	110969	stimulus	n/a	125	scrambled_face
108.8594	0.0	111473	response	n/a	201	correct_response
109.7998	0.3	112436	stimulus	n/a	128	scrambled_face
110.2832	0.0	112931	response	n/a	201	correct_response
111.249	0.3	113920	stimulus	n/a	13	face
111.5957	0.0	114275	response	n/a	201	correct_response
112.749	0.3	115456	stimulus	n/a	79	car
113.083	0.0	115798	response	n/a	201	correct_response
114.3486	0.3	117094	stimulus	n/a	23	face
114.5879	0.0	117339	response	n/a	201	correct_response
115.748	0.3	118527	stimulus	n/a	28	face
116.0117	0.0	118797	response	n/a	201	correct_response
117.2471	0.3	120062	stimulus	n/a	75	car
117.5156	0.0	120337	response	n/a	201	correct_response
118.7471	0.3	121598	stimulus	n/a	180	scrambled_car
118.9795	0.0	121836	response	n/a	201	correct_response
120.2959	0.3	123184	stimulus	n/a	151	scrambled_car
120.5234	0.0	123417	response	n/a	201	correct_response
121.8955	0.3	124822	stimulus	n/a	9	face
122.3076	0.0	125244	response	n/a	201	correct_response
123.3281	0.3	126289	stimulus	n/a	115	scrambled_face
123.707	0.0	126677	response	n/a	201	correct_response
124.8945	0.3	127893	stimulus	n/a	111	scrambled_face
125.3311	0.0	128340	response	n/a	201	correct_response
126.4775	0.3	129514	stimulus	n/a	6	face
126.835	0.0	129880	response	n/a	201	correct_response
127.9102	0.3	130981	stimulus	n/a	17	face
128.2754	0.0	131355	response	n/a	201	correct_response
129.376	0.3	132482	stimulus	n/a	32	face
129.6191	0.0	132731	response	n/a	201	correct_response
130.9258	0.3	134069	stimulus	n/a	110	scrambled_face
131.2432	0.0	134394	response	n/a	201	correct_response
132.375	0.3	135553	stimulus	n/a	172	scrambled_car
132.5713	0.0	135754	response	n/a	202	incorrect_response
133.9082	0.3	137123	stimulus	n/a	144	scrambled_car
134.1953	0.0	137417	response	n/a	201	correct_response
139.5723	0.3	142923	stimulus	n/a	50	car
139.9473	0.0	143307	response	n/a	201	correct_response
141.0049	0.3	144390	stimulus	n/a	145	scrambled_car
141.3945	0.0	144789	response	n/a	201	correct_response
142.5713	0.3	145994	stimulus	n/a	139	scrambled_face
142.9307	0.0	146362	response	n/a	201	correct_response
144.1377	0.3	147598	stimulus	n/a	15	face
144.5312	0.0	148001	response	n/a	201	correct_response
145.6035	0.3	149099	stimulus	n/a	45	car
145.9229	0.0	149426	response	n/a	201	correct_response
147.1035	0.3	150635	stimulus	n/a	131	scrambled_face
147.3867	0.0	150925	response	n/a	202	incorrect_response
148.5361	0.3	152102	stimulus	n/a	170	scrambled_car
148.8672	0.0	152441	response	n/a	201	correct_response
150.002	0.3	153603	stimulus	n/a	108	scrambled_face
150.2988	0.0	153907	response	n/a	201	correct_response
151.5186	0.3	155156	stimulus	n/a	64	car
151.8662	0.0	155512	response	n/a	201	correct_response
153.0674	0.3	156742	stimulus	n/a	165	scrambled_car
153.3545	0.0	157036	response	n/a	201	correct_response
154.5342	0.3	158244	stimulus	n/a	158	scrambled_car
154.7949	0.0	158511	response	n/a	202	incorrect_response
156.0332	0.3	159779	stimulus	n/a	148	scrambled_car
156.3545	0.0	160108	response	n/a	201	correct_response
157.5498	0.3	161332	stimulus	n/a	146	scrambled_car
157.8027	0.0	161591	response	n/a	201	correct_response
159.0322	0.3	162850	stimulus	n/a	49	car
159.4102	0.0	163237	response	n/a	201	correct_response
160.6152	0.3	164471	stimulus	n/a	53	car
161.0029	0.0	164868	response	n/a	201	correct_response
162.2148	0.3	166109	stimulus	n/a	34	face
162.7549	0.0	166662	response	n/a	201	correct_response
163.7969	0.3	167729	stimulus	n/a	152	scrambled_car
164.1865	0.0	168128	response	n/a	201	correct_response
165.3135	0.3	169282	stimulus	n/a	104	scrambled_face
165.5381	0.0	169512	response	n/a	201	correct_response
166.8965	0.3	170903	stimulus	n/a	55	car
167.3066	0.0	171323	response	n/a	201	correct_response
168.3623	0.3	172404	stimulus	n/a	122	scrambled_face
168.6104	0.0	172658	response	n/a	202	incorrect_response
169.7617	0.3	173837	stimulus	n/a	22	face
170.1543	0.0	174239	response	n/a	201	correct_response
171.3281	0.3	175441	stimulus	n/a	59	car
171.6904	0.0	175812	response	n/a	201	correct_response
172.8936	0.3	177044	stimulus	n/a	167	scrambled_car
173.2422	0.0	177401	response	n/a	201	correct_response
174.3271	0.3	178512	stimulus	n/a	76	car
174.7783	0.0	178974	response	n/a	202	incorrect_response
175.7432	0.3	179962	stimulus	n/a	137	scrambled_face
176.0742	0.0	180301	response	n/a	201	correct_response
177.209	0.3	181463	stimulus	n/a	68	car
177.5625	0.0	181825	response	n/a	201	correct_response
178.7754	0.3	183067	stimulus	n/a	67	car
179.0176	0.0	183315	response	n/a	201	correct_response
180.3408	0.3	184670	stimulus	n/a	46	car
180.6416	0.0	184978	response	n/a	201	correct_response
181.8906	0.3	186257	stimulus	n/a	5	face
182.1943	0.0	186568	response	n/a	201	correct_response
183.4072	0.3	187810	stimulus	n/a	155	scrambled_car
183.9619	0.0	188378	response	n/a	201	correct_response
184.9062	0.3	189345	stimulus	n/a	118	scrambled_face
185.2822	0.0	189730	response	n/a	201	correct_response
186.4229	0.3	190898	stimulus	n/a	113	scrambled_face
186.6982	0.0	191180	response	n/a	201	correct_response
188.0049	0.3	192518	stimulus	n/a	120	scrambled_face
188.3223	0.0	192843	response	n/a	201	correct_response
189.5879	0.3	194139	stimulus	n/a	41	car
189.874	0.0	194432	response	n/a	201	correct_response
191.1211	0.3	195709	stimulus	n/a	39	face
191.3535	0.0	195947	response	n/a	201	correct_response
192.6699	0.3	197295	stimulus	n/a	77	car
192.9297	0.0	197561	response	n/a	201	correct_response
194.1035	0.3	198763	stimulus	n/a	103	scrambled_face
194.4414	0.0	199109	response	n/a	201	correct_response
195.6855	0.3	200383	stimulus	n/a	80	car
196.042	0.0	200748	response	n/a	201	correct_response
197.2686	0.3	202004	stimulus	n/a	159	scrambled_car
197.6172	0.0	202361	response	n/a	202	incorrect_response
198.8018	0.3	203574	stimulus	n/a	27	face
199.1934	0.0	203975	response	n/a	201	correct_response
204.5156	0.3	209425	stimulus	n/a	157	scrambled_car
205.0811	0.0	210004	response	n/a	201	correct_response
206.0986	0.3	211046	stimulus	n/a	8	face
206.457	0.0	211413	response	n/a	201	correct_response
207.5986	0.3	212582	stimulus	n/a	37	face
207.9219	0.0	212913	response	n/a	201	correct_response
209.1641	0.3	214185	stimulus	n/a	74	car
209.4092	0.0	214436	response	n/a	201	correct_response
210.7139	0.3	215772	stimulus	n/a	72	car
211.1777	0.0	216247	response	n/a	201	correct_response
212.2129	0.3	217307	stimulus	n/a	51	car
212.5449	0.0	217647	response	n/a	201	correct_response
213.7295	0.3	218860	stimulus	n/a	127	scrambled_face
214.041	0.0	219179	response	n/a	201	correct_response
215.2285	0.3	220395	stimulus	n/a	16	face
215.665	0.0	220842	response	n/a	202	incorrect_response
216.6445	0.3	221845	stimulus	n/a	70	car
217.0332	0.0	222243	response	n/a	201	correct_response
218.1777	0.3	223415	stimulus	n/a	43	car
218.4814	0.0	223726	response	n/a	201	correct_response
219.7607	0.3	225036	stimulus	n/a	44	car
219.9775	0.0	225258	response	n/a	201	correct_response
221.2598	0.3	226571	stimulus	n/a	30	face
221.5215	0.0	226839	response	n/a	201	correct_response
222.71	0.3	228056	stimulus	n/a	52	car
223.0654	0.0	228420	response	n/a	201	correct_response
224.1592	0.3	229540	stimulus	n/a	61	car
224.4893	0.0	229878	response	n/a	201	correct_response
225.5752	0.3	230990	stimulus	n/a	176	scrambled_car
225.8174	0.0	231238	response	n/a	201	correct_response
227.041	0.3	232491	stimulus	n/a	129	scrambled_face
227.2891	0.0	232745	response	n/a	201	correct_response
228.6074	0.3	234095	stimulus	n/a	147	scrambled_car
228.9209	0.0	234416	response	n/a	201	correct_response
230.0898	0.3	235613	stimulus	n/a	126	scrambled_face
230.5127	0.0	236046	response	n/a	201	correct_response
231.6562	0.3	237217	stimulus	n/a	179	scrambled_car
232.0488	0.0	237619	response	n/a	201	correct_response
233.1562	0.3	238753	stimulus	n/a	135	scrambled_face
233.4326	0.0	239036	response	n/a	201	correct_response
234.6553	0.3	240288	stimulus	n/a	2	face
234.9609	0.0	240601	response	n/a	201	correct_response
236.2549	0.3	241926	stimulus	n/a	164	scrambled_car
236.4893	0.0	242166	response	n/a	202	incorrect_response
237.7539	0.3	243461	stimulus	n/a	162	scrambled_car
238.0166	0.0	243730	response	n/a	201	correct_response
239.2041	0.3	244946	stimulus	n/a	143	scrambled_car
239.5205	0.0	245270	response	n/a	201	correct_response
240.7695	0.3	246549	stimulus	n/a	112	scrambled_face
241.0166	0.0	246802	response	n/a	201	correct_response
242.3193	0.3	248136	stimulus	n/a	4	face
242.6006	0.0	248424	response	n/a	201	correct_response
243.8857	0.3	249740	stimulus	n/a	54	car
244.1445	0.0	250005	response	n/a	201	correct_response
245.4346	0.3	251326	stimulus	n/a	105	scrambled_face
245.6729	0.0	251570	response	n/a	202	incorrect_response
246.8672	0.3	252793	stimulus	n/a	71	car
247.2803	0.0	253216	response	n/a	201	correct_response
248.3838	0.3	254346	stimulus	n/a	25	face
248.6729	0.0	254642	response	n/a	201	correct_response
249.9668	0.3	255967	stimulus	n/a	138	scrambled_face
250.1846	0.0	256190	response	n/a	201	correct_response
251.4492	0.3	257485	stimulus	n/a	2	face
251.7607	0.0	257804	response	n/a	201	correct_response
252.999	0.3	259072	stimulus	n/a	117	scrambled_face
253.2324	0.0	259311	response	n/a	202	incorrect_response
254.498	0.3	260607	stimulus	n/a	125	scrambled_face
254.8242	0.0	260941	response	n/a	201	correct_response
256.0811	0.3	262228	stimulus	n/a	120	scrambled_face
256.3525	0.0	262506	response	n/a	201	correct_response
257.5469	0.3	263729	stimulus	n/a	57	car
257.9365	0.0	264128	response	n/a	201	correct_response
258.9961	0.3	265213	stimulus	n/a	101	scrambled_face
259.3604	0.0	265586	response	n/a	201	correct_response
260.4795	0.3	266732	stimulus	n/a	154	scrambled_car
260.752	0.0	267011	response	n/a	201	correct_response
261.9453	0.3	268233	stimulus	n/a	38	face
262.3281	0.0	268625	response	n/a	201	correct_response
263.3447	0.3	269666	stimulus	n/a	60	car
263.6885	0.0	270018	response	n/a	201	correct_response
268.9102	0.3	275365	stimulus	n/a	132	scrambled_face
269.3125	0.0	275777	response	n/a	202	incorrect_response
270.4922	0.3	276985	stimulus	n/a	153	scrambled_car
270.7363	0.0	277235	response	n/a	201	correct_response
272.042	0.3	278572	stimulus	n/a	104	scrambled_face
272.3438	0.0	278881	response	n/a	201	correct_response
273.6416	0.3	280210	stimulus	n/a	129	scrambled_face
273.8721	0.0	280446	response	n/a	201	correct_response
275.0576	0.3	281660	stimulus	n/a	105	scrambled_face
275.3281	0.0	281937	response	n/a	201	correct_response
276.5566	0.3	283195	stimulus	n/a	62	car
276.792	0.0	283436	response	n/a	201	correct_response
278.0068	0.3	284680	stimulus	n/a	161	scrambled_car
278.3203	0.0	285001	response	n/a	202	incorrect_response
279.4062	0.3	286113	stimulus	n/a	10	face
279.7764	0.0	286492	response	n/a	201	correct_response
280.8223	0.3	287563	stimulus	n/a	9	face
281.1758	0.0	287925	response	n/a	201	correct_response
282.2549	0.3	289030	stimulus	n/a	56	car
282.5996	0.0	289383	response	n/a	202	incorrect_response
283.8047	0.3	290617	stimulus	n/a	166	scrambled_car
284.0957	0.0	290915	response	n/a	201	correct_response
285.3037	0.3	292152	stimulus	n/a	122	scrambled_face
285.5039	0.0	292357	response	n/a	202	incorrect_response
286.7197	0.3	293602	stimulus	n/a	78	car
287.1602	0.0	294053	response	n/a	201	correct_response
288.1865	0.3	295104	stimulus	n/a	142	scrambled_car
288.5762	0.0	295503	response	n/a	201	correct_response
289.7354	0.3	296690	stimulus	n/a	11	face
290.0713	0.0	297034	response	n/a	201	correct_response
291.1348	0.3	298123	stimulus	n/a	55	car
291.5117	0.0	298509	response	n/a	202	incorrect_response
292.6182	0.3	299642	stimulus	n/a	139	scrambled_face
292.8877	0.0	299918	response	n/a	201	correct_response
294.0508	0.3	301109	stimulus	n/a	47	car
294.3994	0.0	301466	response	n/a	201	correct_response
295.6172	0.3	302713	stimulus	n/a	18	face
295.8555	0.0	302957	response	n/a	201	correct_response
297.083	0.3	304214	stimulus	n/a	137	scrambled_face
297.5039	0.0	304645	response	n/a	201	correct_response
298.6162	0.3	305784	stimulus	n/a	22	face
298.9033	0.0	306078	response	n/a	201	correct_response
300.1484	0.3	307353	stimulus	n/a	51	car
300.4473	0.0	307659	response	n/a	201	correct_response
301.7314	0.3	308974	stimulus	n/a	40	face
301.9512	0.0	309199	response	n/a	201	correct_response
303.2979	0.3	310578	stimulus	n/a	161	scrambled_car
303.583	0.0	310870	response	n/a	201	correct_response
304.8633	0.3	312181	stimulus	n/a	166	scrambled_car
305.1836	0.0	312509	response	n/a	201	correct_response
306.3467	0.3	313700	stimulus	n/a	156	scrambled_car
306.6152	0.0	313975	response	n/a	201	correct_response
307.8789	0.3	315269	stimulus	n/a	26	face
308.2148	0.0	315613	response	n/a	201	correct_response
309.3623	0.3	316788	stimulus	n/a	175	scrambled_car
309.6797	0.0	317113	response	n/a	201	correct_response
310.8447	0.3	318306	stimulus	n/a	133	scrambled_face
311.0557	0.0	318522	response	n/a	202	incorrect_response
312.3945	0.3	319893	stimulus	n/a	49	car
312.6875	0.0	320193	response	n/a	201	correct_response
313.9932	0.3	321530	stimulus	n/a	30	face
314.2314	0.0	321774	response	n/a	201	correct_response
315.4766	0.3	323049	stimulus	n/a	152	scrambled_car
315.7275	0.0	323306	response	n/a	201	correct_response
316.9092	0.3	324516	stimulus	n/a	23	face
317.1436	0.0	324756	response	n/a	202	incorrect_response
318.5088	0.3	326154	stimulus	n/a	33	face
318.8711	0.0	326525	response	n/a	202	incorrect_response
320.0244	0.3	327706	stimulus	n/a	12	face
320.4473	0.0	328139	response	n/a	201	correct_response
321.5576	0.3	329276	stimulus	n/a	57	car
322.0146	0.0	329744	response	n/a	201	correct_response
323.1074	0.3	330863	stimulus	n/a	17	face
323.4473	0.0	331211	response	n/a	201	correct_response
324.6729	0.3	332466	stimulus	n/a	151	scrambled_car
324.9834	0.0	332784	response	n/a	202	incorrect_response
326.0889	0.3	333916	stimulus	n/a	28	face
326.3984	0.0	334233	response	n/a	201	correct_response
327.6719	0.3	335537	stimulus	n/a	106	scrambled_face
327.9268	0.0	335798	response	n/a	202	incorrect_response
333.0371	0.3	341031	stimulus	n/a	68	car
333.415	0.0	341418	response	n/a	201	correct_response
334.6357	0.3	342668	stimulus	n/a	115	scrambled_face
334.9512	0.0	342991	response	n/a	202	incorrect_response
336.0693	0.3	344136	stimulus	n/a	116	scrambled_face
336.2871	0.0	344359	response	n/a	201	correct_response
337.5518	0.3	345654	stimulus	n/a	136	scrambled_face
337.7588	0.0	345866	response	n/a	201	correct_response
339.085	0.3	347224	stimulus	n/a	128	scrambled_face
339.3662	0.0	347512	response	n/a	201	correct_response
340.501	0.3	348674	stimulus	n/a	119	scrambled_face
340.7988	0.0	348979	response	n/a	201	correct_response
341.9834	0.3	350192	stimulus	n/a	35	face
342.207	0.0	350421	response	n/a	201	correct_response
343.416	0.3	351659	stimulus	n/a	20	face
343.6309	0.0	351879	response	n/a	201	correct_response
344.8496	0.3	353127	stimulus	n/a	114	scrambled_face
345.1982	0.0	353484	response	n/a	202	incorrect_response
346.3818	0.3	354696	stimulus	n/a	32	face
346.582	0.0	354901	response	n/a	202	incorrect_response
347.7979	0.3	356146	stimulus	n/a	67	car
348.166	0.0	356523	response	n/a	201	correct_response
349.3311	0.3	357716	stimulus	n/a	70	car
349.7021	0.0	358096	response	n/a	202	incorrect_response
350.8467	0.3	359268	stimulus	n/a	53	car
351.0703	0.0	359497	response	n/a	201	correct_response
352.3799	0.3	360838	stimulus	n/a	6	face
352.6543	0.0	361119	response	n/a	201	correct_response
353.9297	0.3	362425	stimulus	n/a	172	scrambled_car
354.5186	0.0	363028	response	n/a	201	correct_response
355.4951	0.3	364028	stimulus	n/a	27	face
355.8623	0.0	364404	response	n/a	201	correct_response
356.9287	0.3	365496	stimulus	n/a	36	face
357.2061	0.0	365780	response	n/a	201	correct_response
358.4443	0.3	367048	stimulus	n/a	8	face
358.6777	0.0	367287	response	n/a	201	correct_response
359.877	0.3	368515	stimulus	n/a	143	scrambled_car
360.3506	0.0	369000	response	n/a	201	correct_response
361.4268	0.3	370102	stimulus	n/a	61	car
361.8623	0.0	370548	response	n/a	201	correct_response
362.876	0.3	371586	stimulus	n/a	146	scrambled_car
363.3105	0.0	372031	response	n/a	201	correct_response
364.3926	0.3	373139	stimulus	n/a	162	scrambled_car
364.7266	0.0	373481	response	n/a	201	correct_response
365.9746	0.3	374759	stimulus	n/a	44	car
366.3418	0.0	375135	response	n/a	201	correct_response
367.541	0.3	376363	stimulus	n/a	141	scrambled_car
367.8779	0.0	376708	response	n/a	201	correct_response
369.1074	0.3	377967	stimulus	n/a	42	car
369.3818	0.0	378248	response	n/a	201	correct_response
370.623	0.3	379519	stimulus	n/a	37	face
370.9824	0.0	379887	response	n/a	201	correct_response
372.2227	0.3	381157	stimulus	n/a	24	face
372.6543	0.0	381599	response	n/a	201	correct_response
373.6553	0.3	382624	stimulus	n/a	150	scrambled_car
373.958	0.0	382934	response	n/a	201	correct_response
375.1221	0.3	384126	stimulus	n/a	159	scrambled_car
375.5498	0.0	384564	response	n/a	201	correct_response
376.5547	0.3	385593	stimulus	n/a	118	scrambled_face
376.8457	0.0	385891	response	n/a	202	incorrect_response
378.1211	0.3	387197	stimulus	n/a	34	face
378.4775	0.0	387562	response	n/a	201	correct_response
379.5537	0.3	388664	stimulus	n/a	62	car
379.8613	0.0	388979	response	n/a	201	correct_response
381.1367	0.3	390285	stimulus	n/a	155	scrambled_car
381.4219	0.0	390577	response	n/a	201	correct_response
382.7188	0.3	391905	stimulus	n/a	69	car
383.0537	0.0	392248	response	n/a	201	correct_response
384.3018	0.3	393526	stimulus	n/a	66	car
384.5654	0.0	393796	response	n/a	201	correct_response
385.7676	0.3	395027	stimulus	n/a	39	face
386.0293	0.0	395295	response	n/a	201	correct_response
387.3008	0.3	396597	stimulus	n/a	111	scrambled_face
387.5332	0.0	396835	response	n/a	202	incorrect_response
388.7666	0.3	398098	stimulus	n/a	102	scrambled_face
389.0771	0.0	398416	response	n/a	202	incorrect_response
390.3164	0.3	399685	stimulus	n/a	103	scrambled_face
390.6699	0.0	400047	response	n/a	201	correct_response
391.8662	0.3	401272	stimulus	n/a	52	car
392.2773	0.0	401693	response	n/a	201	correct_response
397.7637	0.3	407311	stimulus	n/a	163	scrambled_car
398.0771	0.0	407632	response	n/a	202	incorrect_response
399.3633	0.3	408949	stimulus	n/a	58	car
399.7578	0.0	409353	response	n/a	201	correct_response
400.8955	0.3	410518	stimulus	n/a	1	face
401.2217	0.0	410852	response	n/a	201	correct_response
402.3623	0.3	412020	stimulus	n/a	169	scrambled_car
402.6689	0.0	412334	response	n/a	202	incorrect_response
403.8779	0.3	413572	stimulus	n/a	135	scrambled_face
404.1172	0.0	413817	response	n/a	201	correct_response
405.3613	0.3	415091	stimulus	n/a	165	scrambled_car
405.5811	0.0	415316	response	n/a	201	correct_response
406.877	0.3	416643	stimulus	n/a	124	scrambled_face
407.165	0.0	416938	response	n/a	201	correct_response
408.4102	0.3	418213	stimulus	n/a	21	face
408.7734	0.0	418585	response	n/a	201	correct_response
409.959	0.3	419799	stimulus	n/a	75	car
410.1973	0.0	420043	response	n/a	201	correct_response
411.5088	0.3	421386	stimulus	n/a	31	face
411.7646	0.0	421648	response	n/a	201	correct_response
413.0586	0.3	422973	stimulus	n/a	16	face
413.2852	0.0	423205	response	n/a	201	correct_response
414.5576	0.3	424508	stimulus	n/a	112	scrambled_face
414.9648	0.0	424925	response	n/a	201	correct_response
415.9736	0.3	425958	stimulus	n/a	79	car
416.2852	0.0	426277	response	n/a	201	correct_response
417.5068	0.3	427528	stimulus	n/a	121	scrambled_face
417.7812	0.0	427809	response	n/a	201	correct_response
419.0732	0.3	429132	stimulus	n/a	134	scrambled_face
419.4609	0.0	429529	response	n/a	201	correct_response
420.6387	0.3	430735	stimulus	n/a	179	scrambled_car
421.0049	0.0	431110	response	n/a	201	correct_response
422.2383	0.3	432373	stimulus	n/a	72	car
422.5732	0.0	432716	response	n/a	201	correct_response
423.8047	0.3	433977	stimulus	n/a	154	scrambled_car
424.0605	0.0	434239	response	n/a	201	correct_response
425.2539	0.3	435461	stimulus	n/a	15	face
425.5967	0.0	435812	response	n/a	201	correct_response
426.7529	0.3	436996	stimulus	n/a	167	scrambled_car
427.1562	0.0	437409	response	n/a	201	correct_response
428.1533	0.3	438430	stimulus	n/a	71	car
428.4766	0.0	438761	response	n/a	201	correct_response
429.5859	0.3	439897	stimulus	n/a	65	car
429.877	0.0	440195	response	n/a	201	correct_response
431.1348	0.3	441483	stimulus	n/a	164	scrambled_car
431.373	0.0	441727	response	n/a	201	correct_response
432.5518	0.3	442934	stimulus	n/a	43	car
432.8926	0.0	443283	response	n/a	201	correct_response
434.1172	0.3	444537	stimulus	n/a	77	car
