onset	duration	sample	trial_type	stim_file	value
1.7471	0.0	1790	response	n/a	202
4.5898	0.0	4701	response	n/a	202
8.6699	0.5	8879	stimulus	n/a	112
9.3174	0.0	9542	response	n/a	201
10.2021	0.5	10448	stimulus	n/a	122
10.6377	0.0	10894	response	n/a	201
11.6191	0.5	11899	stimulus	n/a	112
12.0371	0.0	12327	response	n/a	202
13.1016	0.5	13417	stimulus	n/a	111
13.5410	0.0	13867	response	n/a	201
14.6846	0.5	15038	stimulus	n/a	111
15.1172	0.0	15481	response	n/a	202
16.1172	0.5	16505	stimulus	n/a	122
16.5332	0.0	16931	response	n/a	201
17.6836	0.5	18109	stimulus	n/a	121
18.0771	0.0	18512	response	n/a	202
19.1494	0.5	19610	stimulus	n/a	121
19.6455	0.0	20118	response	n/a	201
20.7158	0.5	21214	stimulus	n/a	122
21.1016	0.0	21609	response	n/a	201
22.1318	0.5	22664	stimulus	n/a	122
22.6211	0.0	23165	response	n/a	202
23.5645	0.5	24131	stimulus	n/a	121
24.0928	0.0	24672	response	n/a	201
25.1641	0.5	25769	stimulus	n/a	112
25.7412	0.0	26360	response	n/a	201
26.7305	0.5	27373	stimulus	n/a	112
27.1572	0.0	27810	response	n/a	201
28.2793	0.5	28959	stimulus	n/a	112
28.6533	0.0	29342	response	n/a	202
29.8623	0.5	30580	stimulus	n/a	112
30.3252	0.0	31054	response	n/a	201
31.3447	0.5	32098	stimulus	n/a	121
31.7812	0.0	32545	response	n/a	201
32.8945	0.5	33685	stimulus	n/a	111
33.3330	0.0	34134	response	n/a	201
34.4941	0.5	35323	stimulus	n/a	111
34.9971	0.0	35838	response	n/a	201
36.0938	0.5	36961	stimulus	n/a	111
36.7891	0.0	37673	response	n/a	201
37.5928	0.5	38496	stimulus	n/a	121
38.0293	0.0	38943	response	n/a	202
39.1592	0.5	40100	stimulus	n/a	121
39.7168	0.0	40671	response	n/a	201
40.5918	0.5	41567	stimulus	n/a	112
41.0371	0.0	42023	response	n/a	201
42.0576	0.5	43068	stimulus	n/a	121
42.5088	0.0	43530	response	n/a	201
43.5078	0.5	44553	stimulus	n/a	121
43.9971	0.0	45054	response	n/a	201
45.0068	0.5	46088	stimulus	n/a	121
45.5244	0.0	46618	response	n/a	201
46.4893	0.5	47606	stimulus	n/a	112
47.0205	0.0	48150	response	n/a	201
47.9561	0.5	49108	stimulus	n/a	112
48.4688	0.0	49633	response	n/a	201
49.3887	0.5	50575	stimulus	n/a	112
49.8604	0.0	51058	response	n/a	201
50.8047	0.5	52025	stimulus	n/a	121
51.3330	0.0	52566	response	n/a	201
52.2705	0.5	53526	stimulus	n/a	122
52.7090	0.0	53975	response	n/a	201
