onset	duration	sample	trial_type	stim_file	value
6.9238	n/a	7091	STATUS	n/a	1
9.9570	0.1	10197	stimulus	n/a	180
10.5566	0.1	10811	stimulus	n/a	180
11.0967	0.1	11364	stimulus	n/a	180
11.6670	0.1	11948	stimulus	n/a	180
12.2900	0.1	12586	stimulus	n/a	180
12.8604	0.1	13170	stimulus	n/a	180
13.4199	0.1	13743	stimulus	n/a	180
14.0264	0.1	14364	stimulus	n/a	180
14.6270	0.1	14979	stimulus	n/a	180
15.1797	0.1	15545	stimulus	n/a	180
15.7637	0.1	16143	stimulus	n/a	180
16.3096	0.1	16702	stimulus	n/a	180
16.9004	0.1	17307	stimulus	n/a	180
17.4395	0.1	17859	stimulus	n/a	180
18.0469	0.1	18481	stimulus	n/a	180
18.6230	0.1	19071	stimulus	n/a	80
19.1699	0.1	19631	stimulus	n/a	70
19.7969	0.1	20273	stimulus	n/a	80
20.3428	0.1	20832	stimulus	n/a	80
20.8867	0.1	21389	stimulus	n/a	80
21.5303	0.1	22048	stimulus	n/a	80
22.1299	0.1	22662	stimulus	n/a	80
22.7402	0.1	23287	stimulus	n/a	80
23.3428	0.1	23904	stimulus	n/a	70
23.9365	0.1	24512	stimulus	n/a	80
24.5498	0.1	25140	stimulus	n/a	70
25.1094	0.1	25713	stimulus	n/a	80
25.6826	0.1	26300	stimulus	n/a	80
26.2402	0.1	26871	stimulus	n/a	80
26.8564	0.1	27502	stimulus	n/a	70
27.4365	0.1	28096	stimulus	n/a	80
28.0127	0.1	28686	stimulus	n/a	80
28.5596	0.1	29246	stimulus	n/a	70
29.1494	0.1	29850	stimulus	n/a	80
29.7393	0.1	30454	stimulus	n/a	80
30.3066	0.1	31035	stimulus	n/a	70
30.8701	0.1	31612	stimulus	n/a	80
31.5000	0.1	32257	stimulus	n/a	80
32.1162	0.1	32888	stimulus	n/a	70
32.7031	0.1	33489	stimulus	n/a	80
33.3096	0.1	34110	stimulus	n/a	80
33.9395	0.1	34755	stimulus	n/a	70
34.5264	0.1	35356	stimulus	n/a	80
35.1133	0.1	35957	stimulus	n/a	70
35.6729	0.1	36530	stimulus	n/a	80
36.2529	0.1	37124	stimulus	n/a	70
36.8398	0.1	37725	stimulus	n/a	80
37.4424	0.1	38342	stimulus	n/a	80
38.0801	0.1	38995	stimulus	n/a	80
38.6797	0.1	39609	stimulus	n/a	70
39.2695	0.1	40213	stimulus	n/a	80
39.8027	0.1	40759	stimulus	n/a	80
40.3594	0.1	41329	stimulus	n/a	80
40.9365	0.1	41920	stimulus	n/a	70
41.5264	0.1	42524	stimulus	n/a	80
42.1494	0.1	43162	stimulus	n/a	80
42.7490	0.1	43776	stimulus	n/a	80
43.3096	0.1	44350	stimulus	n/a	70
43.9355	0.1	44991	stimulus	n/a	80
44.5762	0.1	45647	stimulus	n/a	80
45.1797	0.1	46265	stimulus	n/a	80
45.7324	0.1	46831	stimulus	n/a	80
46.3096	0.1	47422	stimulus	n/a	80
46.8926	0.1	48019	stimulus	n/a	80
47.5156	0.1	48657	stimulus	n/a	80
48.0762	0.1	49231	stimulus	n/a	80
48.6123	0.1	49780	stimulus	n/a	80
49.2061	0.1	50388	stimulus	n/a	80
49.8330	0.1	51030	stimulus	n/a	80
50.3926	0.1	51603	stimulus	n/a	80
50.9297	0.1	52153	stimulus	n/a	80
51.5557	0.1	52794	stimulus	n/a	70
52.1289	0.1	53381	stimulus	n/a	80
52.7461	0.1	54013	stimulus	n/a	70
53.2754	0.1	54555	stimulus	n/a	80
53.8496	0.1	55143	stimulus	n/a	80
54.4355	0.1	55743	stimulus	n/a	80
