onset	duration	sample	trial_type	stim_file	value	event_type
64.2783	0.0	65822	response	n/a	201	correct_response
65.2881	0.3	66856	stimulus	n/a	52	car
65.6455	0.0	67222	response	n/a	201	correct_response
66.8711	0.3	68477	stimulus	n/a	106	scrambled_face
67.3818	0.0	69000	response	n/a	201	correct_response
68.3203	0.3	69961	stimulus	n/a	112	scrambled_face
68.7812	0.0	70433	response	n/a	201	correct_response
69.7373	0.3	71412	stimulus	n/a	120	scrambled_face
70.1182	0.0	71802	response	n/a	201	correct_response
71.1699	0.3	72879	stimulus	n/a	49	car
71.5977	0.0	73317	response	n/a	201	correct_response
72.6855	0.3	74431	stimulus	n/a	137	scrambled_face
73.1895	0.0	74947	response	n/a	201	correct_response
74.252	0.3	76035	stimulus	n/a	42	car
74.5176	0.0	76307	response	n/a	201	correct_response
75.7676	0.3	77587	stimulus	n/a	128	scrambled_face
76.0859	0.0	77913	response	n/a	201	correct_response
77.3672	0.3	79225	stimulus	n/a	64	car
77.6455	0.0	79510	response	n/a	201	correct_response
78.7832	0.3	80675	stimulus	n/a	111	scrambled_face
79.2939	0.0	81198	response	n/a	201	correct_response
80.2168	0.3	82143	stimulus	n/a	9	face
80.6299	0.0	82566	response	n/a	201	correct_response
81.7324	0.3	83695	stimulus	n/a	12	face
82.1738	0.0	84147	response	n/a	201	correct_response
83.2324	0.3	85231	stimulus	n/a	123	scrambled_face
83.7412	0.0	85752	response	n/a	201	correct_response
84.665	0.3	86698	stimulus	n/a	126	scrambled_face
85.0137	0.0	87055	response	n/a	202	incorrect_response
86.2139	0.3	88284	stimulus	n/a	46	car
86.5498	0.0	88628	response	n/a	201	correct_response
117.8027	0.3	120631	stimulus	n/a	127	scrambled_face
118.3564	0.0	121198	response	n/a	201	correct_response
119.2188	0.3	122081	stimulus	n/a	8	face
119.6924	0.0	122566	response	n/a	201	correct_response
120.7852	0.3	123685	stimulus	n/a	72	car
121.4131	0.0	124328	response	n/a	201	correct_response
122.2686	0.3	125204	stimulus	n/a	115	scrambled_face
122.6924	0.0	125638	response	n/a	201	correct_response
123.8506	0.3	126824	stimulus	n/a	47	car
124.4209	0.0	127408	response	n/a	201	correct_response
125.3672	0.3	128377	stimulus	n/a	41	car
125.8281	0.0	128849	response	n/a	201	correct_response
126.8496	0.3	129895	stimulus	n/a	65	car
127.3164	0.0	130373	response	n/a	201	correct_response
128.4492	0.3	131533	stimulus	n/a	101	scrambled_face
128.9404	0.0	132036	response	n/a	201	correct_response
130.0322	0.3	133154	stimulus	n/a	107	scrambled_face
130.4443	0.0	133576	response	n/a	201	correct_response
131.4482	0.3	134604	stimulus	n/a	114	scrambled_face
131.8281	0.0	134993	response	n/a	201	correct_response
132.9141	0.3	136105	stimulus	n/a	105	scrambled_face
133.3164	0.0	136517	response	n/a	201	correct_response
134.4805	0.3	137709	stimulus	n/a	76	car
134.9326	0.0	138172	response	n/a	201	correct_response
135.9961	0.3	139261	stimulus	n/a	61	car
136.3799	0.0	139654	response	n/a	201	correct_response
137.4297	0.3	140729	stimulus	n/a	73	car
137.7646	0.0	141072	response	n/a	201	correct_response
138.8789	0.3	142213	stimulus	n/a	162	scrambled_car
139.3486	0.0	142694	response	n/a	201	correct_response
140.4287	0.3	143800	stimulus	n/a	54	car
140.9482	0.0	144332	response	n/a	201	correct_response
141.9277	0.3	145335	stimulus	n/a	24	face
142.4365	0.0	145856	response	n/a	201	correct_response
143.5107	0.3	146956	stimulus	n/a	167	scrambled_car
143.9717	0.0	147428	response	n/a	201	correct_response
145.043	0.3	148525	stimulus	n/a	125	scrambled_face
145.4922	0.0	148985	response	n/a	201	correct_response
146.5098	0.3	150027	stimulus	n/a	20	face
146.8281	0.0	150353	response	n/a	201	correct_response
148.1094	0.3	151665	stimulus	n/a	58	car
148.3799	0.0	151942	response	n/a	201	correct_response
149.5088	0.3	153098	stimulus	n/a	34	face
150.0195	0.0	153621	response	n/a	201	correct_response
151.1074	0.3	154735	stimulus	n/a	75	car
151.6201	0.0	155260	response	n/a	201	correct_response
152.624	0.3	156288	stimulus	n/a	119	scrambled_face
153.1475	0.0	156824	response	n/a	201	correct_response
154.1904	0.3	157892	stimulus	n/a	159	scrambled_car
154.6436	0.0	158356	response	n/a	201	correct_response
155.7891	0.3	159529	stimulus	n/a	143	scrambled_car
156.0918	0.0	159839	response	n/a	201	correct_response
157.3389	0.3	161116	stimulus	n/a	23	face
157.8438	0.0	161633	response	n/a	201	correct_response
158.8389	0.3	162652	stimulus	n/a	53	car
159.2197	0.0	163042	response	n/a	201	correct_response
160.2881	0.3	164136	stimulus	n/a	36	face
160.6602	0.0	164517	response	n/a	201	correct_response
161.8877	0.3	165774	stimulus	n/a	5	face
162.1953	0.0	166089	response	n/a	201	correct_response
163.4033	0.3	167326	stimulus	n/a	129	scrambled_face
163.9316	0.0	167867	response	n/a	201	correct_response
164.8027	0.3	168759	stimulus	n/a	122	scrambled_face
165.2354	0.0	169202	response	n/a	201	correct_response
166.4023	0.3	170397	stimulus	n/a	103	scrambled_face
166.8037	0.0	170808	response	n/a	201	correct_response
167.8516	0.3	171881	stimulus	n/a	175	scrambled_car
168.2275	0.0	172266	response	n/a	201	correct_response
169.4512	0.3	173519	stimulus	n/a	48	car
169.708	0.0	173782	response	n/a	202	incorrect_response
170.9678	0.3	175072	stimulus	n/a	118	scrambled_face
171.4834	0.0	175600	response	n/a	201	correct_response
172.5	0.3	176641	stimulus	n/a	108	scrambled_face
172.9717	0.0	177124	response	n/a	201	correct_response
173.9834	0.3	178160	stimulus	n/a	158	scrambled_car
174.3877	0.0	178574	response	n/a	201	correct_response
175.4492	0.3	179661	stimulus	n/a	155	scrambled_car
175.7871	0.0	180007	response	n/a	201	correct_response
176.9814	0.3	181230	stimulus	n/a	149	scrambled_car
177.3232	0.0	181580	response	n/a	201	correct_response
220.9492	0.3	226253	stimulus	n/a	144	scrambled_car
221.5547	0.0	226873	response	n/a	201	correct_response
222.499	0.3	227840	stimulus	n/a	169	scrambled_car
223.0186	0.0	228372	response	n/a	201	correct_response
224.0654	0.3	229444	stimulus	n/a	117	scrambled_face
224.4268	0.0	229814	response	n/a	201	correct_response
225.4814	0.3	230894	stimulus	n/a	173	scrambled_car
225.7861	0.0	231206	response	n/a	201	correct_response
226.9473	0.3	232395	stimulus	n/a	22	face
227.3623	0.0	232820	response	n/a	201	correct_response
228.3965	0.3	233879	stimulus	n/a	130	scrambled_face
228.8105	0.0	234303	response	n/a	201	correct_response
229.8135	0.3	235330	stimulus	n/a	102	scrambled_face
230.2188	0.0	235745	response	n/a	201	correct_response
231.2295	0.3	236780	stimulus	n/a	136	scrambled_face
231.6982	0.0	237260	response	n/a	201	correct_response
232.8291	0.3	238418	stimulus	n/a	63	car
233.2822	0.0	238882	response	n/a	201	correct_response
234.4111	0.3	240038	stimulus	n/a	146	scrambled_car
234.7383	0.0	240373	response	n/a	201	correct_response
235.8271	0.3	241488	stimulus	n/a	79	car
236.2822	0.0	241954	response	n/a	201	correct_response
237.377	0.3	243075	stimulus	n/a	150	scrambled_car
237.7461	0.0	243453	response	n/a	202	incorrect_response
238.8096	0.3	244542	stimulus	n/a	116	scrambled_face
239.3379	0.0	245083	response	n/a	201	correct_response
240.2598	0.3	246027	stimulus	n/a	138	scrambled_face
240.6104	0.0	246386	response	n/a	201	correct_response
241.8086	0.3	247613	stimulus	n/a	131	scrambled_face
242.1621	0.0	247975	response	n/a	201	correct_response
243.4082	0.3	249251	stimulus	n/a	151	scrambled_car
243.8584	0.0	249712	response	n/a	202	incorrect_response
244.9248	0.3	250804	stimulus	n/a	166	scrambled_car
245.3857	0.0	251276	response	n/a	201	correct_response
246.4902	0.3	252407	stimulus	n/a	109	scrambled_face
246.8262	0.0	252751	response	n/a	201	correct_response
248.04	0.3	253994	stimulus	n/a	147	scrambled_car
248.3623	0.0	254324	response	n/a	201	correct_response
249.5225	0.3	255512	stimulus	n/a	172	scrambled_car
249.8262	0.0	255823	response	n/a	201	correct_response
251.0225	0.3	257048	stimulus	n/a	176	scrambled_car
251.3457	0.0	257379	response	n/a	201	correct_response
252.4551	0.3	258515	stimulus	n/a	15	face
252.9297	0.0	259001	response	n/a	201	correct_response
254.0547	0.3	260153	stimulus	n/a	168	scrambled_car
254.7373	0.0	260852	response	n/a	201	correct_response
255.5537	0.3	261688	stimulus	n/a	16	face
255.9941	0.0	262139	response	n/a	201	correct_response
256.9697	0.3	263138	stimulus	n/a	171	scrambled_car
257.2734	0.0	263449	response	n/a	201	correct_response
258.5527	0.3	264759	stimulus	n/a	67	car
259.1299	0.0	265350	response	n/a	201	correct_response
260.0859	0.3	266329	stimulus	n/a	29	face
260.6016	0.0	266857	response	n/a	201	correct_response
261.5518	0.3	267830	stimulus	n/a	38	face
261.9541	0.0	268242	response	n/a	201	correct_response
263.0508	0.3	269365	stimulus	n/a	27	face
263.4092	0.0	269732	response	n/a	201	correct_response
264.4844	0.3	270833	stimulus	n/a	156	scrambled_car
264.9697	0.0	271330	response	n/a	201	correct_response
265.9004	0.3	272283	stimulus	n/a	174	scrambled_car
266.3779	0.0	272772	response	n/a	201	correct_response
267.3662	0.3	273784	stimulus	n/a	180	scrambled_car
267.7939	0.0	274222	response	n/a	201	correct_response
268.8662	0.3	275320	stimulus	n/a	148	scrambled_car
269.3857	0.0	275852	response	n/a	201	correct_response
270.3154	0.3	276804	stimulus	n/a	133	scrambled_face
270.665	0.0	277162	response	n/a	201	correct_response
271.748	0.3	278271	stimulus	n/a	80	car
272.209	0.0	278743	response	n/a	201	correct_response
273.1807	0.3	279738	stimulus	n/a	28	face
273.7451	0.0	280316	response	n/a	201	correct_response
274.6309	0.3	281223	stimulus	n/a	6	face
275.0254	0.0	281627	response	n/a	201	correct_response
276.0635	0.3	282690	stimulus	n/a	157	scrambled_car
276.585	0.0	283224	response	n/a	201	correct_response
277.5127	0.3	284174	stimulus	n/a	134	scrambled_face
277.9775	0.0	284650	response	n/a	201	correct_response
278.9785	0.3	285675	stimulus	n/a	18	face
279.377	0.0	286083	response	n/a	201	correct_response
323.4131	0.3	331176	stimulus	n/a	25	face
323.9121	0.0	331687	response	n/a	201	correct_response
324.9629	0.3	332763	stimulus	n/a	57	car
325.5527	0.0	333367	response	n/a	201	correct_response
326.5283	0.3	334366	stimulus	n/a	140	scrambled_face
327.1123	0.0	334964	response	n/a	201	correct_response
328.0615	0.3	335936	stimulus	n/a	31	face
328.4082	0.0	336291	response	n/a	201	correct_response
329.5605	0.3	337471	stimulus	n/a	43	car
330.0166	0.0	337938	response	n/a	202	incorrect_response
330.9766	0.3	338921	stimulus	n/a	51	car
331.4004	0.0	339355	response	n/a	201	correct_response
332.4766	0.3	340457	stimulus	n/a	37	face
332.9199	0.0	340911	response	n/a	201	correct_response
334.0088	0.3	342026	stimulus	n/a	71	car
334.2803	0.0	342304	response	n/a	201	correct_response
335.542	0.3	343596	stimulus	n/a	39	face
335.8799	0.0	343942	response	n/a	201	correct_response
336.9912	0.3	345080	stimulus	n/a	45	car
337.3203	0.0	345417	response	n/a	201	correct_response
338.4072	0.3	346530	stimulus	n/a	59	car
338.7998	0.0	346932	response	n/a	201	correct_response
339.9238	0.3	348083	stimulus	n/a	113	scrambled_face
340.2236	0.0	348390	response	n/a	202	incorrect_response
341.373	0.3	349567	stimulus	n/a	177	scrambled_car
341.9199	0.0	350127	response	n/a	201	correct_response
342.9727	0.3	351205	stimulus	n/a	44	car
343.4961	0.0	351741	response	n/a	201	correct_response
344.5059	0.3	352775	stimulus	n/a	139	scrambled_face
344.8398	0.0	353117	response	n/a	201	correct_response
345.9551	0.3	354259	stimulus	n/a	161	scrambled_car
346.3594	0.0	354673	response	n/a	201	correct_response
347.5215	0.3	355863	stimulus	n/a	69	car
348.0078	0.0	356361	response	n/a	201	correct_response
348.9873	0.3	357364	stimulus	n/a	68	car
349.4082	0.0	357795	response	n/a	201	correct_response
350.4697	0.3	358882	stimulus	n/a	104	scrambled_face
350.8799	0.0	359302	response	n/a	201	correct_response
352.0195	0.3	360469	stimulus	n/a	19	face
352.3838	0.0	360842	response	n/a	201	correct_response
353.6191	0.3	362107	stimulus	n/a	17	face
353.9678	0.0	362464	response	n/a	201	correct_response
355.2021	0.3	363728	stimulus	n/a	179	scrambled_car
355.6641	0.0	364201	response	n/a	201	correct_response
356.751	0.3	365314	stimulus	n/a	154	scrambled_car
357.2314	0.0	365806	response	n/a	201	correct_response
358.2002	0.3	366798	stimulus	n/a	116	scrambled_face
358.6631	0.0	367272	response	n/a	201	correct_response
359.7168	0.3	368351	stimulus	n/a	55	car
360.1436	0.0	368788	response	n/a	201	correct_response
361.1992	0.3	369869	stimulus	n/a	119	scrambled_face
361.6875	0.0	370369	response	n/a	201	correct_response
362.666	0.3	371371	stimulus	n/a	70	car
363.1914	0.0	371909	response	n/a	201	correct_response
364.1152	0.3	372855	stimulus	n/a	138	scrambled_face
364.4795	0.0	373228	response	n/a	201	correct_response
365.6143	0.3	374390	stimulus	n/a	21	face
366.0391	0.0	374825	response	n/a	201	correct_response
367.1143	0.3	375926	stimulus	n/a	13	face
367.5117	0.0	376333	response	n/a	201	correct_response
368.5303	0.3	377376	stimulus	n/a	10	face
368.8955	0.0	377750	response	n/a	201	correct_response
370.0293	0.3	378911	stimulus	n/a	74	car
370.6152	0.0	379511	response	n/a	201	correct_response
371.5957	0.3	380515	stimulus	n/a	30	face
371.959	0.0	380887	response	n/a	201	correct_response
373.1455	0.3	382102	stimulus	n/a	123	scrambled_face
373.7197	0.0	382690	response	n/a	201	correct_response
374.6777	0.3	383671	stimulus	n/a	132	scrambled_face
375.0469	0.0	384049	response	n/a	201	correct_response
376.1943	0.3	385224	stimulus	n/a	63	car
376.6475	0.0	385688	response	n/a	201	correct_response
377.7266	0.3	386793	stimulus	n/a	72	car
378.2148	0.0	387293	response	n/a	201	correct_response
379.21	0.3	388312	stimulus	n/a	163	scrambled_car
379.5996	0.0	388711	response	n/a	201	correct_response
380.7422	0.3	389881	stimulus	n/a	106	scrambled_face
381.167	0.0	390316	response	n/a	201	correct_response
382.3086	0.3	391485	stimulus	n/a	80	car
382.7275	0.0	391914	response	n/a	201	correct_response
419.0459	0.3	429104	stimulus	n/a	78	car
419.5986	0.0	429670	response	n/a	201	correct_response
420.6455	0.3	430742	stimulus	n/a	104	scrambled_face
421.0625	0.0	431169	response	n/a	201	correct_response
422.0615	0.3	432192	stimulus	n/a	113	scrambled_face
422.4307	0.0	432570	response	n/a	201	correct_response
423.5771	0.3	433744	stimulus	n/a	121	scrambled_face
423.9502	0.0	434126	response	n/a	201	correct_response
425.0264	0.3	435228	stimulus	n/a	142	scrambled_car
425.3662	0.0	435576	response	n/a	201	correct_response
426.5928	0.3	436832	stimulus	n/a	178	scrambled_car
426.9023	0.0	437149	response	n/a	201	correct_response
428.126	0.3	438402	stimulus	n/a	40	face
428.5742	0.0	438861	response	n/a	201	correct_response
429.6084	0.3	439920	stimulus	n/a	4	face
430.0225	0.0	440344	response	n/a	201	correct_response
431.041	0.3	441387	stimulus	n/a	77	car
431.4385	0.0	441794	response	n/a	201	correct_response
432.457	0.3	442837	stimulus	n/a	164	scrambled_car
432.8857	0.0	443276	response	n/a	201	correct_response
434.04	0.3	444458	stimulus	n/a	170	scrambled_car
434.5098	0.0	444939	response	n/a	201	correct_response
435.5068	0.3	445960	stimulus	n/a	136	scrambled_face
435.8535	0.0	446315	response	n/a	201	correct_response
436.9727	0.3	447461	stimulus	n/a	11	face
437.3818	0.0	447880	response	n/a	201	correct_response
438.5557	0.3	449082	stimulus	n/a	17	face
438.9502	0.0	449486	response	n/a	201	correct_response
440.1543	0.3	450719	stimulus	n/a	68	car
440.6777	0.0	451255	response	n/a	201	correct_response
441.6211	0.3	452221	stimulus	n/a	134	scrambled_face
441.9658	0.0	452574	response	n/a	201	correct_response
443.1533	0.3	453790	stimulus	n/a	160	scrambled_car
443.4297	0.0	454073	response	n/a	201	correct_response
444.6865	0.3	455360	stimulus	n/a	152	scrambled_car
444.9814	0.0	455662	response	n/a	201	correct_response
446.2363	0.3	456947	stimulus	n/a	158	scrambled_car
446.6455	0.0	457366	response	n/a	201	correct_response
447.7354	0.3	458482	stimulus	n/a	27	face
448.1182	0.0	458874	response	n/a	201	correct_response
449.1514	0.3	459932	stimulus	n/a	129	scrambled_face
449.4697	0.0	460258	response	n/a	202	incorrect_response
450.751	0.3	461570	stimulus	n/a	118	scrambled_face
451.2539	0.0	462085	response	n/a	201	correct_response
452.2666	0.3	463122	stimulus	n/a	57	car
452.7256	0.0	463592	response	n/a	201	correct_response
453.7334	0.3	464624	stimulus	n/a	171	scrambled_car
454.2539	0.0	465157	response	n/a	202	incorrect_response
455.2822	0.3	466210	stimulus	n/a	30	face
455.71	0.0	466648	response	n/a	201	correct_response
456.8652	0.3	467831	stimulus	n/a	48	car
457.3896	0.0	468368	response	n/a	201	correct_response
458.3818	0.3	469384	stimulus	n/a	44	car
458.7334	0.0	469744	response	n/a	201	correct_response
459.9473	0.3	470987	stimulus	n/a	20	face
460.2773	0.0	471325	response	n/a	201	correct_response
461.4805	0.3	472557	stimulus	n/a	79	car
461.8613	0.0	472947	response	n/a	201	correct_response
463.0801	0.3	474195	stimulus	n/a	144	scrambled_car
463.6611	0.0	474790	response	n/a	201	correct_response
464.5459	0.3	475696	stimulus	n/a	50	car
464.9492	0.0	476109	response	n/a	201	correct_response
466.0293	0.3	477215	stimulus	n/a	10	face
466.4297	0.0	477625	response	n/a	201	correct_response
467.6279	0.3	478852	stimulus	n/a	101	scrambled_face
468.165	0.0	479402	response	n/a	201	correct_response
469.1611	0.3	480422	stimulus	n/a	21	face
469.6133	0.0	480885	response	n/a	201	correct_response
470.6602	0.3	481957	stimulus	n/a	150	scrambled_car
471.2129	0.0	482523	response	n/a	201	correct_response
472.0938	0.3	483425	stimulus	n/a	67	car
472.3887	0.0	483727	response	n/a	201	correct_response
473.4932	0.3	484858	stimulus	n/a	159	scrambled_car
473.8447	0.0	485218	response	n/a	202	incorrect_response
474.9756	0.3	486376	stimulus	n/a	23	face
475.4932	0.0	486906	response	n/a	201	correct_response
476.375	0.3	487809	stimulus	n/a	11	face
476.7734	0.0	488217	response	n/a	201	correct_response
477.9414	0.3	489413	stimulus	n/a	71	car
478.6367	0.0	490125	response	n/a	201	correct_response
535.2373	0.3	548084	stimulus	n/a	5	face
535.748	0.0	548607	response	n/a	201	correct_response
536.7705	0.3	549654	stimulus	n/a	131	scrambled_face
537.1475	0.0	550040	response	n/a	201	correct_response
538.2861	0.3	551206	stimulus	n/a	169	scrambled_car
538.8682	0.0	551802	response	n/a	201	correct_response
539.7188	0.3	552673	stimulus	n/a	73	car
540.124	0.0	553088	response	n/a	201	correct_response
541.3018	0.3	554294	stimulus	n/a	1	face
541.668	0.0	554669	response	n/a	201	correct_response
542.835	0.3	555864	stimulus	n/a	18	face
543.1875	0.0	556225	response	n/a	201	correct_response
544.418	0.3	557485	stimulus	n/a	164	scrambled_car
544.8594	0.0	557937	response	n/a	201	correct_response
545.917	0.3	559020	stimulus	n/a	55	car
546.9795	0.0	560108	response	n/a	201	correct_response
547.5	0.3	560641	stimulus	n/a	146	scrambled_car
547.9873	0.0	561140	response	n/a	201	correct_response
548.916	0.3	562091	stimulus	n/a	179	scrambled_car
549.3877	0.0	562574	response	n/a	201	correct_response
550.4658	0.3	563678	stimulus	n/a	75	car
550.8594	0.0	564081	response	n/a	201	correct_response
551.915	0.3	565162	stimulus	n/a	147	scrambled_car
552.3877	0.0	565646	response	n/a	201	correct_response
553.3311	0.3	566612	stimulus	n/a	54	car
553.6914	0.0	566981	response	n/a	201	correct_response
554.7969	0.3	568113	stimulus	n/a	64	car
555.1797	0.0	568505	response	n/a	201	correct_response
556.3799	0.3	569734	stimulus	n/a	112	scrambled_face
556.6914	0.0	570053	response	n/a	202	incorrect_response
557.8965	0.3	571287	stimulus	n/a	162	scrambled_car
558.3955	0.0	571798	response	n/a	201	correct_response
559.4121	0.3	572839	stimulus	n/a	148	scrambled_car
559.7871	0.0	573223	response	n/a	201	correct_response
560.9619	0.3	574426	stimulus	n/a	35	face
561.3633	0.0	574837	response	n/a	201	correct_response
562.4277	0.3	575927	stimulus	n/a	38	face
562.8672	0.0	576377	response	n/a	201	correct_response
564.0107	0.3	577548	stimulus	n/a	4	face
564.3232	0.0	577868	response	n/a	201	correct_response
565.543	0.3	579117	stimulus	n/a	56	car
566.0752	0.0	579662	response	n/a	201	correct_response
567.0762	0.3	580687	stimulus	n/a	142	scrambled_car
568.6426	0.3	582291	stimulus	n/a	102	scrambled_face
569.1553	0.0	582816	response	n/a	201	correct_response
570.1914	0.3	583877	stimulus	n/a	39	face
570.6514	0.0	584348	response	n/a	201	correct_response
571.7246	0.3	585447	stimulus	n/a	66	car
572.1309	0.0	585863	response	n/a	201	correct_response
573.2236	0.3	586982	stimulus	n/a	145	scrambled_car
573.7314	0.0	587502	response	n/a	201	correct_response
574.707	0.3	588501	stimulus	n/a	24	face
575.123	0.0	588927	response	n/a	201	correct_response
576.1562	0.3	589985	stimulus	n/a	43	car
576.6348	0.0	590475	response	n/a	201	correct_response
577.7227	0.3	591589	stimulus	n/a	156	scrambled_car
579.2715	0.3	593175	stimulus	n/a	117	scrambled_face
579.5625	0.0	593473	response	n/a	201	correct_response
580.8379	0.3	594779	stimulus	n/a	107	scrambled_face
581.2188	0.0	595169	response	n/a	201	correct_response
582.3877	0.3	596366	stimulus	n/a	51	car
582.8506	0.0	596840	response	n/a	201	correct_response
583.8701	0.3	597884	stimulus	n/a	157	scrambled_car
584.5547	0.0	598585	response	n/a	201	correct_response
585.2861	0.3	599334	stimulus	n/a	26	face
585.707	0.0	599765	response	n/a	201	correct_response
586.8359	0.3	600921	stimulus	n/a	167	scrambled_car
587.3311	0.0	601428	response	n/a	201	correct_response
588.4355	0.3	602559	stimulus	n/a	3	face
588.8184	0.0	602951	response	n/a	201	correct_response
590.001	0.3	604162	stimulus	n/a	115	scrambled_face
590.6426	0.0	604819	response	n/a	201	correct_response
591.6006	0.3	605800	stimulus	n/a	31	face
591.9941	0.0	606203	response	n/a	201	correct_response
593.1504	0.3	607387	stimulus	n/a	16	face
593.6426	0.0	607891	response	n/a	201	correct_response
594.6826	0.3	608956	stimulus	n/a	15	face
595.0742	0.0	609357	response	n/a	201	correct_response
657.8105	0.3	673599	stimulus	n/a	141	scrambled_car
658.3369	0.0	674138	response	n/a	201	correct_response
659.293	0.3	675117	stimulus	n/a	127	scrambled_face
659.625	0.0	675457	response	n/a	201	correct_response
660.8262	0.3	676687	stimulus	n/a	70	car
661.2568	0.0	677128	response	n/a	201	correct_response
662.375	0.3	678273	stimulus	n/a	170	scrambled_car
662.6895	0.0	678595	response	n/a	202	incorrect_response
663.8584	0.3	679792	stimulus	n/a	174	scrambled_car
664.2168	0.0	680159	response	n/a	201	correct_response
665.3574	0.3	681327	stimulus	n/a	135	scrambled_face
665.6406	0.0	681617	response	n/a	201	correct_response
666.957	0.3	682965	stimulus	n/a	9	face
667.4248	0.0	683444	response	n/a	201	correct_response
668.4229	0.3	684466	stimulus	n/a	124	scrambled_face
668.9766	0.0	685033	response	n/a	201	correct_response
669.9062	0.3	685985	stimulus	n/a	149	scrambled_car
670.3926	0.0	686483	response	n/a	201	correct_response
671.4561	0.3	687572	stimulus	n/a	74	car
671.873	0.0	687999	response	n/a	201	correct_response
672.9717	0.3	689124	stimulus	n/a	130	scrambled_face
673.457	0.0	689621	response	n/a	201	correct_response
674.5049	0.3	690694	stimulus	n/a	49	car
674.9053	0.0	691104	response	n/a	201	correct_response
676.0039	0.3	692229	stimulus	n/a	173	scrambled_car
676.585	0.0	692824	response	n/a	201	correct_response
677.4033	0.3	693662	stimulus	n/a	105	scrambled_face
677.8252	0.0	694094	response	n/a	201	correct_response
678.9531	0.3	695249	stimulus	n/a	2	face
679.4492	0.0	695757	response	n/a	201	correct_response
680.5186	0.3	696852	stimulus	n/a	60	car
680.9443	0.0	697288	response	n/a	202	incorrect_response
681.9521	0.3	698320	stimulus	n/a	7	face
682.4805	0.0	698861	response	n/a	201	correct_response
683.4678	0.3	699872	stimulus	n/a	103	scrambled_face
683.9844	0.0	700401	response	n/a	201	correct_response
684.917	0.3	701356	stimulus	n/a	40	face
685.2646	0.0	701712	response	n/a	201	correct_response
686.5166	0.3	702994	stimulus	n/a	58	car
687.0723	0.0	703563	response	n/a	201	correct_response
687.9834	0.3	704496	stimulus	n/a	165	scrambled_car
688.417	0.0	704940	response	n/a	201	correct_response
689.4326	0.3	705980	stimulus	n/a	176	scrambled_car
689.9443	0.0	706504	response	n/a	201	correct_response
690.999	0.3	707584	stimulus	n/a	111	scrambled_face
691.4082	0.0	708003	response	n/a	201	correct_response
692.4648	0.3	709085	stimulus	n/a	6	face
692.8408	0.0	709470	response	n/a	201	correct_response
693.9307	0.3	710586	stimulus	n/a	154	scrambled_car
694.3447	0.0	711010	response	n/a	201	correct_response
695.3975	0.3	712088	stimulus	n/a	152	scrambled_car
695.6641	0.0	712361	response	n/a	201	correct_response
