onset	duration	sample	trial_type	stim_file	value	event_type
63.9062	0.3	65441	stimulus	n/a	31	face
64.3105	0.0	65855	response	n/a	201	correct_response
65.4727	0.3	67045	stimulus	n/a	69	car
65.9346	0.0	67518	response	n/a	201	correct_response
66.9893	0.3	68598	stimulus	n/a	10	face
67.415	0.0	69034	response	n/a	202	incorrect_response
68.5713	0.3	70218	stimulus	n/a	162	scrambled_car
68.9434	0.0	70599	response	n/a	201	correct_response
70.0879	0.3	71771	stimulus	n/a	55	car
70.4951	0.0	72188	response	n/a	201	correct_response
71.5537	0.3	73272	stimulus	n/a	33	face
71.9824	0.0	73711	response	n/a	201	correct_response
73.0703	0.3	74825	stimulus	n/a	114	scrambled_face
73.4707	0.0	75235	response	n/a	201	correct_response
74.5527	0.3	76343	stimulus	n/a	153	scrambled_car
74.9668	0.0	76767	response	n/a	201	correct_response
76.1025	0.3	77930	stimulus	n/a	133	scrambled_face
76.4307	0.0	78266	response	n/a	201	correct_response
77.6182	0.3	79482	stimulus	n/a	107	scrambled_face
77.959	0.0	79831	response	n/a	201	correct_response
88.6309	0.3	90759	stimulus	n/a	134	scrambled_face
88.9668	0.0	91103	response	n/a	201	correct_response
90.1807	0.3	92346	stimulus	n/a	77	car
90.6221	0.0	92798	response	n/a	202	incorrect_response
91.5801	0.3	93779	stimulus	n/a	70	car
92.0859	0.0	94297	response	n/a	201	correct_response
93.1797	0.3	95417	stimulus	n/a	16	face
93.5342	0.0	95780	response	n/a	202	incorrect_response
94.7627	0.3	97038	stimulus	n/a	104	scrambled_face
95.1104	0.0	97394	response	n/a	201	correct_response
96.2285	0.3	98539	stimulus	n/a	145	scrambled_car
96.6465	0.0	98967	response	n/a	201	correct_response
97.8281	0.3	100177	stimulus	n/a	29	face
98.3584	0.0	100720	response	n/a	201	correct_response
99.2441	0.3	101627	stimulus	n/a	22	face
99.582	0.0	101973	response	n/a	201	correct_response
100.6602	0.3	103077	stimulus	n/a	121	scrambled_face
101.1426	0.0	103571	response	n/a	201	correct_response
102.126	0.3	104578	stimulus	n/a	36	face
102.5098	0.0	104971	response	n/a	201	correct_response
103.5596	0.3	106046	stimulus	n/a	141	scrambled_car
103.9023	0.0	106397	response	n/a	201	correct_response
104.9922	0.3	107513	stimulus	n/a	60	car
105.4619	0.0	107994	response	n/a	201	correct_response
106.5586	0.3	109117	stimulus	n/a	126	scrambled_face
106.9658	0.0	109534	response	n/a	201	correct_response
107.9746	0.3	110567	stimulus	n/a	164	scrambled_car
108.4219	0.0	111025	response	n/a	201	correct_response
109.5068	0.3	112136	stimulus	n/a	154	scrambled_car
109.8623	0.0	112500	response	n/a	201	correct_response
110.957	0.3	113621	stimulus	n/a	138	scrambled_face
111.3262	0.0	113999	response	n/a	201	correct_response
112.4893	0.3	115190	stimulus	n/a	166	scrambled_car
112.8535	0.0	115563	response	n/a	201	correct_response
114.0723	0.3	116811	stimulus	n/a	173	scrambled_car
114.4297	0.0	117177	response	n/a	201	correct_response
115.5215	0.3	118295	stimulus	n/a	158	scrambled_car
115.9414	0.0	118725	response	n/a	201	correct_response
116.9209	0.3	119728	stimulus	n/a	111	scrambled_face
117.2061	0.0	120020	response	n/a	201	correct_response
118.3535	0.3	121195	stimulus	n/a	7	face
118.7021	0.0	121552	response	n/a	201	correct_response
119.9365	0.3	122816	stimulus	n/a	124	scrambled_face
120.3975	0.0	123288	response	n/a	201	correct_response
121.4697	0.3	124386	stimulus	n/a	52	car
121.9258	0.0	124853	response	n/a	201	correct_response
122.9023	0.3	125853	stimulus	n/a	73	car
123.2695	0.0	126229	response	n/a	201	correct_response
124.3848	0.3	127371	stimulus	n/a	15	face
124.8936	0.0	127892	response	n/a	201	correct_response
125.9512	0.3	128975	stimulus	n/a	47	car
126.3418	0.0	129375	response	n/a	201	correct_response
127.4844	0.3	130545	stimulus	n/a	172	scrambled_car
127.8379	0.0	130907	response	n/a	201	correct_response
128.917	0.3	132012	stimulus	n/a	147	scrambled_car
129.2852	0.0	132389	response	n/a	201	correct_response
130.3164	0.3	133445	stimulus	n/a	150	scrambled_car
130.6699	0.0	133807	response	n/a	201	correct_response
131.7158	0.3	134878	stimulus	n/a	131	scrambled_face
132.0859	0.0	135257	response	n/a	201	correct_response
133.2324	0.3	136431	stimulus	n/a	80	car
133.5732	0.0	136780	response	n/a	201	correct_response
134.7646	0.3	138000	stimulus	n/a	43	car
135.1738	0.0	138419	response	n/a	201	correct_response
136.3311	0.3	139604	stimulus	n/a	132	scrambled_face
136.7578	0.0	140041	response	n/a	201	correct_response
137.7471	0.3	141054	stimulus	n/a	171	scrambled_car
138.2217	0.0	141540	response	n/a	201	correct_response
139.3467	0.3	142692	stimulus	n/a	63	car
139.7256	0.0	143080	response	n/a	201	correct_response
140.7627	0.3	144142	stimulus	n/a	135	scrambled_face
141.0449	0.0	144431	response	n/a	201	correct_response
142.3457	0.3	145763	stimulus	n/a	109	scrambled_face
142.6133	0.0	146037	response	n/a	202	incorrect_response
143.8945	0.3	147349	stimulus	n/a	101	scrambled_face
144.333	0.0	147798	response	n/a	201	correct_response
145.3447	0.3	148834	stimulus	n/a	128	scrambled_face
145.6455	0.0	149142	response	n/a	201	correct_response
146.8604	0.3	150386	stimulus	n/a	37	face
147.2129	0.0	150747	response	n/a	201	correct_response
153.5078	0.3	157193	stimulus	n/a	178	scrambled_car
153.9326	0.0	157628	response	n/a	201	correct_response
154.9238	0.3	158643	stimulus	n/a	151	scrambled_car
155.3008	0.0	159029	response	n/a	201	correct_response
156.3408	0.3	160094	stimulus	n/a	3	face
156.6689	0.0	160430	response	n/a	201	correct_response
157.9062	0.3	161697	stimulus	n/a	156	scrambled_car
158.2852	0.0	162085	response	n/a	201	correct_response
159.3398	0.3	163165	stimulus	n/a	148	scrambled_car
159.6934	0.0	163527	response	n/a	201	correct_response
160.8223	0.3	164683	stimulus	n/a	163	scrambled_car
161.1973	0.0	165067	response	n/a	201	correct_response
162.2881	0.3	166184	stimulus	n/a	56	car
162.6533	0.0	166558	response	n/a	201	correct_response
163.8379	0.3	167771	stimulus	n/a	75	car
164.2207	0.0	168163	response	n/a	201	correct_response
165.2539	0.3	169221	stimulus	n/a	53	car
165.7168	0.0	169695	response	n/a	201	correct_response
166.7363	0.3	170739	stimulus	n/a	66	car
167.1885	0.0	171202	response	n/a	201	correct_response
168.3193	0.3	172360	stimulus	n/a	9	face
168.7246	0.0	172775	response	n/a	202	incorrect_response
169.9023	0.3	173981	stimulus	n/a	120	scrambled_face
170.2363	0.0	174323	response	n/a	201	correct_response
171.3018	0.3	175414	stimulus	n/a	176	scrambled_car
171.7246	0.0	175847	response	n/a	201	correct_response
172.9014	0.3	177052	stimulus	n/a	152	scrambled_car
173.1963	0.0	177354	response	n/a	201	correct_response
174.4004	0.3	178587	stimulus	n/a	177	scrambled_car
174.709	0.0	178903	response	n/a	201	correct_response
175.833	0.3	180054	stimulus	n/a	38	face
176.165	0.0	180394	response	n/a	201	correct_response
177.3496	0.3	181607	stimulus	n/a	74	car
177.7969	0.0	182065	response	n/a	202	incorrect_response
178.8486	0.3	183142	stimulus	n/a	42	car
179.3486	0.0	183654	response	n/a	201	correct_response
180.4482	0.3	184780	stimulus	n/a	34	face
180.8369	0.0	185178	response	n/a	202	incorrect_response
182.0312	0.3	186401	stimulus	n/a	179	scrambled_car
182.54	0.0	186922	response	n/a	201	correct_response
183.5645	0.3	187971	stimulus	n/a	125	scrambled_face
184.0127	0.0	188430	response	n/a	201	correct_response
185.0801	0.3	189523	stimulus	n/a	144	scrambled_car
185.4766	0.0	189929	response	n/a	201	correct_response
186.4961	0.3	190973	stimulus	n/a	137	scrambled_face
186.8926	0.0	191379	response	n/a	201	correct_response
187.9795	0.3	192492	stimulus	n/a	175	scrambled_car
188.4443	0.0	192968	response	n/a	201	correct_response
189.4951	0.3	194044	stimulus	n/a	58	car
189.8525	0.0	194410	response	n/a	201	correct_response
191.0781	0.3	195665	stimulus	n/a	117	scrambled_face
191.4365	0.0	196032	response	n/a	202	incorrect_response
192.6104	0.3	197234	stimulus	n/a	27	face
193.124	0.0	197760	response	n/a	201	correct_response
194.0938	0.3	198753	stimulus	n/a	106	scrambled_face
194.5166	0.0	199186	response	n/a	201	correct_response
195.5762	0.3	200271	stimulus	n/a	149	scrambled_car
196.2441	0.0	200955	response	n/a	201	correct_response
197.043	0.3	201773	stimulus	n/a	41	car
197.7158	0.0	202462	response	n/a	201	correct_response
198.4756	0.3	203240	stimulus	n/a	14	face
198.9883	0.0	203765	response	n/a	201	correct_response
199.958	0.3	204758	stimulus	n/a	67	car
200.4678	0.0	205280	response	n/a	201	correct_response
201.5244	0.3	206362	stimulus	n/a	35	face
201.9717	0.0	206820	response	n/a	201	correct_response
203.04	0.3	207914	stimulus	n/a	59	car
203.5156	0.0	208401	response	n/a	201	correct_response
204.4902	0.3	209399	stimulus	n/a	26	face
204.9961	0.0	209917	response	n/a	201	correct_response
205.9062	0.3	210849	stimulus	n/a	1	face
206.2363	0.0	211187	response	n/a	201	correct_response
207.3721	0.3	212350	stimulus	n/a	46	car
207.9004	0.0	212891	response	n/a	201	correct_response
208.8555	0.3	213869	stimulus	n/a	18	face
209.2441	0.0	214267	response	n/a	201	correct_response
210.2881	0.3	215336	stimulus	n/a	160	scrambled_car
210.668	0.0	215725	response	n/a	201	correct_response
211.8369	0.3	216922	stimulus	n/a	5	face
212.3721	0.0	217470	response	n/a	201	correct_response
222.9502	0.3	228302	stimulus	n/a	62	car
223.3633	0.0	228725	response	n/a	201	correct_response
224.3662	0.3	229752	stimulus	n/a	142	scrambled_car
224.8438	0.0	230241	response	n/a	201	correct_response
225.8994	0.3	231322	stimulus	n/a	54	car
226.292	0.0	231724	response	n/a	201	correct_response
227.4482	0.3	232908	stimulus	n/a	155	scrambled_car
227.9473	0.0	233419	response	n/a	201	correct_response
229.0312	0.3	234529	stimulus	n/a	40	face
229.4355	0.0	234943	response	n/a	201	correct_response
230.5469	0.3	236081	stimulus	n/a	168	scrambled_car
230.9717	0.0	236516	response	n/a	201	correct_response
231.9639	0.3	237532	stimulus	n/a	8	face
232.2754	0.0	237851	response	n/a	201	correct_response
233.4629	0.3	239067	stimulus	n/a	102	scrambled_face
233.9072	0.0	239522	response	n/a	201	correct_response
234.8789	0.3	240517	stimulus	n/a	68	car
235.2598	0.0	240907	response	n/a	201	correct_response
236.2949	0.3	241967	stimulus	n/a	165	scrambled_car
236.6191	0.0	242299	response	n/a	202	incorrect_response
237.7617	0.3	243469	stimulus	n/a	110	scrambled_face
238.2676	0.0	243987	response	n/a	201	correct_response
239.2607	0.3	245004	stimulus	n/a	51	car
239.6436	0.0	245396	response	n/a	201	correct_response
240.71	0.3	246488	stimulus	n/a	28	face
241.2109	0.0	247001	response	n/a	201	correct_response
242.293	0.3	248109	stimulus	n/a	108	scrambled_face
242.707	0.0	248533	response	n/a	201	correct_response
243.8594	0.3	249713	stimulus	n/a	174	scrambled_car
244.2988	0.0	250163	response	n/a	201	correct_response
245.3252	0.3	251214	stimulus	n/a	157	scrambled_car
245.6826	0.0	251580	response	n/a	201	correct_response
246.7744	0.3	252698	stimulus	n/a	123	scrambled_face
247.1309	0.0	253063	response	n/a	201	correct_response
248.1914	0.3	254149	stimulus	n/a	103	scrambled_face
248.4746	0.0	254439	response	n/a	201	correct_response
249.6904	0.3	255684	stimulus	n/a	48	car
249.9951	0.0	255996	response	n/a	201	correct_response
251.123	0.3	257151	stimulus	n/a	180	scrambled_car
251.5312	0.0	257569	response	n/a	202	incorrect_response
252.5391	0.3	258601	stimulus	n/a	24	face
252.9785	0.0	259051	response	n/a	201	correct_response
254.0391	0.3	260137	stimulus	n/a	79	car
254.4434	0.0	260551	response	n/a	201	correct_response
255.5381	0.3	261672	stimulus	n/a	122	scrambled_face
255.8906	0.0	262033	response	n/a	201	correct_response
257.0879	0.3	263259	stimulus	n/a	44	car
257.5225	0.0	263704	response	n/a	201	correct_response
258.5205	0.3	264726	stimulus	n/a	118	scrambled_face
258.9072	0.0	265122	response	n/a	201	correct_response
259.9863	0.3	266227	stimulus	n/a	127	scrambled_face
260.4424	0.0	266694	response	n/a	201	correct_response
261.5527	0.3	267831	stimulus	n/a	64	car
261.9072	0.0	268194	response	n/a	201	correct_response
262.9688	0.3	269281	stimulus	n/a	159	scrambled_car
263.3145	0.0	269635	response	n/a	201	correct_response
264.5518	0.3	270902	stimulus	n/a	130	scrambled_face
265.0264	0.0	271388	response	n/a	201	correct_response
266.0684	0.3	272455	stimulus	n/a	112	scrambled_face
266.4346	0.0	272830	response	n/a	201	correct_response
267.5508	0.3	273973	stimulus	n/a	161	scrambled_car
267.8506	0.0	274280	response	n/a	201	correct_response
268.9668	0.3	275423	stimulus	n/a	170	scrambled_car
269.3066	0.0	275771	response	n/a	201	correct_response
270.5332	0.3	277027	stimulus	n/a	2	face
270.8428	0.0	277344	response	n/a	201	correct_response
272.0156	0.3	278545	stimulus	n/a	49	car
272.4668	0.0	279007	response	n/a	202	incorrect_response
273.4482	0.3	280012	stimulus	n/a	56	car
273.874	0.0	280448	response	n/a	201	correct_response
274.8652	0.3	281463	stimulus	n/a	20	face
275.4023	0.0	282013	response	n/a	201	correct_response
276.4639	0.3	283100	stimulus	n/a	70	car
277.0186	0.0	283668	response	n/a	202	incorrect_response
277.8809	0.3	284551	stimulus	n/a	19	face
278.4824	0.0	285167	response	n/a	201	correct_response
279.2969	0.3	286001	stimulus	n/a	13	face
279.6426	0.0	286355	response	n/a	201	correct_response
280.8965	0.3	287639	stimulus	n/a	139	scrambled_face
281.3545	0.0	288108	response	n/a	201	correct_response
292.625	0.3	299649	stimulus	n/a	21	face
293.1221	0.0	300158	response	n/a	201	correct_response
294.1748	0.3	301236	stimulus	n/a	4	face
294.5537	0.0	301624	response	n/a	201	correct_response
295.6406	0.3	302737	stimulus	n/a	146	scrambled_car
296.1943	0.0	303304	response	n/a	201	correct_response
297.124	0.3	304256	stimulus	n/a	17	face
297.5303	0.0	304672	response	n/a	201	correct_response
298.6396	0.3	305808	stimulus	n/a	164	scrambled_car
299.0498	0.0	306228	response	n/a	201	correct_response
300.2393	0.3	307446	stimulus	n/a	39	face
300.666	0.0	307883	response	n/a	201	correct_response
301.7217	0.3	308964	stimulus	n/a	50	car
302.2656	0.0	309521	response	n/a	201	correct_response
303.1885	0.3	310466	stimulus	n/a	24	face
303.6338	0.0	310922	response	n/a	201	correct_response
304.6709	0.3	311984	stimulus	n/a	121	scrambled_face
305.0742	0.0	312397	response	n/a	201	correct_response
306.1865	0.3	313536	stimulus	n/a	126	scrambled_face
306.5537	0.0	313912	response	n/a	201	correct_response
307.7031	0.3	315089	stimulus	n/a	33	face
308.1055	0.0	315501	response	n/a	201	correct_response
309.2529	0.3	316676	stimulus	n/a	79	car
309.6738	0.0	317107	response	n/a	201	correct_response
310.7354	0.3	318194	stimulus	n/a	104	scrambled_face
311.1377	0.0	318606	response	n/a	201	correct_response
312.252	0.3	319747	stimulus	n/a	26	face
312.6816	0.0	320187	response	n/a	201	correct_response
313.8174	0.3	321350	stimulus	n/a	71	car
314.3613	0.0	321907	response	n/a	201	correct_response
315.25	0.3	322817	stimulus	n/a	142	scrambled_car
315.626	0.0	323202	response	n/a	201	correct_response
316.8164	0.3	324421	stimulus	n/a	175	scrambled_car
317.1533	0.0	324766	response	n/a	202	incorrect_response
318.3164	0.3	325957	stimulus	n/a	165	scrambled_car
318.7773	0.0	326429	response	n/a	201	correct_response
319.8984	0.3	327577	stimulus	n/a	158	scrambled_car
320.2656	0.0	327953	response	n/a	201	correct_response
321.3652	0.3	329079	stimulus	n/a	177	scrambled_car
321.6816	0.0	329403	response	n/a	201	correct_response
322.9473	0.3	330699	stimulus	n/a	141	scrambled_car
323.2812	0.0	331041	response	n/a	201	correct_response
324.5137	0.3	332303	stimulus	n/a	107	scrambled_face
324.8418	0.0	332639	response	n/a	201	correct_response
326.0469	0.3	333873	stimulus	n/a	161	scrambled_car
326.3369	0.0	334170	response	n/a	201	correct_response
327.5625	0.3	335425	stimulus	n/a	34	face
327.9131	0.0	335784	response	n/a	201	correct_response
329.1455	0.3	337046	stimulus	n/a	58	car
329.5537	0.0	337464	response	n/a	202	incorrect_response
330.5947	0.3	338530	stimulus	n/a	7	face
331.1455	0.0	339094	response	n/a	201	correct_response
332.0947	0.3	340066	stimulus	n/a	67	car
332.4014	0.0	340380	response	n/a	201	correct_response
333.5107	0.3	341516	stimulus	n/a	110	scrambled_face
333.7617	0.0	341773	response	n/a	202	incorrect_response
334.96	0.3	343000	stimulus	n/a	140	scrambled_face
335.417	0.0	343468	response	n/a	201	correct_response
336.4434	0.3	344519	stimulus	n/a	169	scrambled_car
337.0254	0.0	345115	response	n/a	201	correct_response
338.042	0.3	346156	stimulus	n/a	66	car
338.4893	0.0	346614	response	n/a	201	correct_response
339.5752	0.3	347726	stimulus	n/a	57	car
340.1367	0.0	348301	response	n/a	201	correct_response
341.0078	0.3	349193	stimulus	n/a	134	scrambled_face
341.4727	0.0	349669	response	n/a	201	correct_response
342.4736	0.3	350694	stimulus	n/a	128	scrambled_face
342.9453	0.0	351177	response	n/a	201	correct_response
343.9404	0.3	352196	stimulus	n/a	16	face
344.3047	0.0	352569	response	n/a	201	correct_response
345.4229	0.3	353714	stimulus	n/a	180	scrambled_car
345.833	0.0	354134	response	n/a	201	correct_response
346.9893	0.3	355318	stimulus	n/a	1	face
347.4414	0.0	355781	response	n/a	201	correct_response
348.5215	0.3	356887	stimulus	n/a	144	scrambled_car
348.9131	0.0	357288	response	n/a	201	correct_response
350.0381	0.3	358440	stimulus	n/a	54	car
350.4805	0.0	358893	response	n/a	201	correct_response
351.5537	0.3	359992	stimulus	n/a	127	scrambled_face
351.9609	0.0	360409	response	n/a	202	incorrect_response
361.1172	0.3	369785	stimulus	n/a	32	face
361.6328	0.0	370313	response	n/a	201	correct_response
362.6504	0.3	371355	stimulus	n/a	5	face
363.0488	0.0	371763	response	n/a	201	correct_response
364.1328	0.3	372873	stimulus	n/a	108	scrambled_face
364.5049	0.0	373254	response	n/a	201	correct_response
365.582	0.3	374357	stimulus	n/a	113	scrambled_face
365.9922	0.0	374777	response	n/a	201	correct_response
367.0156	0.3	375825	stimulus	n/a	137	scrambled_face
367.3203	0.0	376137	response	n/a	201	correct_response
368.4648	0.3	377309	stimulus	n/a	41	car
368.8408	0.0	377694	response	n/a	201	correct_response
370.0146	0.3	378896	stimulus	n/a	78	car
370.5127	0.0	379406	response	n/a	201	correct_response
371.4473	0.3	380363	stimulus	n/a	75	car
371.7764	0.0	380700	response	n/a	201	correct_response
372.8633	0.3	381813	stimulus	n/a	172	scrambled_car
373.3682	0.0	382330	response	n/a	201	correct_response
374.3623	0.3	383348	stimulus	n/a	13	face
374.6963	0.0	383690	response	n/a	201	correct_response
375.7617	0.3	384781	stimulus	n/a	17	face
376.0166	0.0	385042	response	n/a	202	incorrect_response
377.3281	0.3	386385	stimulus	n/a	51	car
378.8945	0.3	387989	stimulus	n/a	143	scrambled_car
379.3682	0.0	388474	response	n/a	201	correct_response
380.3936	0.3	389524	stimulus	n/a	118	scrambled_face
381.0078	0.0	390153	response	n/a	202	incorrect_response
381.9434	0.3	391111	stimulus	n/a	61	car
382.4482	0.0	391628	response	n/a	201	correct_response
383.5098	0.3	392715	stimulus	n/a	131	scrambled_face
384.0078	0.0	393225	response	n/a	201	correct_response
385.0752	0.3	394318	stimulus	n/a	73	car
385.4404	0.0	394692	response	n/a	201	correct_response
386.5088	0.3	395786	stimulus	n/a	18	face
386.9766	0.0	396265	response	n/a	201	correct_response
387.9414	0.3	397253	stimulus	n/a	68	car
388.4639	0.0	397788	response	n/a	201	correct_response
389.3574	0.3	398703	stimulus	n/a	138	scrambled_face
389.7764	0.0	399132	response	n/a	201	correct_response
390.8066	0.3	400187	stimulus	n/a	166	scrambled_car
391.2959	0.0	400688	response	n/a	201	correct_response
392.29	0.3	401706	stimulus	n/a	149	scrambled_car
392.6484	0.0	402073	response	n/a	201	correct_response
393.8057	0.3	403258	stimulus	n/a	174	scrambled_car
394.2002	0.0	403662	response	n/a	201	correct_response
395.3887	0.3	404879	stimulus	n/a	145	scrambled_car
395.6562	0.0	405153	response	n/a	201	correct_response
396.8877	0.3	406414	stimulus	n/a	163	scrambled_car
397.3281	0.0	406865	response	n/a	201	correct_response
398.4707	0.3	408035	stimulus	n/a	170	scrambled_car
398.8398	0.0	408413	response	n/a	201	correct_response
399.9033	0.3	409502	stimulus	n/a	36	face
400.2236	0.0	409830	response	n/a	201	correct_response
401.5029	0.3	411140	stimulus	n/a	29	face
401.8398	0.0	411485	response	n/a	201	correct_response
403.0527	0.3	412727	stimulus	n/a	20	face
403.3916	0.0	413074	response	n/a	201	correct_response
404.502	0.3	414211	stimulus	n/a	8	face
404.8633	0.0	414581	response	n/a	201	correct_response
405.9346	0.3	415678	stimulus	n/a	15	face
406.2559	0.0	416007	response	n/a	201	correct_response
407.5342	0.3	417316	stimulus	n/a	152	scrambled_car
407.9199	0.0	417711	response	n/a	201	correct_response
409.1172	0.3	418937	stimulus	n/a	124	scrambled_face
409.5752	0.0	419406	response	n/a	201	correct_response
410.6328	0.3	420489	stimulus	n/a	77	car
410.9912	0.0	420856	response	n/a	201	correct_response
412.2158	0.3	422110	stimulus	n/a	23	face
412.7432	0.0	422650	response	n/a	201	correct_response
413.6318	0.3	423560	stimulus	n/a	102	scrambled_face
414.1035	0.0	424043	response	n/a	201	correct_response
415.1152	0.3	425079	stimulus	n/a	103	scrambled_face
415.5117	0.0	425485	response	n/a	201	correct_response
416.6143	0.3	426614	stimulus	n/a	109	scrambled_face
417.0078	0.0	427017	response	n/a	201	correct_response
418.2139	0.3	428252	stimulus	n/a	47	car
418.6631	0.0	428712	response	n/a	201	correct_response
419.6797	0.3	429753	stimulus	n/a	147	scrambled_car
420.167	0.0	430252	response	n/a	201	correct_response
427.0938	0.3	437345	stimulus	n/a	64	car
427.6475	0.0	437912	response	n/a	201	correct_response
428.5771	0.3	438864	stimulus	n/a	53	car
428.9756	0.0	439272	response	n/a	201	correct_response
430.0762	0.3	440399	stimulus	n/a	154	scrambled_car
430.4229	0.0	440754	response	n/a	201	correct_response
431.5088	0.3	441866	stimulus	n/a	133	scrambled_face
431.8154	0.0	442180	response	n/a	202	incorrect_response
432.9756	0.3	443368	stimulus	n/a	115	scrambled_face
433.3916	0.0	443794	response	n/a	201	correct_response
434.4746	0.3	444903	stimulus	n/a	146	scrambled_car
434.8633	0.0	445301	response	n/a	201	correct_response
435.8906	0.3	446353	stimulus	n/a	116	scrambled_face
436.3027	0.0	446775	response	n/a	201	correct_response
437.4238	0.3	447923	stimulus	n/a	42	car
437.8311	0.0	448340	response	n/a	201	correct_response
438.9062	0.3	449441	stimulus	n/a	125	scrambled_face
439.3672	0.0	449913	response	n/a	201	correct_response
440.3721	0.3	450942	stimulus	n/a	171	scrambled_car
440.8711	0.0	451453	response	n/a	201	correct_response
441.9053	0.3	452512	stimulus	n/a	48	car
442.2471	0.0	452862	response	n/a	201	correct_response
443.3545	0.3	453996	stimulus	n/a	176	scrambled_car
443.959	0.0	454615	response	n/a	201	correct_response
444.8047	0.3	455481	stimulus	n/a	150	scrambled_car
445.2227	0.0	455909	response	n/a	201	correct_response
446.2207	0.3	456931	stimulus	n/a	160	scrambled_car
446.6309	0.0	457351	response	n/a	201	correct_response
447.7695	0.3	458517	stimulus	n/a	25	face
448.1104	0.0	458866	response	n/a	201	correct_response
449.3525	0.3	460138	stimulus	n/a	60	car
449.7832	0.0	460579	response	n/a	202	incorrect_response
450.8184	0.3	461639	stimulus	n/a	119	scrambled_face
451.167	0.0	461996	response	n/a	201	correct_response
452.2178	0.3	463072	stimulus	n/a	59	car
452.6543	0.0	463519	response	n/a	201	correct_response
453.6182	0.3	464506	stimulus	n/a	9	face
454.0791	0.0	464978	response	n/a	201	correct_response
455.0508	0.3	465973	stimulus	n/a	151	scrambled_car
455.543	0.0	466477	response	n/a	201	correct_response
456.6338	0.3	467594	stimulus	n/a	37	face
457.1182	0.0	468090	response	n/a	201	correct_response
458.1826	0.3	469180	stimulus	n/a	72	car
458.6543	0.0	469663	response	n/a	202	incorrect_response
459.7656	0.3	470801	stimulus	n/a	14	face
460.3027	0.0	471351	response	n/a	201	correct_response
461.3486	0.3	472422	stimulus	n/a	173	scrambled_car
461.8066	0.0	472891	response	n/a	201	correct_response
462.8643	0.3	473974	stimulus	n/a	123	scrambled_face
463.3906	0.0	474513	response	n/a	201	correct_response
